,DayNum,VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Timestamp(s)_round
12025290,170.515282519,388,1295,0.0,42.2300691667,-83.6993752778,11.6599998474,3.99000000954,1130.0,,0.25,,,0.0,,-54.0,26.5189876556,295.0,,,,,0.0
12025291,170.515282519,388,1295,0.4,42.2300691667,-83.6993752778,11.6599998474,3.3099999427799998,1120.0,,0.25,,,0.0,,-54.0,26.5189876556,295.0,,,,,0.0
12025292,170.515282519,388,1295,0.6,42.2300691667,-83.6993752778,17.2099990845,3.3099999427799998,1120.0,,0.25,,,0.0,,-70.5,26.5189876556,295.0,,,,,0.0
12025293,170.515282519,388,1295,1.6,42.2300691667,-83.6993752778,21.3799991608,3.3099999427799998,1120.0,,0.25,,,0.0,,-20.6000366211,26.5189876556,295.0,,,,,1.0
12025294,170.515282519,388,1295,2.4,42.2300691667,-83.6993752778,21.3799991608,10.1899995804,1166.0,,0.25,,,0.0,,-20.6000366211,26.5189876556,295.0,,,,,2.0
12025295,170.515282519,388,1295,2.7,42.2300691667,-83.6993752778,23.3799991608,10.1899995804,1166.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,295.0,,,,,2.0
12025296,170.515282519,388,1295,3.0,42.230210277800005,-83.69943361109999,23.3799991608,10.1899995804,1166.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,295.0,,,,,3.0
12025297,170.515282519,388,1295,3.7,42.230210277800005,-83.69943361109999,24.6199989319,10.1899995804,1166.0,,0.25,,,0.0,,-16.900024414100002,26.5189876556,295.0,,,,,3.0
12025298,170.515282519,388,1295,4.4,42.230210277800005,-83.69943361109999,24.6199989319,2.63999986649,0.0,,0.25,,,0.0,,-16.900024414100002,26.5189876556,299.0,,,,,4.0
12025299,170.515282519,388,1295,4.8,42.230210277800005,-83.69943361109999,25.1199989319,2.63999986649,0.0,,0.25,,,0.0,,-19.799987793,26.5189876556,299.0,,,,,4.0
12025300,170.515282519,388,1295,5.8,42.230210277800005,-83.69943361109999,24.3999996185,2.63999986649,0.0,,0.25,,,0.0,,-16.299987793,26.5189876556,299.0,,,,,5.0
12025301,170.515282519,388,1295,6.0,42.2302911111,-83.69963249999999,24.3999996185,2.63999986649,0.0,,0.25,,,0.0,,-16.299987793,26.5189876556,299.0,,,,,6.0
12025302,170.515282519,388,1295,6.4,42.2302911111,-83.69963249999999,24.3999996185,4.78999996185,1232.0,,0.25,,,0.0,,-16.299987793,26.5189876556,299.0,,,,,6.0
12025303,170.515282519,388,1295,6.8,42.2302911111,-83.69963249999999,25.579999923699997,4.78999996185,1232.0,,0.25,,,0.0,,-48.799987793,26.5189876556,299.0,,,,,6.0
12025304,170.515282519,388,1295,7.9,42.2302911111,-83.69963249999999,28.409999847399998,4.78999996185,1232.0,,0.25,,,0.0,,-10.200012207,26.5189876556,299.0,,,,,7.0
12025305,170.515282519,388,1295,8.3,42.2302911111,-83.69963249999999,28.409999847399998,4.78999996185,1132.0,,0.25,,,0.0,,-10.200012207,26.5189876556,299.0,,,,,8.0
12025306,170.515282519,388,1295,8.5,42.2302911111,-83.69963249999999,28.409999847399998,2.2300000190700002,1132.0,,0.25,,,0.0,,-10.200012207,26.5189876556,299.0,,,,,8.0
12025307,170.515282519,388,1295,9.0,42.2303158333,-83.6999133333,26.340000152600002,2.2300000190700002,1132.0,,0.25,,,0.0,,23.549987793000003,26.5189876556,299.0,,,,,9.0
12025308,170.515282519,388,1295,9.4,42.2303158333,-83.6999133333,26.340000152600002,2.2300000190700002,1132.0,,0.25,,,0.0,,23.549987793000003,26.5189876556,304.5,,,,,9.0
12025309,170.515282519,388,1295,10.0,42.2303158333,-83.6999133333,22.979999542199998,2.2300000190700002,1132.0,,0.25,,,0.0,,7.20001220703,26.5189876556,304.5,,,,,10.0
12025310,170.515282519,388,1295,10.4,42.2303158333,-83.6999133333,22.979999542199998,2.2300000190700002,0.0,,0.25,,,0.0,,7.20001220703,26.5189876556,304.5,,,,,10.0
12025311,170.515282519,388,1295,10.5,42.2303158333,-83.6999133333,22.979999542199998,0.709999978542,0.0,,0.25,,,0.0,,7.20001220703,26.5189876556,304.5,,,,,10.0
12025312,170.515282519,388,1295,11.1,42.2303158333,-83.6999133333,21.4499988556,0.709999978542,0.0,,0.25,,,0.0,,-18.150024414100002,26.5189876556,304.5,,,,,11.0
12025313,170.515282519,388,1295,12.1,42.230322777800005,-83.7001333333,21.0499992371,0.709999978542,0.0,,0.25,,,0.0,,-16.75,26.5189876556,304.5,,,,,12.0
12025314,170.515282519,388,1295,13.2,42.230322777800005,-83.7001333333,21.1499996185,0.709999978542,0.0,,0.25,,,0.0,,-34.150024414099995,26.5189876556,304.5,,,,,13.0
12025315,170.515282519,388,1295,14.2,42.230322777800005,-83.7001333333,21.659999847399998,0.709999978542,0.0,,0.25,,,0.0,,-19.799987793,26.5189876556,304.5,,,,,14.0
12025316,170.515282519,388,1295,14.4,42.230322777800005,-83.7001333333,21.659999847399998,0.709999978542,0.0,,0.25,,,0.0,,-19.799987793,26.5189876556,299.0,,,,,14.0
12025317,170.515282519,388,1295,15.0,42.2303127778,-83.70035083329999,21.659999847399998,0.709999978542,0.0,,0.25,,,0.0,,-19.799987793,26.5189876556,299.0,,,,,15.0
12025318,170.515282519,388,1295,15.2,42.2303127778,-83.70035083329999,23.309999465900002,0.709999978542,0.0,,0.25,,,0.0,,-32.650024414099995,26.5189876556,299.0,,,,,15.0
12025319,170.515282519,388,1295,16.3,42.2303127778,-83.70035083329999,24.7999992371,0.709999978542,0.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,299.0,,,,,16.0
12025320,170.515282519,388,1295,16.4,42.2303127778,-83.70035083329999,24.7999992371,0.709999978542,1124.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,299.0,,,,,16.0
12025321,170.515282519,388,1295,16.5,42.2303127778,-83.70035083329999,24.7999992371,3.72000002861,1124.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,299.0,,,,,16.0
12025322,170.515282519,388,1295,17.3,42.2303127778,-83.70035083329999,25.059999465900002,3.72000002861,1124.0,,0.25,,,0.0,,-25.9000244141,26.5189876556,299.0,,,,,17.0
12025323,170.515282519,388,1295,18.0,42.2303113889,-83.7006008333,25.059999465900002,3.72000002861,1124.0,,0.25,,,0.0,,-25.9000244141,26.5189876556,299.0,,,,,18.0
12025324,170.515282519,388,1295,18.4,42.2303113889,-83.7006008333,25.340000152600002,3.72000002861,0.0,,0.25,,,0.0,,-17.5,26.5189876556,299.0,,,,,18.0
12025325,170.515282519,388,1295,18.5,42.2303113889,-83.7006008333,25.340000152600002,0.709999978542,0.0,,0.25,,,0.0,,-17.5,26.5189876556,299.0,,,,,18.0
12025326,170.515282519,388,1295,19.4,42.2303113889,-83.7006008333,25.109998703000002,0.709999978542,0.0,,0.25,,,0.0,,-15.4000244141,26.5189876556,299.0,,,,,19.0
12025327,170.515282519,388,1295,19.5,42.2303113889,-83.7006008333,25.109998703000002,0.709999978542,0.0,,0.25,,,0.0,,-15.4000244141,26.5189876556,299.5,,,,,19.0
12025328,170.515282519,388,1295,20.4,42.2303113889,-83.7006008333,24.75,0.709999978542,0.0,,0.25,,,0.0,,-15.700012207,26.5189876556,299.5,,,,,20.0
12025329,170.515282519,388,1295,21.1,42.2303075,-83.7008491667,24.75,0.709999978542,0.0,,0.25,,,0.0,,-15.700012207,26.5189876556,299.5,,,,,21.0
12025330,170.515282519,388,1295,21.5,42.2303075,-83.7008491667,23.840000152600002,0.709999978542,0.0,,0.25,,,0.0,,-3.5,26.5189876556,299.5,,,,,21.0
12025331,170.515282519,388,1295,22.5,42.2303075,-83.7008491667,22.3199996948,0.709999978542,0.0,,0.25,,,0.0,,-15.700012207,26.5189876556,299.5,,,,,22.0
12025332,170.515282519,388,1295,23.6,42.2303075,-83.7008491667,21.920000076300003,0.709999978542,0.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,299.5,,,,,23.0
12025333,170.515282519,388,1295,24.1,42.2303008333,-83.7010636111,21.920000076300003,0.709999978542,0.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,299.5,,,,,24.0
12025334,170.515282519,388,1295,24.3,42.2303008333,-83.7010636111,21.920000076300003,0.709999978542,0.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,299.5,,,,,24.0
12025335,170.515282519,388,1295,24.5,42.2303008333,-83.7010636111,21.920000076300003,0.709999978542,0.0,,0.25,,,0.0,,-9.90002441406,26.5189876556,301.5,,,,,24.0
12025336,170.515282519,388,1295,24.6,42.2303008333,-83.7010636111,19.3199996948,0.709999978542,0.0,,0.25,,,0.0,,1.7000122070299999,26.5189876556,301.5,,,,,24.0
12025337,170.515282519,388,1295,25.6,42.2303008333,-83.7010636111,17.8699989319,0.709999978542,0.0,,0.25,,,0.0,,-15.8500366211,26.5189876556,301.5,,,,,25.0
12025338,170.515282519,388,1295,26.7,42.2303008333,-83.7010636111,17.2099990845,0.709999978542,0.0,,0.25,,,0.0,,-17.3500366211,26.5189876556,301.5,,,,,26.0
12025339,170.515282519,388,1295,27.7,42.2303008333,-83.7010636111,17.1000003815,0.709999978542,0.0,,0.25,,,0.0,,-19.950012207,26.5189876556,301.5,,,,,27.0
12025340,170.515282519,388,1295,28.0,42.2303061111,-83.7013022222,17.1000003815,0.709999978542,0.0,,0.25,,,0.0,,-19.950012207,26.5189876556,301.5,,,,,28.0
12025341,170.515282519,388,1295,28.4,42.2303061111,-83.7013022222,17.1000003815,0.709999978542,1216.0,,0.25,,,0.0,,-19.950012207,26.5189876556,301.5,,,,,28.0
