,DayNum,VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Timestamp(s)_round
798484,96.9968493333,560,339,0.0,42.2743461111,-83.6742616667,40.0,2.64999985695,1175.0,,-8.0,,,0.0,,15.600006103499998,3.0,196.5,,,,,0.0
798485,96.9968493333,560,339,0.2,42.2743461111,-83.6742616667,40.0,2.64999985695,1175.0,,-8.0,,,0.0,,-0.529998779297,3.0,196.5,,,,,0.0
798486,96.9968493333,560,339,0.7,42.2743461111,-83.6742616667,37.0,2.64999985695,1175.0,,-8.0,,,0.0,,-0.529998779297,3.0,196.5,,,,,0.0
798487,96.9968493333,560,339,1.0,42.2743461111,-83.6742616667,37.0,2.64999985695,1175.0,,-8.0,,,0.0,,-0.529998779297,3.0,196.5,,,,,1.0
798488,96.9968493333,560,339,1.3,42.2743461111,-83.6742616667,37.0,2.64999985695,1175.0,,-8.0,,,0.0,,-20.0799865723,3.0,196.5,,,,,1.0
798489,96.9968493333,560,339,1.4,42.2743461111,-83.6742616667,37.0,2.64999985695,1175.0,,-8.0,,,0.0,,-20.0799865723,3.0,194.0,,,,,1.0
798490,96.9968493333,560,339,1.8,42.2743461111,-83.6742616667,36.0,8.960000038150001,1121.0,,-8.0,,,0.0,,-20.0799865723,3.0,194.0,,,,,1.0
798491,96.9968493333,560,339,2.3,42.2743461111,-83.6742616667,36.0,8.960000038150001,1121.0,,-8.0,,,0.0,,-61.619995117200006,3.0,194.0,,,,,2.0
798492,96.9968493333,560,339,2.8,42.2743461111,-83.6742616667,37.0,8.960000038150001,1121.0,,-8.0,,,0.0,,-61.619995117200006,3.0,194.0,,,,,2.0
798493,96.9968493333,560,339,3.0,42.2743933333,-83.6746166667,37.0,8.960000038150001,1121.0,,-8.0,,,0.0,,-61.619995117200006,3.0,194.0,,,,,3.0
