,DayNum,VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Timestamp(s)_round
477192,92.489788213,455,1001,0.0,42.2494686111,-83.7214419444,45.2899971008,,,,7.0,,,600.0,2250.0,-7.0,96.2195129395,385.0,,,,,0.0
477193,92.489788213,455,1001,0.1,42.2494686111,-83.7214419444,44.829998016400005,,,,7.0,,,600.0,2250.0,-7.0,96.2195129395,385.0,,,,,0.0
477194,92.489788213,455,1001,0.3,42.2494686111,-83.7214419444,44.829998016400005,,,,7.0,,,600.0,2250.0,-10.0,96.2195129395,385.0,,,,,0.0
477195,92.489788213,455,1001,0.5,42.2494686111,-83.7214419444,44.829998016400005,,,,7.0,,,600.0,2250.0,-10.0,96.2195129395,387.0,,,,,0.0
477196,92.489788213,455,1001,1.1,42.2494686111,-83.7214419444,45.1499977112,,,,7.0,,,600.0,2250.0,-10.0,96.2195129395,387.0,,,,,1.0
477197,92.489788213,455,1001,1.3,42.2494686111,-83.7214419444,45.1499977112,,,,7.0,,,600.0,2250.0,1.0,96.2195129395,387.0,,,,,1.0
477198,92.489788213,455,1001,2.2,42.2494686111,-83.7214419444,44.4599990845,,,,7.0,,,600.0,2250.0,1.0,96.2195129395,387.0,,,,,2.0
477199,92.489788213,455,1001,2.4,42.2494686111,-83.7214419444,44.4599990845,,,,7.0,,,600.0,2250.0,-2.0,96.2195129395,387.0,,,,,2.0
477200,92.489788213,455,1001,3.0,42.2491994444,-83.7212191667,44.4599990845,,,,7.0,,,600.0,2250.0,-2.0,96.2195129395,387.0,,,,,3.0
477201,92.489788213,455,1001,3.3,42.2491994444,-83.7212191667,43.9599990845,,,,7.0,,,600.0,2250.0,-2.0,96.2195129395,387.0,,,,,3.0
477202,92.489788213,455,1001,4.3,42.2491994444,-83.7212191667,43.590000152600005,,,,7.0,,,600.0,2250.0,-2.0,96.2195129395,387.0,,,,,4.0
477203,92.489788213,455,1001,4.5,42.2491994444,-83.7212191667,43.590000152600005,,,,7.0,,,600.0,2250.0,-8.5,96.2195129395,387.0,,,,,4.0
477204,92.489788213,455,1001,5.3,42.2491994444,-83.7212191667,43.229999542200005,,,,7.0,,,600.0,2250.0,-8.5,96.2195129395,387.0,,,,,5.0
477205,92.489788213,455,1001,5.5,42.2491994444,-83.7212191667,43.229999542200005,,,,7.0,,,600.0,2250.0,-8.5,96.2195129395,388.0,,,,,5.0
477206,92.489788213,455,1001,6.0,42.248938333299996,-83.721005,43.229999542200005,,,,7.0,,,600.0,2250.0,-8.5,96.2195129395,388.0,,,,,6.0
477207,92.489788213,455,1001,6.4,42.248938333299996,-83.721005,42.5599975586,,,,7.0,,,600.0,2250.0,-8.5,96.2195129395,388.0,,,,,6.0
477208,92.489788213,455,1001,6.6,42.248938333299996,-83.721005,42.5599975586,,,,7.0,,,600.0,2250.0,-6.5,96.2195129395,388.0,,,,,6.0
477209,92.489788213,455,1001,7.4,42.248938333299996,-83.721005,42.3999977112,,,,7.0,,,600.0,2250.0,-6.5,96.2195129395,388.0,,,,,7.0
477210,92.489788213,455,1001,7.7,42.248938333299996,-83.721005,42.3999977112,,,,7.0,,,600.0,2250.0,-9.5,96.2195129395,388.0,,,,,7.0
477211,92.489788213,455,1001,8.5,42.248938333299996,-83.721005,42.7000007629,,,,7.0,,,600.0,2250.0,-9.5,96.2195129395,388.0,,,,,8.0
477212,92.489788213,455,1001,9.0,42.2486755556,-83.72078472220001,42.7000007629,,,,7.0,,,600.0,2250.0,-9.5,96.2195129395,388.0,,,,,9.0
477213,92.489788213,455,1001,9.5,42.2486755556,-83.72078472220001,43.1100006104,,,,7.0,,,600.0,2250.0,-9.5,96.2195129395,388.0,,,,,9.0
477214,92.489788213,455,1001,9.7,42.2486755556,-83.72078472220001,43.1100006104,,,,7.0,,,600.0,2250.0,-19.0,96.2195129395,388.0,,,,,9.0
477215,92.489788213,455,1001,10.5,42.2486755556,-83.72078472220001,43.1899986267,,,,7.0,,,600.0,2250.0,-19.0,96.2195129395,386.5,,,,,10.0
477216,92.489788213,455,1001,10.8,42.2486755556,-83.72078472220001,43.1899986267,,,,7.0,,,600.0,2250.0,-15.0,96.2195129395,386.5,,,,,10.0
477217,92.489788213,455,1001,11.6,42.2486755556,-83.72078472220001,43.2599983215,,,,7.0,,,600.0,2250.0,-15.0,96.2195129395,386.5,,,,,11.0
477218,92.489788213,455,1001,11.9,42.248402500000005,-83.7205463889,43.2599983215,,,,7.0,,,600.0,2250.0,-15.0,96.2195129395,386.5,,,,,11.0
477219,92.489788213,455,1001,12.6,42.248402500000005,-83.7205463889,42.979999542200005,,,,7.0,,,600.0,2250.0,-15.0,96.2195129395,386.5,,,,,12.0
477220,92.489788213,455,1001,12.9,42.248402500000005,-83.7205463889,42.979999542200005,,,,7.0,,,600.0,2250.0,-13.5,96.2195129395,386.5,,,,,12.0
477221,92.489788213,455,1001,13.7,42.248402500000005,-83.7205463889,42.090000152600005,,,,7.0,,,600.0,2250.0,-13.5,96.2195129395,386.5,,,,,13.0
477222,92.489788213,455,1001,13.9,42.248402500000005,-83.7205463889,42.090000152600005,,,,7.0,,,600.0,2250.0,-9.5,96.2195129395,386.5,,,,,13.0
477223,92.489788213,455,1001,14.7,42.248402500000005,-83.7205463889,40.0299987793,,,,7.0,,,600.0,2250.0,-9.5,96.2195129395,386.5,,,,,14.0
477224,92.489788213,455,1001,14.9,42.248402500000005,-83.7205463889,40.0299987793,,,,7.0,,,600.0,2250.0,15.5,96.2195129395,386.5,,,,,14.0
477225,92.489788213,455,1001,15.0,42.2481369444,-83.7203191667,40.0299987793,,,,7.0,,,600.0,2250.0,15.5,96.2195129395,386.5,,,,,15.0
477226,92.489788213,455,1001,15.6,42.2481369444,-83.7203191667,40.0299987793,,,,7.0,,,600.0,2250.0,15.5,96.2195129395,390.5,,,,,15.0
477227,92.489788213,455,1001,15.7,42.2481369444,-83.7203191667,37.7799987793,,,,7.0,,,600.0,2250.0,15.5,96.2195129395,390.5,,,,,15.0
477228,92.489788213,455,1001,16.0,42.2481369444,-83.7203191667,37.7799987793,,,,7.0,,,600.0,2250.0,14.0,96.2195129395,390.5,,,,,16.0
477229,92.489788213,455,1001,16.8,42.2481369444,-83.7203191667,35.5200004578,,,,7.0,,,600.0,2250.0,14.0,96.2195129395,390.5,,,,,16.0
477230,92.489788213,455,1001,17.0,42.2481369444,-83.7203191667,35.5200004578,,,,7.0,,,600.0,2250.0,11.5,96.2195129395,390.5,,,,,17.0
477231,92.489788213,455,1001,17.8,42.2481369444,-83.7203191667,33.3199996948,,,,7.0,,,600.0,2250.0,11.5,96.2195129395,390.5,,,,,17.0
477232,92.489788213,455,1001,17.9,42.2479211111,-83.7201416667,33.3199996948,,,,7.0,,,600.0,2250.0,11.5,96.2195129395,390.5,,,,,17.0
477233,92.489788213,455,1001,18.1,42.2479211111,-83.7201416667,33.3199996948,,,,7.0,,,600.0,2250.0,9.5,96.2195129395,390.5,,,,,18.0
477234,92.489788213,455,1001,18.9,42.2479211111,-83.7201416667,30.409999847399998,,,,7.0,,,600.0,2250.0,9.5,96.2195129395,390.5,,,,,18.0
477235,92.489788213,455,1001,19.1,42.2479211111,-83.7201416667,30.409999847399998,,,,7.0,,,600.0,2250.0,7.0,96.2195129395,390.5,,,,,19.0
477236,92.489788213,455,1001,19.9,42.2479211111,-83.7201416667,27.039999008200002,,,,7.0,,,600.0,2250.0,7.0,96.2195129395,390.5,,,,,19.0
477237,92.489788213,455,1001,20.9,42.2477533333,-83.71999,23.309999465900002,,,,7.0,,,600.0,2250.0,7.0,96.2195129395,390.5,,,,,20.0
477238,92.489788213,455,1001,21.2,42.2477533333,-83.71999,23.309999465900002,,,,7.0,,,600.0,2250.0,3.5,96.2195129395,390.5,,,,,21.0
477239,92.489788213,455,1001,22.0,42.2477533333,-83.71999,20.1199989319,,,,7.0,,,600.0,2250.0,3.5,96.2195129395,390.5,,,,,22.0
477240,92.489788213,455,1001,22.2,42.2477533333,-83.71999,20.1199989319,,,,7.0,,,600.0,2250.0,4.0,96.2195129395,390.5,,,,,22.0
477241,92.489788213,455,1001,23.0,42.2477533333,-83.71999,16.75,,,,7.0,,,600.0,2250.0,4.0,96.2195129395,390.5,,,,,23.0
477242,92.489788213,455,1001,23.3,42.2477533333,-83.71999,16.75,,,,7.0,,,600.0,2250.0,0.5,96.2195129395,390.5,,,,,23.0
477243,92.489788213,455,1001,23.9,42.2476575,-83.7198994444,16.75,,,,7.0,,,600.0,2250.0,0.5,96.2195129395,390.5,,,,,23.0
477244,92.489788213,455,1001,24.1,42.2476575,-83.7198994444,12.0900001526,,,,7.0,,,600.0,2250.0,0.5,96.2195129395,390.5,,,,,24.0
477245,92.489788213,455,1001,24.3,42.2476575,-83.7198994444,12.0900001526,,,,7.0,,,600.0,2250.0,-3.0,96.2195129395,390.5,,,,,24.0
477246,92.489788213,455,1001,25.1,42.2476575,-83.7198994444,7.0499997139,,,,7.0,,,600.0,2250.0,-3.0,96.2195129395,390.5,,,,,25.0
477247,92.489788213,455,1001,25.3,42.2476575,-83.7198994444,7.0499997139,,,,7.0,,,600.0,2250.0,-7.5,96.2195129395,390.5,,,,,25.0
477248,92.489788213,455,1001,25.8,42.2476575,-83.7198994444,0.0,,,,7.0,,,600.0,2250.0,-7.5,96.2195129395,390.5,,,,,25.0
477249,92.489788213,455,1001,25.9,42.2476575,-83.7198994444,0.0,,,,7.0,,,600.0,2250.0,-7.5,95.8536605835,390.5,,,,,25.0
477250,92.489788213,455,1001,26.0,42.2476575,-83.7198994444,0.0,,,,7.0,,,600.0,2250.0,-7.0,95.8536605835,390.5,,,,,26.0
477251,92.489788213,455,1001,26.2,42.2476575,-83.7198994444,0.0,,,,3.0,,,600.0,2250.0,-7.0,95.8536605835,390.5,,,,,26.0
477252,92.489788213,455,1001,26.4,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,2250.0,-7.0,95.8536605835,390.5,,,,,26.0
477253,92.489788213,455,1001,26.5,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-7.0,95.8536605835,390.5,,,,,26.0
477254,92.489788213,455,1001,26.9,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-7.0,95.8536605835,388.5,,,,,26.0
477255,92.489788213,455,1001,28.1,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-7.5,95.8536605835,388.5,,,,,28.0
477256,92.489788213,455,1001,29.1,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-5.5,95.8536605835,388.5,,,,,29.0
477257,92.489788213,455,1001,29.8,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-5.5,95.8536605835,388.5,,,,,29.0
477258,92.489788213,455,1001,31.2,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-6.0,95.8536605835,388.5,,,,,31.0
477259,92.489788213,455,1001,33.3,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-7.5,95.8536605835,388.5,,,,,33.0
477260,92.489788213,455,1001,34.3,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-7.0,95.8536605835,388.5,,,,,34.0
477261,92.489788213,455,1001,35.4,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-8.0,95.8536605835,388.5,,,,,35.0
477262,92.489788213,455,1001,36.5,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-6.0,95.8536605835,388.5,,,,,36.0
477263,92.489788213,455,1001,37.0,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-6.0,95.8536605835,389.0,,,,,37.0
477264,92.489788213,455,1001,37.5,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-7.5,95.8536605835,389.0,,,,,37.0
477265,92.489788213,455,1001,38.5,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-7.0,95.8536605835,389.0,,,,,38.0
477266,92.489788213,455,1001,39.6,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-6.0,95.8536605835,389.0,,,,,39.0
477267,92.489788213,455,1001,41.7,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-5.0,95.8536605835,389.0,,,,,41.0
477268,92.489788213,455,1001,42.1,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-5.0,95.8536605835,388.5,,,,,42.0
477269,92.489788213,455,1001,42.7,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-5.5,95.8536605835,388.5,,,,,42.0
477270,92.489788213,455,1001,43.7,42.2476575,-83.7198994444,0.0,,,,3.0,,,850.0,1250.0,-6.0,95.8536605835,388.5,,,,,43.0
477271,92.489788213,455,1001,46.9,42.2476136111,-83.7198741667,0.0,,,,3.0,,,850.0,1250.0,-8.0,95.8536605835,388.5,,,,,46.0
477272,92.489788213,455,1001,47.9,42.2476136111,-83.7198741667,6.839999675750001,,,,3.0,,,850.0,1250.0,-8.0,95.7317123413,387.0,,,,,47.0
477273,92.489788213,455,1001,48.0,42.2476136111,-83.7198741667,6.839999675750001,,,,3.0,,,850.0,1250.0,-32.0,95.7317123413,387.0,,,,,48.0
477274,92.489788213,455,1001,48.2,42.2476136111,-83.7198741667,6.839999675750001,,,,2.0,,,850.0,1250.0,-32.0,95.7317123413,387.0,,,,,48.0
477275,92.489788213,455,1001,48.4,42.2476136111,-83.7198741667,6.839999675750001,,,,2.0,,,800.0,1250.0,-32.0,95.7317123413,387.0,,,,,48.0
477276,92.489788213,455,1001,48.5,42.2476136111,-83.7198741667,6.839999675750001,,,,2.0,,,800.0,750.0,-32.0,95.7317123413,387.0,,,,,48.0
477277,92.489788213,455,1001,48.9,42.2476136111,-83.7198741667,13.789999961900001,,,,2.0,,,800.0,750.0,-32.0,95.7317123413,387.0,,,,,48.0
477278,92.489788213,455,1001,49.0,42.2476136111,-83.7198741667,13.789999961900001,,,,2.0,,,800.0,750.0,-40.5,95.7317123413,387.0,,,,,49.0
477279,92.489788213,455,1001,49.9,42.2475511111,-83.7198144444,17.2600002289,,,,2.0,,,800.0,750.0,-40.5,95.7317123413,387.0,,,,,49.0
477280,92.489788213,455,1001,50.1,42.2475511111,-83.7198144444,17.2600002289,,,,2.0,,,800.0,750.0,-44.0,95.7317123413,387.0,,,,,50.0
477281,92.489788213,455,1001,50.9,42.2475511111,-83.7198144444,21.8999996185,,,,2.0,,,800.0,750.0,-44.0,95.7317123413,387.0,,,,,50.0
477282,92.489788213,455,1001,51.1,42.2475511111,-83.7198144444,21.8999996185,,,,2.0,,,800.0,750.0,-41.5,95.7317123413,387.0,,,,,51.0
477283,92.489788213,455,1001,52.0,42.2475511111,-83.7198144444,25.529998779299998,,,,2.0,,,800.0,750.0,-41.5,95.7317123413,387.0,,,,,52.0
477284,92.489788213,455,1001,52.1,42.2475511111,-83.7198144444,25.529998779299998,,,,2.0,,,800.0,750.0,-38.5,95.7317123413,387.0,,,,,52.0
477285,92.489788213,455,1001,52.9,42.2475511111,-83.7198144444,25.529998779299998,,,,2.0,,,800.0,750.0,-38.5,95.7317123413,384.0,,,,,52.0
477286,92.489788213,455,1001,53.0,42.2475511111,-83.7198144444,28.1999988556,,,,2.0,,,800.0,750.0,-38.5,95.7317123413,384.0,,,,,53.0
477287,92.489788213,455,1001,53.2,42.2475511111,-83.7198144444,28.1999988556,,,,2.0,,,800.0,750.0,-31.5,95.7317123413,384.0,,,,,53.0
477288,92.489788213,455,1001,53.9,42.2473927778,-83.7196352778,28.1999988556,,,,2.0,,,800.0,750.0,-31.5,95.7317123413,384.0,,,,,53.0
477289,92.489788213,455,1001,54.1,42.2473927778,-83.7196352778,30.25,,,,2.0,,,800.0,750.0,-31.5,95.7317123413,384.0,,,,,54.0
477290,92.489788213,455,1001,54.2,42.2473927778,-83.7196352778,30.25,,,,2.0,,,800.0,750.0,-35.5,95.7317123413,384.0,,,,,54.0
477291,92.489788213,455,1001,55.1,42.2473927778,-83.7196352778,31.840000152600002,,,,2.0,,,800.0,750.0,-35.5,95.7317123413,384.0,,,,,55.0
477292,92.489788213,455,1001,56.1,42.2473927778,-83.7196352778,33.1899986267,,,,2.0,,,800.0,750.0,-35.5,95.7317123413,384.0,,,,,56.0
477293,92.489788213,455,1001,56.3,42.2473927778,-83.7196352778,33.1899986267,,,,2.0,,,800.0,750.0,-30.5,95.7317123413,384.0,,,,,56.0
477294,92.489788213,455,1001,56.9,42.2472466667,-83.7194302778,33.1899986267,,,,2.0,,,800.0,750.0,-30.5,95.7317123413,384.0,,,,,56.0
477295,92.489788213,455,1001,57.2,42.2472466667,-83.7194302778,34.3999977112,,,,2.0,,,800.0,750.0,-30.5,95.7317123413,384.0,,,,,57.0
477296,92.489788213,455,1001,58.0,42.2472466667,-83.7194302778,34.3999977112,,,,2.0,,,800.0,750.0,-30.5,95.7317123413,386.0,,,,,58.0
477297,92.489788213,455,1001,58.2,42.2472466667,-83.7194302778,35.0699996948,,,,2.0,,,800.0,750.0,-30.5,95.7317123413,386.0,,,,,58.0
477298,92.489788213,455,1001,58.4,42.2472466667,-83.7194302778,35.0699996948,,,,2.0,,,800.0,750.0,-19.0,95.7317123413,386.0,,,,,58.0
477299,92.489788213,455,1001,59.3,42.2472466667,-83.7194302778,35.0400009155,,,,2.0,,,800.0,750.0,-19.0,95.7317123413,386.0,,,,,59.0
477300,92.489788213,455,1001,59.4,42.2472466667,-83.7194302778,35.0400009155,,,,2.0,,,800.0,750.0,-17.5,95.7317123413,386.0,,,,,59.0
477301,92.489788213,455,1001,59.9,42.2471033333,-83.7192144444,35.0400009155,,,,2.0,,,800.0,750.0,-17.5,95.7317123413,386.0,,,,,59.0
477302,92.489788213,455,1001,60.3,42.2471033333,-83.7192144444,34.8699989319,,,,2.0,,,800.0,750.0,-17.5,95.7317123413,386.0,,,,,60.0
477303,92.489788213,455,1001,60.5,42.2471033333,-83.7192144444,34.8699989319,,,,2.0,,,800.0,750.0,2.5,95.7317123413,386.0,,,,,60.0
477304,92.489788213,455,1001,61.3,42.2471033333,-83.7192144444,33.6199989319,,,,2.0,,,800.0,750.0,2.5,95.7317123413,386.0,,,,,61.0
477305,92.489788213,455,1001,61.5,42.2471033333,-83.7192144444,33.6199989319,,,,2.0,,,800.0,750.0,-2.5,95.7317123413,386.0,,,,,61.0
477306,92.489788213,455,1001,62.4,42.2471033333,-83.7192144444,31.929998397800002,,,,2.0,,,800.0,750.0,-2.5,95.7317123413,386.0,,,,,62.0
477307,92.489788213,455,1001,62.5,42.2471033333,-83.7192144444,31.929998397800002,,,,2.0,,,800.0,750.0,-3.0,95.7317123413,386.0,,,,,62.0
477308,92.489788213,455,1001,62.9,42.2469688889,-83.71900027779999,31.929998397800002,,,,2.0,,,800.0,750.0,-3.0,95.7317123413,386.0,,,,,62.0
477309,92.489788213,455,1001,63.0,42.2469688889,-83.71900027779999,31.929998397800002,,,,2.0,,,800.0,750.0,-3.0,95.7317123413,388.0,,,,,63.0
477310,92.489788213,455,1001,63.4,42.2469688889,-83.71900027779999,31.229999542199998,,,,2.0,,,800.0,750.0,-3.0,95.7317123413,388.0,,,,,63.0
477311,92.489788213,455,1001,63.6,42.2469688889,-83.71900027779999,31.229999542199998,,,,2.0,,,800.0,750.0,-6.0,95.7317123413,388.0,,,,,63.0
477312,92.489788213,455,1001,64.5,42.2469688889,-83.71900027779999,29.3799991608,,,,2.0,,,800.0,750.0,-6.0,95.7317123413,388.0,,,,,64.0
477313,92.489788213,455,1001,64.6,42.2469688889,-83.71900027779999,29.3799991608,,,,2.0,,,800.0,750.0,11.5,95.7317123413,388.0,,,,,64.0
477314,92.489788213,455,1001,65.5,42.2469688889,-83.71900027779999,27.4499988556,,,,2.0,,,800.0,750.0,11.5,95.7317123413,388.0,,,,,65.0
477315,92.489788213,455,1001,65.7,42.2469688889,-83.71900027779999,27.4499988556,,,,2.0,,,800.0,750.0,10.0,95.7317123413,388.0,,,,,65.0
477316,92.489788213,455,1001,65.9,42.2468294444,-83.71879388890001,27.4499988556,,,,2.0,,,800.0,750.0,10.0,95.7317123413,388.0,,,,,65.0
477317,92.489788213,455,1001,66.5,42.2468294444,-83.71879388890001,23.729999542199998,,,,2.0,,,800.0,750.0,10.0,95.7317123413,388.0,,,,,66.0
477318,92.489788213,455,1001,66.7,42.2468294444,-83.71879388890001,23.729999542199998,,,,2.0,,,800.0,750.0,8.5,95.7317123413,388.0,,,,,66.0
477319,92.489788213,455,1001,67.6,42.2468294444,-83.71879388890001,22.020000457800002,,,,2.0,,,800.0,750.0,8.5,95.7317123413,388.0,,,,,67.0
477320,92.489788213,455,1001,67.8,42.2468294444,-83.71879388890001,22.020000457800002,,,,2.0,,,800.0,750.0,6.0,95.7317123413,388.0,,,,,67.0
477321,92.489788213,455,1001,68.1,42.2468294444,-83.71879388890001,22.020000457800002,,,,2.0,,,800.0,750.0,6.0,95.7317123413,390.0,,,,,68.0
477322,92.489788213,455,1001,68.6,42.2468294444,-83.71879388890001,19.420000076300003,,,,2.0,,,800.0,750.0,6.0,95.7317123413,390.0,,,,,68.0
477323,92.489788213,455,1001,68.9,42.2467063889,-83.71866444439999,19.420000076300003,,,,2.0,,,800.0,750.0,12.5,95.7317123413,390.0,,,,,68.0
477324,92.489788213,455,1001,69.7,42.2467063889,-83.71866444439999,17.2199993134,,,,2.0,,,800.0,750.0,12.5,95.7317123413,390.0,,,,,69.0
477325,92.489788213,455,1001,69.9,42.2467063889,-83.71866444439999,17.2199993134,,,,2.0,,,800.0,750.0,7.5,95.7317123413,390.0,,,,,69.0
477326,92.489788213,455,1001,70.7,42.2467063889,-83.71866444439999,14.399999618499999,,,,2.0,,,800.0,750.0,7.5,95.7317123413,390.0,,,,,70.0
477327,92.489788213,455,1001,71.7,42.2467063889,-83.71866444439999,11.3899993896,,,,2.0,,,800.0,750.0,7.5,95.7317123413,390.0,,,,,71.0
477328,92.489788213,455,1001,72.0,42.2466330556,-83.7185322222,11.3899993896,,,,2.0,,,800.0,750.0,4.0,95.7317123413,390.0,,,,,72.0
477329,92.489788213,455,1001,72.8,42.2466330556,-83.7185322222,7.98999977112,,,,2.0,,,800.0,750.0,4.0,95.7317123413,390.0,,,,,72.0
477330,92.489788213,455,1001,73.0,42.2466330556,-83.7185322222,7.98999977112,,,,2.0,,,800.0,750.0,1.5,95.7317123413,390.0,,,,,73.0
477331,92.489788213,455,1001,73.1,42.2466330556,-83.7185322222,7.98999977112,,,,2.0,,,800.0,750.0,1.5,95.7317123413,389.5,,,,,73.0
477332,92.489788213,455,1001,73.8,42.2466330556,-83.7185322222,5.599999904630001,,,,2.0,,,800.0,750.0,1.5,95.7317123413,389.5,,,,,73.0
477333,92.489788213,455,1001,74.1,42.2466330556,-83.7185322222,5.599999904630001,,,,2.0,,,800.0,750.0,-2.5,95.7317123413,389.5,,,,,74.0
477334,92.489788213,455,1001,74.9,42.246615277800004,-83.7184775,4.40999984741,,,,2.0,,,800.0,750.0,-2.5,95.7317123413,389.5,,,,,74.0
477335,92.489788213,455,1001,75.1,42.246615277800004,-83.7184775,4.40999984741,,,,2.0,,,800.0,750.0,-7.0,95.7317123413,389.5,,,,,75.0
477336,92.489788213,455,1001,75.9,42.246615277800004,-83.7184775,7.56999969482,,,,2.0,,,800.0,750.0,-7.0,95.7317123413,389.5,,,,,75.0
477337,92.489788213,455,1001,76.1,42.246615277800004,-83.7184775,7.56999969482,,,,2.0,,,800.0,750.0,-15.0,95.7317123413,389.5,,,,,76.0
477338,92.489788213,455,1001,76.9,42.246615277800004,-83.7184775,11.8400001526,,,,2.0,,,800.0,750.0,-15.0,95.7317123413,389.5,,,,,76.0
