,acc,v,v^1/2,v^3,delta_dis^1/2,y
0,0.0,0.0,0.0,0.0,0.0,38.50971429
1,3.3474603277777777,12.05085718,3.4714344556681462,1750.0635455989652,0.0412310562561766,38.50433052
2,2.114914975,19.66455109,4.434473034081953,7604.175119558819,0.0670820393249937,38.49600354
3,1.2360536722222222,24.11434431,4.91063583561233,14022.529835417057,0.07810249675906655,38.48938165
4,0.5835763444444443,26.21521915,5.120079994492274,18016.087309033697,0.08366600265340755,38.48542232
5,0.3642009138888892,27.52634244,5.246555292761147,20856.69667777163,0.08660254037844387,38.48245394
6,0.5532452861111113,29.51802547,5.433049371209505,25719.463756864126,0.0888819441731559,38.47829441
7,0.7189834527777774,32.1063659,5.666247956099345,33095.84336384193,0.09219544457292887,38.47288829
8,0.8584382416666673,35.19674357,5.932684347746811,43602.104578701794,0.09695359714832658,38.46618195
9,0.6011953972222214,37.361047,6.112368362590724,52150.33649117785,0.1,38.4608097
10,1.191795925000001,41.65151233,6.453798287055461,72259.06282941715,0.10488088481701516,38.45069737
11,0.47877373611110957,43.37509778,6.585977359511646,81605.87024774504,0.10862780491200216,38.44553423
12,0.45304297500000124,45.00605249,6.708655043300408,91161.77382237748,0.11090536506409417,38.44041203
13,0.3344956555555553,46.21023685,6.797811180814013,98676.69235173814,0.11269427669584645,38.43610299
14,0.09374760277777838,46.54772822,6.822589553827784,100854.54391843542,0.11357816691600547,38.433509
15,0.08861808333333264,46.86675332,6.845929689969069,102942.47529544822,0.11401754250991379,38.43095067
16,0.2722182805555562,47.84673913,6.917133736599286,109536.03966740698,0.11489125293076058,38.42703062
17,0.2337379305555546,48.68819568,6.977692718943706,115417.33479311467,0.11575836902790225,38.42329597
18,0.04431216666666731,48.84771948,6.989114355910912,116555.52871859811,0.116619037896906,38.42093314
19,-0.09312892499999965,48.51245535,6.965088323201652,114172.04186529548,0.1161895003862225,38.41977438
20,-0.172610469444445,47.89105766,6.920336527944288,109840.69830736113,0.11575836902790225,38.41917074
21,-0.274325397222223,46.90348623,6.8486119929515645,103184.71574919287,0.11489125293076058,38.41933739
22,-0.34717843611111004,45.65364386,6.756748024012735,95153.84450895412,0.11357816691600547,38.4200005
23,-0.3478923277777785,44.40123148,6.663424906157493,87535.66727324379,0.11180339887498948,38.42064581
