,acc,v,v^1/2,v^3,delta_dis^1/2,y
0,0.0,0.0,0.0,0.0,0.0,38.50971429
1,3.5832419388888885,12.89967098,3.591611195549986,2146.5247475348,0.042426406871192854,38.50358652
2,3.6434978722222224,26.01626332,5.100614014018312,17609.002647916615,0.07348469228349534,38.48660654
3,3.565959358333332,38.85371701,6.233274982703715,58654.011235802354,0.09486832980505137,38.46165025
4,1.1604274638888907,43.03125588,6.559821329883917,79680.50242086929,0.10770329614269007,38.45138995
5,0.1058337999999992,43.41225756,6.58879788428815,81815.78711324306,0.10954451150103323,38.4488782
6,-0.05513680555555567,43.21376506,6.573717750253657,80698.65927553459,0.10954451150103323,38.44751769
7,-0.1519231749999999,42.66684163,6.531986040248402,77673.2518332991,0.10908712114635714,38.44685498
8,-0.014093130555554723,42.61610636,6.528101282915271,77396.49669101463,0.10862780491200216,38.44520602
9,0.05181232222222221,42.80263072,6.542371949071683,78417.21006300893,0.10908712114635714,38.44307708
10,0.09296850833333141,43.13731735,6.567900528327145,80271.13436075825,0.10908712114635714,38.44064851
11,0.033234441666666704,43.25696134,6.577002458567276,80940.89927771661,0.10954451150103323,38.43863359
12,-0.009702352777776943,43.22203287,6.57434657361475,80744.9867946001,0.10954451150103323,38.43693196
13,-0.13464011388888864,42.73732846,6.537379326610932,78058.84337183811,0.10954451150103323,38.43611951
14,-0.3509761805555556,41.47381421,6.440016631189705,71338.16492066396,0.10816653826391968,38.43670957
15,-0.5433690777777775,39.51768553,6.286309372756006,61712.69361426876,0.1063014581273465,38.4383107
16,-0.637697952777779,37.2219729,6.1009813063145835,51570.12282582681,0.10344080432788601,38.44022628
17,-0.6375297805555549,34.92686569,5.909895573527505,42606.792625448245,0.1,38.44198998
18,-0.6800219527777784,32.47878666,5.699016288799322,34260.949094893775,0.09695359714832658,38.4437632
19,-0.8829319138888881,29.30023177,5.412968849901134,25154.353921403665,0.09273618495495704,38.4460448
20,-1.0213248472222218,25.62346232,5.061962299345976,16823.387087920462,0.08717797887081347,38.4484035
21,-0.9381606472222229,22.24608399,4.716575451532605,11009.325639458286,0.08124038404635961,38.45012417
22,-0.9118636611111104,18.96337481,4.35469571956526,6819.41133015973,0.0754983443527075,38.45140653
23,-0.8636382694444449,15.85427704,3.981742965084512,3985.1009609579737,0.06928203230275509,38.45201777
24,-1.0009960805555556,12.25069115,3.5000987343216474,1838.5767896460009,0.06324555320336758,38.452132
25,-1.923815764722222,5.324954397,2.3075862707599906,150.98982385352141,0.05,38.45186103
26,-1.4791539991666667,0.0,0.0,0.0,0.022360679774997897,38.45155779
27,0.0,0.0,0.0,0.0,0.0,38.45125454
28,0.0,0.0,0.0,0.0,0.0,38.4509513
29,0.0,0.0,0.0,0.0,0.0,38.45064805
30,0.0,0.0,0.0,0.0,0.0,38.45034481
31,0.0,0.0,0.0,0.0,0.0,38.45004157
32,0.0,0.0,0.0,0.0,0.0,38.44973832
33,0.0,0.0,0.0,0.0,0.0,38.44943508
34,0.0,0.0,0.0,0.0,0.0,38.44913183
35,0.0,0.0,0.0,0.0,0.0,38.44882859
36,0.0,0.0,0.0,0.0,0.0,38.44852535
37,0.0,0.0,0.0,0.0,0.0,38.4482221
38,0.0,0.0,0.0,0.0,0.0,38.44791886
39,0.0,0.0,0.0,0.0,0.0,38.44761562
40,0.0,0.0,0.0,0.0,0.0,38.44731238
41,0.0,0.0,0.0,0.0,0.0,38.44700914
42,0.0,0.0,0.0,0.0,0.0,38.44670589
43,0.0,0.0,0.0,0.0,0.0,38.44640265
44,0.0,0.0,0.0,0.0,0.0,38.44609941
45,0.0,0.0,0.0,0.0,0.0,38.44579617
46,0.03137641888888889,0.112955108,0.3360879468234468,0.0014411780052494035,0.0,38.44548883
47,0.40504114888888887,1.571103244,1.2534365735847985,3.8780568925135035,0.01,38.44507802
48,1.5107977608333334,7.009975183,2.647635772344829,344.4684424833669,0.033166247903554,38.44311225
49,1.7676064408333334,13.37335837,3.656960263661611,2391.7812008552505,0.053851648071345036,38.4383287
50,1.238156733333333,17.83072261,4.222644030699249,5669.00488738168,0.06557438524302,38.43327006
51,1.255931622222222,22.35207645,4.727798266635326,11167.439864590096,0.07483314773547883,38.42695352
52,1.0443668055555555,26.11179695,5.109970347272085,17803.70049942695,0.0824621125123532,38.42081199
53,0.7383567277777785,28.76988117,5.363756255647716,23813.005062847027,0.08774964387392122,38.41575926
54,0.44084703611111087,30.3569305,5.509712379062995,27975.22376708978,0.09055385138137417,38.41213248
55,0.5731860638888886,32.42040033,5.693891492643673,34076.51081181318,0.09327379053088815,38.40752674
56,0.3864940861111105,33.81177904,5.814789681493218,38654.85660982951,0.09591663046625439,38.40389597
57,0.19787630555555719,34.52413374,5.875724103461632,41149.86084843297,0.09746794344808964,38.40131078
58,0.196173072222222,35.2303568,5.935516557133002,43727.145210519215,0.09848857801796104,38.39869184
59,0.13956057777777728,35.73277488,5.977689761103365,45624.72185168463,0.099498743710662,38.39635143
60,-0.048753477777777235,35.55726236,5.962991058185481,44955.719066475474,0.099498743710662,38.39511874
61,-0.3045503000000001,34.46088128,5.870339111158741,40924.100154082975,0.09848857801796104,38.39532466
62,-0.3639182222222222,33.15077568,5.757671029157536,36431.8381714519,0.09695359714832658,38.39579694
63,-0.29716871944444473,32.08096829,5.664006381528891,33017.36448063971,0.09539392014169457,38.39592385
64,-0.46891534722222217,30.39287304,5.5129731579248595,28074.709277949765,0.09327379053088815,38.39675424
65,-0.5300300805555559,28.48476475,5.337112023369943,23112.020346674242,0.09055385138137417,38.39772527
