,acc,v,v^1/2,v^3,delta_dis^1/2,y
0,0.0,0.0,0.0,0.0,0.0,38.50971429
1,3.5832419388888885,12.89967098,3.591611195549986,2146.5247475348,0.042426406871192854,38.50358652
2,2.672462125,22.52053463,4.745580536667775,11421.840440765833,0.07211102550927978,38.49200696
3,0.7610575499999999,25.26034181,5.025966753769866,16118.241878512794,0.0818535277187245,38.48731576
4,0.7867162972222225,28.09252048,5.300237775798365,22170.32800423337,0.08602325267042626,38.48211112
5,0.7767876722222223,30.8889561,5.557783380089584,29472.005826584318,0.09055385138137417,38.47655327
6,0.5945532416666666,33.02934777,5.74711647437217,36032.96445773578,0.09433981132056604,38.47174992
7,0.6787644305555555,35.47289972,5.955913004737393,44636.49381276813,0.09746794344808964,38.46611699
8,0.36264010555555615,36.7784041,6.064520104674401,49748.34538375186,0.1004987562112089,38.46237939
9,0.2612440194444431,37.71888257,6.1415700411214065,53663.186156447475,0.10148891565092219,38.45923684
10,0.2745214916666663,38.70715994,6.221507850995609,57992.779063819245,0.10295630140987,38.45594184
11,0.24048801666666797,39.5729168,6.290700819463599,61971.81074716549,0.1044030650891055,38.45279963
12,0.21953008333333318,40.3632251,6.353205891516502,65759.3602979782,0.10535653752852739,38.44973204
13,-0.01699784166666755,40.30203287,6.348388210404275,65460.73219114985,0.10583005244258362,38.44815892
14,-0.2046323749999996,39.56535632,6.290099865661912,61936.298040660986,0.10535653752852739,38.44785698
15,-0.040546238888887996,39.41938986,6.278486271387396,61253.328575759246,0.10488088481701516,38.44648192
16,-0.01573140833333437,39.36275679,6.273974560834623,60989.70329001564,0.1044030650891055,38.44494196
17,-0.05059871666666598,39.18060141,6.259440982228365,60146.906298189984,0.1044030650891055,38.44364779
18,-0.17108049166666736,38.56471164,6.210049246181547,57354.86542353482,0.10392304845413264,38.44315406
19,-0.11840159722222213,38.13846589,6.175634857243423,55474.022589766246,0.10344080432788601,38.44238637
20,-0.28998899444444487,37.09450551,6.090525881235544,51042.1263469739,0.10246950765959599,38.44251173
21,-0.4194663194444439,35.58442676,5.9652683728395655,45058.831193639766,0.1004987562112089,38.44329691
22,-0.21485674999999993,34.81094246,5.900079868950928,42183.9597721732,0.09899494936611665,38.44301719
23,-0.32318361944444457,33.64748143,5.800644915007296,38094.09726489307,0.09746794344808964,38.44330545
24,-0.42966649166666726,32.10068206,5.665746381545859,33078.26944913343,0.09591663046625439,38.44390885
25,-0.9257648694444438,28.76792853,5.363574230865086,23808.15675602339,0.0916515138991168,38.44629518
26,-0.6567532833333326,26.40361671,5.138444970027411,18407.307142634938,0.08717797887081347,38.44755274
27,-0.3019883916666672,25.3164585,5.031546332888131,16225.902328213982,0.08485281374238571,38.44758887
28,-0.18604709444444464,24.64668896,4.964543177372919,14971.859848469305,0.08306623862918075,38.44717291
29,-0.03066599722222168,24.53629137,4.953412093698645,14771.573536495473,0.0824621125123532,38.44608678
30,0.7050460944444441,27.07445731,5.203312148045704,19846.28760492522,0.08485281374238571,38.44142861
31,0.46472350555555564,28.74746193,5.361665965910222,23757.378810135717,0.08831760866327847,38.43782136
32,0.24217504999999998,29.61929211,5.442360894869064,25985.077982546176,0.09,38.43532396
33,0.2489923277777775,30.51566449,5.524098522836102,28416.363131237787,0.0916515138991168,38.43270696
34,-0.15840700277777742,29.94539928,5.472238964080424,26852.84620469843,0.0916515138991168,38.43215736
35,-0.3641050916666671,28.63462095,5.351132679162422,23478.71453903637,0.09055385138137417,38.43250238
36,-0.40743748055555545,27.16784602,5.212278390492971,20052.365929546966,0.08774964387392122,38.43294804
37,0.008341238888889022,27.19787448,5.215158145253124,20118.930734495352,0.08660254037844387,38.43165329
38,0.32558960555555555,28.36999706,5.326349318247912,22833.783154162877,0.08774964387392122,38.42879055
39,0.7548446472222221,31.08743779,5.575610979076643,30043.79483620617,0.09055385138137417,38.42332848
40,0.948722041666666,34.50283714,5.873911570665666,41073.75655078694,0.09539392014169457,38.41620146
41,1.1647490861111127,38.69593385,6.220605585471563,57942.33542290044,0.10099504938362078,38.40689019
42,0.5780113249999985,40.77677462,6.38566947312496,67801.3923225792,0.10535653752852739,38.40127049
43,0.5466397416666682,42.74467769,6.537941395424098,78099.11994527679,0.10770329614269007,38.39566782
44,0.7687064222222221,45.51202081,6.74625976449173,94271.0529716772,0.11090536506409417,38.3880331
45,0.6468218749999998,47.84057956,6.916688482214592,109493.74160931252,0.11401754250991379,38.38104247
46,0.26797568888888773,48.80529204,6.986078445021928,116252.08412739362,0.11575836902790225,38.37704095
47,0.3342028277777784,50.00842222,7.07166332767617,125063.17729066587,0.11704699910719625,38.37234561
48,0.2695839861111102,50.97892457,7.1399527008237245,132486.61636893253,0.11832159566199232,38.36808542
49,0.1837951583333345,51.64058714,7.186138541664779,137712.54815780153,0.11958260743101398,38.36443493
50,0.08454499444444331,51.94494912,7.207284448389698,140161.89986810746,0.12,38.3615551
51,-0.260244172222222,51.0080701,7.14199342620812,132713.9809551822,0.11958260743101398,38.36157324
52,-0.2730821305555548,50.02497443,7.072833550282376,125187.40179890019,0.11874342087037917,38.36164427
53,-0.5498075083333336,48.0456674,6.931498207458471,110907.95347768476,0.116619037896906,38.36371386
54,-0.47285909444444363,46.34337466,6.807596834419618,99532.05387735058,0.11445523142259598,38.36522777
55,-0.4993563638888886,44.54569175,6.674255894854497,88392.84707196325,0.11269427669584645,38.36677922
56,-0.9019183500000001,41.29878569,6.426413127865342,70438.78347342311,0.10954451150103323,38.37039152
57,-1.0623085222222233,37.47447501,6.121639895485522,52626.7647283827,0.1044030650891055,38.37438285
