Time,In/Temperature (BMS ECM/Power Limits),road_slope,In/Specific Consumption Avg (BMS Monitor),In/Energy (BMS Monitor),In/Desired Velocity (Vehicle Monitor),In/Actual Velocity (Vehicle Monitor),In/Distance (Vehicle Monitor),In/Range (BMS Monitor),In/Voltage (BMS Monitor),In/Current (BMS Monitor),In/Power (BMS Monitor),In/SoC (BMS Monitor)
12,293.2194536,259,36.39235822,38.43693196,43.21999849,43.22203287,0.123416109,105.6181403,480.1840138,-8.849487527,-4.249382441,79.86696476
13,293.2193122,259,36.82233734,38.43611951,42.86874962,42.73732846,0.135374401,104.3826174,481.2952855,0.508060406,0.244527078,79.86547941
14,293.2191307,259,36.92044764,38.43670957,41.83249998,41.47381421,0.147091413,104.1068352,481.8680296,8.917713908,4.297161229,79.86655817
15,293.2190107,256,36.95865794,38.4383107,40.02999878,39.51768553,0.158353138,104.0035349,482.1277869,12.70225375,6.124109488,79.86948538
16,293.2189226,256,36.97841082,38.44022628,37.77999878,37.2219729,0.169012679,103.9531592,482.0985485,12.22989852,5.896016326,79.87298743
17,293.2188184,256,37.00705787,38.44198998,35.52000046,34.92686569,0.179031791,103.8774552,482.0059051,10.828479,5.21939082,79.87621177
18,293.2187166,255,37.0351591,38.4437632,33.31999969,32.47878666,0.188410946,103.8034239,482.2220436,13.967759,6.735561292,79.8794535
19,293.2186762,255,37.0335535,38.4460448,30.40999985,29.30023177,0.197013543,103.8140853,482.4373493,17.08354553,8.241740423,79.88362458
20,293.2186465,254.9,36.18891133,38.4484035,26.66699906,25.62346232,0.204634275,106.2436036,482.1620666,12.98309163,6.259954291,79.88793656
21,293.2185392,254,35.08049372,38.45012417,23.30999947,22.24608399,0.211277653,109.6054248,481.9348678,9.603869104,4.628439387,79.8910821
22,293.2183927,254,34.20725043,38.45140653,20.11999893,18.96337481,0.217004152,112.4071828,481.7483741,6.832947933,3.291761557,79.89342636
23,293.2182109,254,33.55250667,38.45201777,16.75,15.85427704,0.221815707,114.6025188,481.359627,1.102556182,0.530726032,79.89454374
24,293.2180169,254,33.06942208,38.452132,14.42000007,12.25069115,0.22582096,116.2770003,481.3166482,0.467988298,0.225250559,79.89475255
25,293.2178284,254,32.84745768,38.45186103,7.679999768,5.324954397,0.228299328,117.0619091,481.0413181,-1.995670567,-0.96,79.89425722
26,293.2176406,254,32.90876147,38.45155779,0,0,0.228795515,116.8429199,481.0408603,-1.995672466,-0.96,79.89370286
27,293.2174534,254,33.04130128,38.45125454,0,0,0.228795515,116.3733057,481.0404024,-1.995674366,-0.96,79.89314851
28,293.2172668,254,33.17384099,38.4509513,0,0,0.228795515,115.9074444,481.0399446,-1.995676265,-0.96,79.89259415
29,293.2170806,254,33.3063806,38.45064805,0,0,0.228795515,115.4452911,481.0394867,-1.995678165,-0.96,79.8920398
30,293.216895,254,33.43892012,38.45034481,0,0,0.228795515,114.9868018,481.0390289,-1.995680064,-0.96,79.89148544
31,293.21671,254,33.57145955,38.45004157,0,0,0.228795515,114.531933,481.038571,-1.995681964,-0.96,79.89093109
32,293.2165254,254,33.70399888,38.44973832,0,0,0.228795515,114.0806421,481.0381132,-1.995683863,-0.96,79.89037673
33,293.2163414,254,33.83653812,38.44943508,0,0,0.228795515,113.6328869,481.0376553,-1.995685763,-0.96,79.88982237
34,293.2161579,254,33.96907726,38.44913183,0,0,0.228795515,113.1886261,481.0371975,-1.995687662,-0.96,79.88926802
35,293.2159749,254,34.1016163,38.44882859,0,0,0.228795515,112.7478189,481.0367397,-1.995689561,-0.96,79.88871366
36,293.2157925,254,34.23415525,38.44852535,0,0,0.228795515,112.3104253,481.0362818,-1.995691461,-0.96,79.8881593
37,293.2156106,254,34.36669411,38.4482221,0,0,0.228795515,111.8764056,481.035824,-1.99569336,-0.96,79.88760494
38,293.2154292,254,34.49923287,38.44791886,0,0,0.228795515,111.4457211,481.0353662,-1.99569526,-0.96,79.88705058
39,293.2152483,254,34.63177154,38.44761562,0,0,0.228795515,111.0183335,481.0349084,-1.995697159,-0.96,79.88649622
40,293.2150679,254,34.76431011,38.44731238,0,0,0.228795515,110.594205,481.0344506,-1.995699058,-0.96,79.88594186
41,293.214888,254,34.89684859,38.44700914,0,0,0.228795515,110.1732984,481.0339928,-1.995700958,-0.96,79.8853875
42,293.2147087,254,35.02938697,38.44670589,0,0,0.228795515,109.7555773,481.033535,-1.995702857,-0.96,79.88483314
43,293.2145299,254,35.16192525,38.44640265,0,0,0.228795515,109.3410056,481.0330771,-1.995704756,-0.96,79.88427878
44,293.2143515,254,35.29446345,38.44609941,0,0,0.228795515,108.9295477,481.0326193,-1.995706656,-0.96,79.88372441
45,293.2141737,254,35.42700154,38.44579617,0,0,0.228795515,108.5211689,481.0321616,-1.995708555,-0.96,79.88317005
46,293.2139966,254,35.56048128,38.44548883,0,0.112955108,0.228800971,108.1129598,481.021182,-2.082025698,-1.001498462,79.8826082
47,293.2138256,254,35.71728822,38.44507802,0.683999968,1.571103244,0.228946671,107.6371694,480.6474816,-5.144355242,-2.472621391,79.88185718
48,293.2139275,254,36.39591854,38.44311225,6.839999676,7.009975183,0.23007886,105.6247892,478.4357574,-23.27442283,-11.13531611,79.87826346
49,293.2152018,254,38.00068583,38.4383287,13.78999996,13.37335837,0.232950691,101.151671,477.3209278,-32.36725851,-15.44956986,79.86951828
50,293.2166325,254,39.43717094,38.43327006,17.26000023,17.83072261,0.237292624,97.45442978,476.6050629,-38.18248506,-18.19796569,79.86026994
51,293.2189553,254,41.12984866,38.42695352,21.89999962,22.35207645,0.242884541,93.42838538,476.1824986,-41.57598349,-19.7977557,79.84872149
52,293.2211349,254,42.47729412,38.42081199,25.52999878,26.11179695,0.249638229,90.45023415,476.6860885,-37.36828741,-17.81294276,79.83749265
53,293.2225602,254,43.17694267,38.41575926,28.19999886,28.76988117,0.257295435,88.97285653,478.1357478,-25.40534894,-12.14720551,79.8282542
54,293.2231881,255,43.20867011,38.41213248,29.22499943,30.3569305,0.265500143,88.89913154,477.7444002,-28.57405485,-13.6510947,79.82162283
55,293.2243172,255,43.51322171,38.40752674,31.66333347,32.42040033,0.274226575,88.26633661,477.8698624,-27.4879173,-13.13564726,79.81320129
56,293.2249456,255,43.37888368,38.40389597,33.05499878,33.81177904,0.283445728,88.53131456,478.9312402,-18.7288213,-8.969817613,79.8065623
57,293.2251528,257,42.85538271,38.40131078,33.59333166,34.52413374,0.292940521,89.60673865,479.1278298,-17.08280822,-8.184848828,79.80183512
58,293.22537,257,42.34863617,38.39869184,34.39999771,35.2303568,0.302630101,90.67279448,479.1522912,-16.84967969,-8.073562629,79.79704616
59,293.2255035,257,41.76030352,38.39635143,35.05000051,35.73277488,0.312498034,91.94461772,479.7361778,-12.02661185,-5.769600801,79.79276646
60,293.2253994,257,40.85750105,38.39511874,34.99750042,35.55726236,0.322422179,93.973243,480.993566,-1.687186132,-0.811525674,79.79051233
61,293.2251881,257,39.73217681,38.39532466,34.08874893,34.46088128,0.332163257,96.63534129,481.4942879,4.337174671,2.08832483,79.79088888
62,293.2249824,257,38.70305733,38.39579694,32.68110975,33.15077568,0.341538654,99.20610822,481.1693995,-0.251830876,-0.121173311,79.79175251
63,293.224772,256,37.77281701,38.39592385,31.9299984,32.08096829,0.350615694,101.6496171,481.495157,4.336696547,2.088098385,79.79198458
64,293.2245796,256,36.90613337,38.39675424,30.40777715,30.39287304,0.35930334,104.0389516,481.6656563,6.825664998,3.287688411,79.79350304
65,293.224395,256,36.12631742,38.39772527,28.52222125,28.48476475,0.367476773,106.2874049,481.5721285,5.42876882,2.614343756,79.79527869
66,293.2242329,256,35.42390303,38.39892621,26.82999897,26.15349504,0.375113044,108.3983495,482.1244035,13.52388636,6.520195645,79.79747473
67,293.224103,256,34.81641642,38.40045498,23.15999985,23.14751629,0.381903311,110.2941053,481.3748572,2.467318814,1.187705242,79.80027023
68,293.223901,256,34.31299134,38.40091176,22.02000046,21.38897894,0.388124498,111.913623,481.6657081,6.734430767,3.243744364,79.80110549
69,293.2237149,258,33.86957015,38.40180617,19.14499998,18.67385771,0.393678098,113.3814394,481.451045,3.557829334,1.712920651,79.80274099
70,293.22351,258,33.51227546,38.40222799,16.86749935,16.0134797,0.398520368,114.5915264,481.3841553,2.564823945,1.234665608,79.80351231
71,293.2233019,258,33.24292353,38.40232095,13.49699955,12.96493439,0.402518126,115.5202878,481.0265385,-1.505348696,-0.724112672,79.80368229
72,293.2231018,258,33.06807564,38.40194769,11.38999939,10.40962848,0.40579138,116.1299742,480.8070964,-3.302402532,-1.587818572,79.80299976
73,293.2229006,258,32.95243592,38.4016146,7.989999771,7.26698773,0.408226247,116.5364973,480.965714,-1.995984271,-0.96,79.80239068
74,293.2226984,258,32.89064952,38.40131139,5.599999905,5.120790754,0.409914986,116.7544939,480.9652559,-1.995986172,-0.96,79.80183624
75,293.2225081,258,32.90202697,38.40083969,4.409999847,4.762939307,0.411206882,116.7126868,480.4337276,-6.3540442,-3.05269714,79.8009737
76,293.2224718,258,33.15605699,38.39924476,7.569999695,7.536352379,0.412866738,115.813665,479.3009906,-15.63417618,-7.49347613,79.79805723
77,293.222801,258,33.64555322,38.39633472,11.84000015,11.35677158,0.415509207,114.1200874,478.878274,-19.06890337,-9.131683531,79.7927359
78,293.2231148,257,34.04754133,38.39345696,14.05999947,14.10908077,0.419055613,112.7642569,478.748193,-20.10147632,-9.623545463,79.78747351
79,293.2235724,257,34.47090427,38.39020501,16.6099987,16.73159507,0.423342756,111.3698808,478.4832968,-22.23639868,-10.63974535,79.78152678
80,293.2239876,257,34.79982151,38.38708153,18.91999984,18.84547558,0.428317023,110.3082713,479.4003385,-14.66878642,-7.032221172,79.77581486
81,293.2244641,256,35.05390851,38.3840999,19.25,20.61586297,0.433718224,109.5001999,476.3106834,-39.99960589,-19.05223961,79.77036225
82,293.228285,256,36.35207716,38.3761276,25.7287488,25.85990375,0.440160504,105.5679086,474.5236397,-54.5795783,-25.89930015,79.75578261
83,293.2318688,256,37.44614864,38.36837897,30.04499913,30.21293587,0.447992981,102.4628176,476.075583,-41.74461006,-19.87358957,79.74161138
84,293.2338078,255,38.01111827,38.36250855,32.15999985,33.00927269,0.456778294,100.9244408,476.1170407,-41.33385786,-19.67975408,79.73087476
85,293.2361359,255,38.59856353,38.35612833,35.24249888,35.85237468,0.466356105,99.37190616,476.5181627,-37.96323351,-18.09017028,79.71920535
86,293.2375004,255,38.82200113,38.35110492,37.15999889,37.79623677,0.476611621,98.78703778,478.0347902,-25.4457138,-12.16393646,79.71001725
87,293.2378938,255,38.62588891,38.34792894,37.93249988,38.70348266,0.487253909,99.28037909,479.0566592,-17.01346061,-8.150411603,79.70420807
88,293.2383878,255,38.02638075,38.3492081,38.27000046,36.38277151,0.497927782,100.8489563,485.1636037,59.31830019,28.77908029,79.70654779
89,293.2398014,255,37.25602173,38.35615496,28.46999931,28.85558243,0.506825775,102.9529004,482.0800165,13.81767291,6.661223987,79.71925406
90,293.2396137,256,36.71905203,38.35765899,26.45999908,26.19441548,0.514477395,104.4625525,481.9006186,11.1461802,5.371351133,79.72200496
91,293.2394189,256,36.25529852,38.35905222,23.41875029,23.38498544,0.52133732,105.8026104,481.508217,5.344731922,2.573532338,79.72455319
92,293.2391762,256,35.87832149,38.35934071,21.52500009,21.86378274,0.527575392,106.9150928,480.611042,-4.38766087,-2.108758263,79.72508083
93,293.2390307,258,35.69451869,38.35815038,21.39999962,21.96502708,0.533626831,107.4622989,479.3197584,-14.9794899,-7.17996548,79.72290371
94,293.2393014,258,35.81126602,38.3552718,23.30999985,23.45282067,0.539925358,107.1039258,478.7131865,-19.92638257,-9.539022094,79.71763872
95,293.2397409,258,35.97437304,38.35196819,24.74749947,25.15180805,0.546660572,106.6091357,477.9072556,-26.50575149,-12.66729095,79.71159624
96,293.2407235,259,36.30009824,38.34753457,27.25,27.49143729,0.553969118,105.6403052,477.4780467,-29.97729521,-14.31350036,79.70348673
97,293.2415106,259,36.50155716,38.34352161,29.41999912,29.39145159,0.561905591,105.0462627,479.0863898,-16.71658443,-8.008688082,79.69614649
98,293.2414324,259,36.25740182,38.34191145,29.37272644,29.59510527,0.570130359,105.7491975,480.6530174,-3.827608466,-1.839751558,79.69320123
99,293.2411748,258,35.80025068,38.34182971,28.5,28.66275689,0.578236067,107.0993331,481.2192199,1.475969706,0.71026499,79.69305172
100,293.2409209,258,35.37899639,38.34179611,27.32999992,27.67596893,0.586040188,108.3744595,480.5955308,-4.298334952,-2.065760568,79.69299025
101,293.2407197,258,35.08008623,38.34086784,27.02999878,27.42782961,0.593679853,109.2952497,480.0023007,-9.159782771,-4.396716804,79.69129228
102,293.2406375,257,34.91113094,38.33919965,27.43999863,27.72791227,0.601331396,109.8194147,479.5794794,-12.61227576,-6.048588643,79.68824085
103,293.240595,257,34.76831788,38.33735657,28.05999947,28.15031556,0.609102433,110.2652038,479.970349,-9.378763979,-4.50152862,79.68486947
104,293.2404135,257,34.50267346,38.33627929,27.8599987,28.01624405,0.616914368,111.11104,480.4995714,-5.01826423,-2.411273812,79.68289888
105,293.2402035,255,34.21030308,38.33544033,27.36999893,27.68991232,0.624639046,112.0581722,480.0743472,-8.50068994,-4.080963174,79.68136423
106,293.2400852,255,34.02801689,38.33395549,27.68499946,27.84608629,0.632348784,112.654098,479.8762275,-10.10965628,-4.851383719,79.67864809
107,293.2399691,255,33.84908801,38.33246029,27.87874961,28.00542556,0.640108698,113.2451789,479.9882399,-9.171047807,-4.401995095,79.67591297
108,293.2397887,255,33.60019132,38.33145572,27.89999962,27.7879018,0.647883282,114.0810639,481.0398681,-0.520527856,-0.250394651,79.67407534
109,293.239533,255,33.25106488,38.33156168,26.73749924,26.67865061,0.655449663,115.2792003,481.1373169,0.498797862,0.239990265,79.67426917
110,293.2392844,255,32.94051301,38.33138686,25.70999956,25.80586654,0.662721176,116.3654824,480.55779,-4.479380017,-2.152600962,79.67394937
111,293.2390622,255,32.664333,38.33137346,25.39999962,24.61128262,0.669793781,117.3493225,481.7502361,9.516481478,4.584567199,79.67392486
112,293.2388732,255,32.36882472,38.33285007,22.12499953,21.44592217,0.67619089,118.4252144,481.668226,8.277764927,3.987136347,79.67662599
113,293.2386467,255,32.12850676,38.33375827,19.16624904,18.72646446,0.681742039,119.3138497,481.2805557,2.556628099,1.230455392,79.67828732
114,293.2383968,256,31.93208717,38.33406942,17.31199894,16.45749298,0.68665405,120.0487435,481.2696711,2.389672638,1.150076965,79.67885649
115,293.2381475,256,31.77740933,38.33411958,14.2699995,14.01555357,0.69083707,120.6332435,480.7932622,-2.578951955,-1.239942723,79.67894825
116,293.2379091,256,31.67134639,38.33366535,13.43249953,12.91613714,0.694584795,121.0357933,480.7619703,-2.830332124,-1.360716049,79.67811735
117,293.2376732,256,31.58630817,38.3331803,12.01249981,11.74708654,0.69799042,121.3601162,480.6538803,-3.712104932,-1.78423764,79.67723007
118,293.2374428,256,31.5219716,38.33262529,11.48999993,11.23592382,0.701175752,121.6060523,480.861931,-1.996415058,-0.96,79.67621479
119,293.2372054,256,31.44493181,38.33220523,11.13499951,10.54517056,0.704229473,121.9026502,480.6676395,-3.586983871,-1.724147071,79.6754464
120,293.2369666,256,31.37860526,38.33182475,9.554999468,8.674153692,0.706930583,122.1591095,480.8607216,-1.996420079,-0.96,79.6747504
121,293.2367242,254,31.33401351,38.33152159,6.803999949,4.813248255,0.70890413,122.3319878,480.8602632,-1.996421983,-0.96,79.67419584
122,293.2364826,254,31.35609131,38.33121843,0,0,0.709371817,122.2448872,480.8598047,-1.996423886,-0.96,79.67364127
123,293.2362416,254,31.39882749,38.33091528,0,0,0.709371817,122.0775371,480.8593463,-1.996425789,-0.96,79.67308671
124,293.2360014,254,31.44156365,38.33061212,0,0,0.709371817,121.910642,480.8588879,-1.996427693,-0.96,79.67253215
125,293.2357618,254,31.48429978,38.33030896,0,0,0.709371817,121.7442002,480.8584295,-1.996429596,-0.96,79.67197759
126,293.2355229,254,31.52703587,38.3300058,0,0,0.709371817,121.5782097,480.857971,-1.996431499,-0.96,79.67142302
127,293.2352847,254,31.56977194,38.32970264,0,0,0.709371817,121.4126688,480.8575126,-1.996433402,-0.96,79.67086846
128,293.2350471,254,31.61250797,38.32939949,0,0,0.709371817,121.2475755,480.8570542,-1.996435306,-0.96,79.67031389
129,293.2348103,254,31.65524398,38.32909633,0,0,0.709371817,121.0829282,480.8565958,-1.996437209,-0.96,79.66975933
130,293.2345741,254,31.69797995,38.32879317,0,0,0.709371817,120.9187249,480.8561374,-1.996439112,-0.96,79.66920476
131,293.2343386,254,31.74071589,38.32849002,0,0,0.709371817,120.7549639,480.855679,-1.996441015,-0.96,79.66865019
132,293.2341038,254,31.78345181,38.32818686,0,0,0.709371817,120.5916434,480.8552206,-1.996442919,-0.96,79.66809563
133,293.2338696,254,31.82618769,38.3278837,0,0,0.709371817,120.4287616,480.8547622,-1.996444822,-0.96,79.66754106
134,293.2336361,254,31.86892354,38.32758055,0,0,0.709371817,120.2663168,480.8543038,-1.996446725,-0.96,79.66698649
135,293.2334033,254,31.91165936,38.32727739,0,0,0.709371817,120.1043072,480.8538454,-1.996448628,-0.96,79.66643192
136,293.2331711,254,31.95439515,38.32697423,0,0,0.709371817,119.9427311,480.8533871,-1.996450531,-0.96,79.66587735
137,293.2329396,254,31.99713091,38.32667108,0,0,0.709371817,119.7815866,480.8529287,-1.996452434,-0.96,79.66532278
138,293.2327087,254,32.03986664,38.32636792,0,0,0.709371817,119.6208722,480.8524703,-1.996454337,-0.96,79.66476821
139,293.2324785,254,32.08260233,38.32606477,0,0,0.709371817,119.4605861,480.852012,-1.99645624,-0.96,79.66421364
140,293.232249,254,32.125338,38.32576161,0,0,0.709371817,119.3007265,480.8515536,-1.996458143,-0.96,79.66365907
141,293.2320201,254,32.16807364,38.32545846,0,0,0.709371817,119.1412917,480.8510953,-1.996460046,-0.96,79.6631045
142,293.2317919,254,32.21080924,38.32515531,0,0,0.709371817,118.9822802,480.8506369,-1.99646195,-0.96,79.66254993
143,293.2315643,254,32.25354482,38.32485215,0,0,0.709371817,118.8236901,480.8501786,-1.996463853,-0.96,79.66199535
144,293.2313374,254,32.29628036,38.324549,0,0,0.709371817,118.6655199,480.8497202,-1.996465756,-0.96,79.66144078
145,293.2311112,254,32.33901588,38.32424584,0,0,0.709371817,118.5077678,480.8492619,-1.996467659,-0.96,79.6608862
146,293.2308855,254,32.38175136,38.32394269,0,0,0.709371817,118.3504322,480.8488036,-1.996469562,-0.96,79.66033163
147,293.2306605,254,32.42448681,38.32363954,0,0,0.709371817,118.1935115,480.8483452,-1.996471464,-0.96,79.65977705
148,293.2304362,254,32.46722224,38.32333638,0,0,0.709371817,118.0370039,480.8478869,-1.996473367,-0.96,79.65922248
149,293.2302125,254,32.50995763,38.32303323,0,0,0.709371817,117.880908,480.8474286,-1.99647527,-0.96,79.6586679
150,293.2299894,254.3636364,32.55269299,38.32273008,0,0,0.709371817,117.725222,480.8469703,-1.996477173,-0.96,79.65811333
151,293.229767,256,32.59542832,38.32242693,0,0,0.709371817,117.5699443,480.846512,-1.996479076,-0.96,79.65755875
152,293.2295452,256,32.63816362,38.32212377,0,0,0.709371817,117.4150734,480.8460537,-1.996480979,-0.96,79.65700417
153,293.2293241,256,32.68089889,38.32182062,0,0,0.709371817,117.2606076,480.8455954,-1.996482882,-0.96,79.65644959
154,293.2291035,256,32.72363413,38.32151747,0,0,0.709371817,117.1065454,480.8451371,-1.996484785,-0.96,79.65589501
155,293.2288836,256,32.76636934,38.32121432,0,0,0.709371817,116.9528852,480.8446788,-1.996486688,-0.96,79.65534043
156,293.2286643,256,32.80910451,38.32091117,0,0,0.709371817,116.7996254,480.8442205,-1.99648859,-0.96,79.65478585
157,293.2284457,256,32.85183966,38.32060802,0,0,0.709371817,116.6467644,480.8437622,-1.996490493,-0.96,79.65423127
158,293.2282277,256,32.89457478,38.32030487,0,0,0.709371817,116.4943007,480.8433039,-1.996492396,-0.96,79.65367669
159,293.2280103,256,32.93730986,38.32000171,0,0,0.709371817,116.3422328,480.8428457,-1.996494299,-0.96,79.65312211
160,293.2277935,256,32.98004492,38.31969856,0,0,0.709371817,116.1905591,480.8423874,-1.996496202,-0.96,79.65256753
161,293.2275773,256,33.02277994,38.31939541,0,0,0.709371817,116.039278,480.8419291,-1.996498104,-0.96,79.65201295
162,293.2273618,256,33.06551493,38.31909226,0,0,0.709371817,115.8883881,480.8414709,-1.996500007,-0.96,79.65145836
163,293.2271469,256,33.1082499,38.31878911,0,0,0.709371817,115.7378878,480.8410126,-1.99650191,-0.96,79.65090378
164,293.2269325,256,33.15098483,38.31848596,0,0,0.709371817,115.5877756,480.8405543,-1.996503813,-0.96,79.6503492
165,293.2267188,256,33.19371973,38.31818282,0,0,0.709371817,115.4380501,480.8400961,-1.996505715,-0.96,79.64979461
166,293.2265057,256,33.2364546,38.31787967,0,0,0.709371817,115.2887097,480.8396379,-1.996507618,-0.96,79.64924003
167,293.2262933,256,33.27918944,38.31757652,0,0,0.709371817,115.139753,480.8391796,-1.996509521,-0.96,79.64868544
168,293.2260814,256,33.32192425,38.31727337,0,0,0.709371817,114.9911784,480.8387214,-1.996511423,-0.96,79.64813085
169,293.2258701,256,33.36465903,38.31697022,0,0,0.709371817,114.8429846,480.8382631,-1.996513326,-0.96,79.64757627
170,293.2256594,256,33.40739378,38.31666707,0,0,0.709371817,114.6951699,480.8378049,-1.996515229,-0.96,79.64702168
171,293.2254494,256,33.4501285,38.31636392,0,0,0.709371817,114.5477331,480.8373467,-1.996517131,-0.96,79.64646709
172,293.2252399,256,33.49286319,38.31606078,0,0,0.709371817,114.4006727,480.8368885,-1.996519034,-0.96,79.6459125
173,293.225031,256,33.53559784,38.31575763,0,0,0.709371817,114.2539871,480.8364303,-1.996520936,-0.96,79.64535792
174,293.2248227,256,33.57833247,38.31545448,0,0,0.709371817,114.107675,480.835972,-1.996522839,-0.96,79.64480333
175,293.224615,256,33.62106706,38.31515133,0,0,0.709371817,113.9617349,480.8355138,-1.996524742,-0.96,79.64424874
176,293.2244079,256,33.66380163,38.31484819,0,0,0.709371817,113.8161655,480.8350556,-1.996526644,-0.96,79.64369415
177,293.2242014,256,33.70653616,38.31454504,0,0,0.709371817,113.6709653,480.8345974,-1.996528547,-0.96,79.64313955
178,293.2239955,256,33.74927067,38.31424189,0,0,0.709371817,113.526133,480.8341392,-1.996530449,-0.96,79.64258496
179,293.2237902,256,33.79200514,38.31393875,0,0,0.709371817,113.381667,480.833681,-1.996532352,-0.96,79.64203037
180,293.2235855,256.4375,33.83473958,38.3136356,0,0,0.709371817,113.2375661,480.8332229,-1.996534254,-0.96,79.64147578
181,293.2233813,257,33.87747399,38.31333246,0,0,0.709371817,113.0938288,480.8327647,-1.996536157,-0.96,79.64092119
182,293.2231777,257,33.92020837,38.31302931,0,0,0.709371817,112.9504539,480.8323065,-1.996538059,-0.96,79.64036659
183,293.2229747,257,33.96294272,38.31272616,0,0,0.709371817,112.8074398,480.8318483,-1.996539962,-0.96,79.639812
184,293.2227723,257,34.00567704,38.31242302,0,0,0.709371817,112.6647853,480.8313901,-1.996541864,-0.96,79.6392574
185,293.2225705,257,34.04841133,38.31211987,0,0,0.709371817,112.5224889,480.830932,-1.996543767,-0.96,79.63870281
186,293.2223692,257,34.09114559,38.31181673,0,0,0.709371817,112.3805494,480.8304738,-1.996545669,-0.96,79.63814821
187,293.2221686,257,34.13387982,38.31151358,0,0,0.709371817,112.2389655,480.8300156,-1.996547571,-0.96,79.63759362
188,293.2219684,257,34.17661402,38.31121044,0,0,0.709371817,112.0977357,480.8295575,-1.996549474,-0.96,79.63703902
189,293.2217689,257,34.21934818,38.3109073,0,0,0.709371817,111.9568587,480.8290993,-1.996551376,-0.96,79.63648442
190,293.2215699,257,34.26208232,38.31060415,0,0,0.709371817,111.8163333,480.8286412,-1.996553279,-0.96,79.63592982
191,293.2213715,257,34.30481643,38.31030101,0,0,0.709371817,111.676158,480.828183,-1.996555181,-0.96,79.63537523
192,293.2211737,257,34.3475505,38.30999787,0,0,0.709371817,111.5363317,480.8277249,-1.996557083,-0.96,79.63482063
193,293.2209764,257,34.39028454,38.30969472,0,0,0.709371817,111.396853,480.8272668,-1.996558986,-0.96,79.63426603
194,293.2207797,257,34.43301856,38.30939158,0,0,0.709371817,111.2577206,480.8268086,-1.996560888,-0.96,79.63371143
195,293.2205836,257,34.47575254,38.30908844,0,0,0.709371817,111.1189332,480.8263505,-1.99656279,-0.96,79.63315683
196,293.220388,257,34.51848649,38.30878529,0,0,0.709371817,110.9804895,480.8258924,-1.996564693,-0.96,79.63260223
197,293.2201929,257,34.56122041,38.30848215,0,0,0.709371817,110.8423884,480.8254342,-1.996566595,-0.96,79.63204762
198,293.2199985,257,34.6039543,38.30817901,0,0,0.709371817,110.7046284,480.8249761,-1.996568497,-0.96,79.63149302
199,293.2198045,257,34.64668816,38.30787587,0,0,0.709371817,110.5672083,480.824518,-1.996570399,-0.96,79.63093842
200,293.2196112,257,34.68942199,38.30757273,0,0,0.709371817,110.4301269,480.8240599,-1.996572302,-0.96,79.63038382
201,293.2194184,257,34.73215579,38.30726958,0,0,0.709371817,110.2933829,480.8236018,-1.996574204,-0.96,79.62982921
202,293.2192261,257,34.77488956,38.30696644,0,0,0.709371817,110.1569751,480.8231437,-1.996576106,-0.96,79.62927461
203,293.2190344,257,34.8176233,38.3066633,0,0,0.709371817,110.0209023,480.8226856,-1.996578008,-0.96,79.62872
204,293.2188432,257,34.86035701,38.30636016,0,0,0.709371817,109.8851631,480.8222275,-1.996579911,-0.96,79.6281654
205,293.2186526,257,34.90309068,38.30605702,0,0,0.709371817,109.7497565,480.8217694,-1.996581813,-0.96,79.62761079
