Time,In/Temperature (BMS ECM/Power Limits),road_slope,In/Specific Consumption Avg (BMS Monitor),In/Energy (BMS Monitor),In/Desired Velocity (Vehicle Monitor),In/Actual Velocity (Vehicle Monitor),In/Distance (Vehicle Monitor),In/Range (BMS Monitor),In/Voltage (BMS Monitor),In/Current (BMS Monitor),In/Power (BMS Monitor),In/SoC (BMS Monitor)
19,293.1556482,259,14.17175153,38.48374265,7.544545347,7.586617849,0.061914962,271.5524793,480.7959108,-4.395627404,-2.113399681,79.95253382
20,293.1556604,259,14.50669612,38.48307276,7.686666489,7.706951624,0.064040038,265.277996,480.8018043,-4.339081083,-2.086238014,79.95130943
21,293.1556821,260,14.88792246,38.4823103,7.739999771,8.029642524,0.066203205,258.480056,480.4823718,-6.947039606,-3.337930067,79.94991585
22,293.1558302,260,15.66556584,38.48075502,9.275999832,9.749170757,0.068624355,245.6391006,479.3620534,-16.10754842,-7.721347485,79.94707315
23,293.1563705,260,17.14825212,38.47778965,13.14599972,12.97422826,0.071789707,224.383158,479.0034277,-19.00977379,-9.105746805,79.94165307
24,293.1567713,260,18.42909587,38.47522796,15.10999966,15.08721338,0.075720501,208.7743655,479.7387426,-12.95323513,-6.214168732,79.93697077
25,293.1568905,260,19.14051981,38.47380511,15.71999931,15.72476454,0.080039472,201.0071068,480.7824209,-4.383823101,-2.107665084,79.93437003
26,293.1568831,260,19.35801017,38.47337013,14.63818116,14.79512053,0.084290291,198.7465127,480.9941539,-2.643519444,-1.271517398,79.93357495
27,293.1568766,261,19.58486087,38.47291643,13.63999939,13.84020181,0.088258313,196.4421228,480.8895768,-3.494830757,-1.680627683,79.93274565
28,293.1568743,261,19.84679728,38.47239255,13.01999959,13.03317699,0.092000088,193.846856,480.9276769,-3.176180651,-1.527513182,79.93178809
29,293.1568685,261,20.08089731,38.47192435,11.95545466,11.70289624,0.095456932,191.5846875,480.9558945,-2.93919332,-1.413622352,79.93093228
30,293.1568621,260.3333333,20.30590712,38.47147434,10.05000019,9.101365105,0.09840691,189.4595208,481.0703804,-1.995550005,-0.96,79.9301097
31,293.1568483,260,20.45753699,38.47117108,5.718181783,5.553981977,0.100379676,188.0537774,481.0699239,-1.995551899,-0.96,79.92955538
32,293.1568346,260.0909091,20.60916675,38.47086782,4.323636185,4.028050965,0.101698271,186.6687202,481.0694673,-1.995553793,-0.96,79.92900106
33,293.1568209,261,20.7607964,38.47056456,3.059999943,2.913954113,0.102645164,185.303896,481.0690108,-1.995555686,-0.96,79.92844674
34,293.1568107,261,20.94794527,38.47019026,2.49000001,2.7232605,0.103389229,183.6466048,480.8781917,-3.554505859,-1.70928435,79.92776257
35,293.1568159,261,21.25955747,38.46956703,4.079999924,3.733245733,0.104294661,180.9518711,480.849056,-3.785559693,-1.820282805,79.92662339
36,293.1568238,260,21.58116968,38.46892381,4.079999924,4.478146508,0.105401378,178.2522652,480.5242411,-6.43915003,-3.094167682,79.92544764
37,293.1569245,260,22.2640638,38.46755802,6.900999737,6.88315516,0.106962713,172.7786911,479.9536427,-11.09779478,-5.32642703,79.92295112
38,293.1570991,260,23.1388302,38.46580849,9.450908661,9.187115933,0.109225263,166.2392099,480.1597076,-9.387778954,-4.507633198,79.91975311
39,293.1571686,260,23.73339028,38.46461937,9.979999542,10.11523658,0.111923497,162.0696365,480.4530097,-6.969813038,-3.348667651,79.91757948
40,293.1571936,260,24.13619177,38.46381377,10.43666649,9.855084008,0.114774324,159.3615684,481.058853,-1.995597823,-0.96,79.91610689
41,293.1571788,260,24.28781889,38.46351051,7.375454556,7.48442429,0.117144574,158.365437,481.0583965,-1.995599717,-0.96,79.91555255
42,293.1571642,260,24.43944589,38.46320726,6.5,6.670956211,0.119086744,157.3816666,481.05794,-1.995601611,-0.96,79.91499822
43,293.1571681,260,24.73626677,38.46261362,6.348181551,6.77389088,0.120921658,155.4907779,480.538542,-6.244228215,-3.000592323,79.91391307
44,293.1572573,260,25.38648225,38.46131318,8.121999931,8.347715156,0.122996204,151.503122,479.93527,-11.17142551,-5.361561118,79.91153593
45,293.1574651,260,26.33746232,38.45941122,10.52999973,10.50796822,0.125623294,146.0255007,479.8104467,-12.17084335,-5.839697787,79.90805918
46,293.1576381,260,27.21477599,38.4576566,11.92999935,12.06666081,0.128771708,141.3116779,479.986376,-10.70768506,-5.139542948,79.90485172
47,293.1577311,260,27.86336329,38.45635942,12.94499969,12.80640736,0.132267695,138.0176507,480.8087014,-3.953505607,-1.900879897,79.90248047
48,293.1577255,260,28.11904448,38.45584806,11.6154545,11.76329814,0.135686972,136.7608636,480.8663131,-3.475125383,-1.671070731,79.90154568
49,293.1577204,261,28.37403313,38.45533808,10.71000004,11.00234619,0.138829304,135.5300387,481.0460998,-1.99565073,-0.96,79.90061343
50,293.1577237,261,28.68636173,38.45471343,10.58333333,10.82547813,0.141854654,134.0522503,480.7037969,-4.792806537,-2.3039203,79.89947154
51,293.1577385,261,29.06875299,38.45394864,10.69363594,10.85954928,0.144864633,132.2861998,480.6620922,-5.125110643,-2.463446404,79.89807348
52,293.1577509,261,29.43722827,38.45321169,10.7699995,10.84163355,0.147885737,130.6278272,480.7867182,-4.094831026,-1.968740371,79.8967263
53,293.1577437,261,29.67126046,38.45274363,10.38545427,10.25137989,0.150840606,129.5959222,480.8361712,-3.683838189,-1.77132265,79.89587065
54,293.1577289,261,29.83708357,38.45241198,9.119999886,7.649940707,0.153444962,128.8745661,481.0416955,-1.995669001,-0.96,79.89526438
55,293.1577127,261,29.98870659,38.45210874,3.019999981,3.433422245,0.154838867,128.2219646,481.0412389,-1.995670895,-0.96,79.89471003
56,293.1577064,261,30.23567326,38.4516148,3.641818068,3.689493836,0.155801543,127.1730068,480.7907385,-4.042194486,-1.943449672,79.89380709
57,293.1577108,261,30.55850248,38.45096914,4.715999985,4.454438469,0.156944658,125.8274,480.8242719,-3.759459841,-1.807639541,79.89262678
58,293.1577035,261.5,30.79593386,38.45049428,4.589999676,4.446165876,0.158198146,124.8557503,481.0388087,-1.995680978,-0.96,79.89175869
59,293.1576917,262,30.99043834,38.45010527,3.9599998,4.19094119,0.159372386,124.0708662,480.8166977,-3.810869972,-1.832329915,79.89104755
60,293.1577,262,31.33515397,38.44941584,4.980000019,4.977767421,0.160634416,122.7037719,480.6592679,-5.092355515,-2.447687874,79.88978721
61,293.1577187,262,31.73684969,38.44861245,5.989999771,5.900948559,0.162152454,121.1481695,480.6596766,-5.079103087,-2.441320047,79.88831853
62,293.1577283,262,32.08934028,38.44790747,6.435454542,6.34193342,0.163869052,119.8152007,480.8131301,-3.813009854,-1.833345203,79.88702975
63,293.1577236,262,32.35216659,38.44738182,6.119999934,6.219733328,0.165616252,118.8402072,480.8543468,-3.468797499,-1.667986356,79.8860688
64,293.1577205,262,32.6258956,38.44683436,6.079999924,6.176395771,0.167333779,117.8414681,480.8101842,-3.823917082,-1.838578277,79.88506799
65,293.1577144,262,32.8679425,38.44635026,6.233999824,5.908043071,0.169045832,116.9721843,481.032571,-1.995706856,-0.96,79.88418301
66,293.1576982,262,33.01956333,38.44604702,4.671817996,4.614065159,0.170494402,116.4341473,481.0321144,-1.99570875,-0.96,79.88362864
67,293.157682,262.8571429,33.17118406,38.44574378,3.929999828,3.410016883,0.171641301,115.9010294,481.0316579,-1.995710645,-0.96,79.88307428
68,293.1576659,263,33.32280468,38.44544054,1.72399993,1.785399628,0.172316935,115.3727632,481.0312013,-1.995712539,-0.96,79.88251992
69,293.1576516,263,33.49550105,38.44509515,1.621999955,1.591061429,0.17277828,114.7768922,480.9791085,-2.418301625,-1.16315256,79.88188849
70,293.1576412,263,33.70593552,38.44467428,1.649999976,2.026960959,0.173239001,114.0590632,480.8020716,-3.863749021,-1.857698534,79.88111909
71,293.1576567,263,34.08833972,38.44390947,4.264999985,3.896097591,0.174073013,112.7773009,480.6674698,-4.957245706,-2.382786751,79.87972091
72,293.1576628,263,34.41989141,38.44324637,4.795454415,4.652382887,0.175285811,111.6890402,480.831985,-3.601036233,-1.7314934,79.87850865
73,293.1576523,263,34.62603867,38.44283407,4.549999714,3.661709806,0.176531846,111.0229052,481.0272777,-1.995728817,-0.96,79.87775492
74,293.1576363,263,34.77765824,38.44253083,0.798000008,0.812313951,0.177092022,110.5380085,481.0268211,-1.995730712,-0.96,79.87720055
75,293.1576203,263,34.9292777,38.44222759,0.06428571,0.148782271,0.17720083,110.0573219,481.0263645,-1.995732606,-0.96,79.87664618
76,293.1576043,263,35.08089706,38.44192436,0,0,0.177217603,109.5807906,481.0259079,-1.9957345,-0.96,79.87609181
77,293.1575884,263,35.2325163,38.44162112,0,0,0.177217603,109.1083611,481.0254514,-1.995736395,-0.96,79.87553743
78,293.1575777,263.8571429,35.42773534,38.44123068,2.61E-11,1.450405609,0.177287459,108.5060343,480.563363,-5.777247071,-2.776333281,79.87482365
79,293.1580402,264,36.72603213,38.43863409,8.707999612,8.203076847,0.1786086,104.6631826,478.0522209,-26.32169581,-12.58314514,79.87007659
80,293.1592456,264,38.9286262,38.4342289,13.9779995,13.61515838,0.181702333,98.72999037,478.0905226,-25.95441032,-12.4085576,79.86202293
81,293.1599824,265,40.66416319,38.43075782,16.22999954,16.53473151,0.185924279,94.50768148,478.7645601,-20.38875177,-9.761411775,79.8556769
82,293.1604138,265,41.9975208,38.42809111,18.01999924,18.27336725,0.190793353,91.50085619,479.7869443,-11.9781126,-5.74694204,79.85080136
83,293.1605112,265,42.70173612,38.42668268,18.11999893,18.67543026,0.195940961,89.98857228,480.3114627,-7.662564824,-3.680417719,79.84822631
84,293.1607575,266,43.37532974,38.42482648,18.15999985,19.45632252,0.20117351,88.58682275,478.074557,-25.97031888,-12.41574869,79.84483256
85,293.1626163,266,44.76660861,38.41939814,22.45400009,23.0722405,0.207047204,85.82155167,476.0585389,-42.4261041,-20.19730913,79.83490757
86,293.1653567,266,46.40235243,38.41276981,26.71399956,27.06918699,0.214032988,82.78194487,476.4137081,-39.43685413,-18.78825791,79.82278816
87,293.1675176,267,47.40167659,38.4068636,29.26999855,30.17232374,0.22198064,81.02427249,475.9676423,-43.02247711,-20.47730699,79.81198873
88,293.1702734,267,48.46983763,38.40020289,32.82999802,33.41613808,0.230830682,79.22494642,476.4774882,-38.76461029,-18.47046414,79.79980926
89,293.1719013,267,48.67331701,38.39505705,34.84545309,35.57376829,0.240437896,78.88317338,477.824801,-27.65870141,-13.2160135,79.79039951
90,293.1725556,266.3333333,48.03232633,38.39176621,35.97999954,36.61323414,0.250497849,79.92901685,479.6853301,-12.36716041,-5.932345426,79.7843817
91,293.1726135,266,46.46096715,38.39186277,35.50599823,35.43780682,0.260600049,82.63250881,482.5122619,19.38398608,9.353010969,79.78455828
92,293.1731625,266,44.77722729,38.39620674,31.79727242,30.47137127,0.26986788,85.74940671,484.0835148,42.39452329,20.52248984,79.79250187
93,293.1739331,264,43.4631937,38.40138171,23.81999969,23.24401972,0.277263916,88.3537965,482.6041222,20.52423923,9.905082458,79.80196483
94,293.1740183,264,42.58301356,38.40357824,18.89090902,18.44384295,0.283011688,90.1852054,481.7319913,7.650182392,3.685337598,79.80598133
95,293.1739656,264,41.96775779,38.40427654,15.29999924,14.45075884,0.287597346,91.50900252,481.3687926,2.293573515,1.104054714,79.80725819
96,293.1739015,264,41.58516283,38.40418502,10.84000015,9.842768852,0.290979781,92.35069049,480.9692155,-1.99596974,-0.96,79.80709084
97,293.1738391,262,41.38964496,38.4038818,6.129999638,5.856368822,0.293086899,92.78620739,480.9687585,-1.995971636,-0.96,79.80653641
98,293.1737769,262,41.29719566,38.40357859,4.509999752,4.499685067,0.29447723,92.9931875,480.9683015,-1.995973533,-0.96,79.80598197
99,293.1737218,262,41.27785398,38.40312979,4.493333101,4.352865623,0.295702481,93.03567431,480.8370193,-3.066651727,-1.474559676,79.80516131
100,293.1736646,262,41.2480174,38.40272902,4.408181667,4.017513333,0.296888003,93.10199966,480.9670216,-1.995978845,-0.96,79.80442847
101,293.1736029,262,41.21505559,38.40242581,3.240909013,3.086196067,0.297861118,93.17572245,480.9665646,-1.995980741,-0.96,79.80387403
102,293.1735414,262,41.21155134,38.4021226,2.809999943,2.053411484,0.298622186,93.18290952,480.9661076,-1.995982638,-0.96,79.80331959
103,293.17348,262,41.2758626,38.40181939,0.301818182,0.238463876,0.298891501,93.03698813,480.9656506,-1.995984534,-0.96,79.80276515
104,293.1734188,262,41.37457897,38.40151618,0.044999999,0,0.29891121,92.81427661,480.9651936,-1.99598643,-0.96,79.80221071
105,293.1733578,262,41.47601691,38.40121297,0,0,0.29891121,92.5865496,480.9647366,-1.995988327,-0.96,79.80165627
106,293.1733012,262,41.59370203,38.40083447,1.39E-10,1.333308458,0.298975455,92.32367546,480.5693648,-5.232423282,-2.514542333,79.80096416
107,293.1736183,262,42.19252731,38.39852994,8.011999991,7.640102647,0.300194122,91.00789261,478.2557059,-24.17067427,-11.55976289,79.79675012
108,293.1746343,262,43.14767245,38.39439844,13.4579998,12.96071801,0.303124098,88.98370702,478.3691844,-23.19009317,-11.09342596,79.78919515
109,293.1751247,261,43.55614806,38.3914246,15.14999962,15.50543291,0.307108964,88.14237784,479.0099064,-17.90105363,-8.574782024,79.78375701
110,293.1754591,261,43.72906039,38.38889576,16.9009089,17.24225261,0.311677575,87.78806455,479.5117883,-13.75553599,-6.595941662,79.77913255
111,293.1758532,261,43.85999655,38.38631134,17.65999985,18.8395321,0.316639542,87.52009657,477.632789,-29.12811308,-13.91254189,79.77440639
112,293.1775699,260,44.72873244,38.38099425,22.14999962,22.44983802,0.32237709,85.80836557,477.1107446,-33.34392283,-15.90874385,79.76468274
113,293.1787136,260,45.1524419,38.37663662,24.63400002,24.96327185,0.32900283,84.99349094,478.6876676,-20.36232467,-9.747193704,79.75671351
114,293.1789754,260,44.88369039,38.37434107,25.26599998,25.84199905,0.33608725,85.49729476,479.8956338,-10.43018115,-5.005398393,79.75251533
115,293.1789753,260,44.19162807,38.37399556,25.17000008,24.89752745,0.343229571,86.83544199,481.9444992,11.42992769,5.508590775,79.75188344
116,293.1789967,260,43.3947998,38.37586726,21.42000008,21.14944649,0.349635523,88.43425349,481.9348045,11.24593735,5.41980862,79.75530648
117,293.1789574,260,42.77656019,38.37694997,17.70545352,17.97036603,0.355011133,89.71490414,481.2539894,1.209990112,0.582312568,79.75728657
118,293.1788789,260,42.28109333,38.37720653,16.3599987,15.41109572,0.359729434,90.76682627,481.4397597,3.936228476,1.895056892,79.75775577
119,293.1788006,260,41.93336933,38.37731174,11.29599971,10.64864693,0.363334967,91.51974276,480.8334036,-2.778183508,-1.335843432,79.75794817
120,293.1787257,260,41.74559721,38.37697774,7.272727099,7.647315281,0.365769325,91.93059942,480.9282851,-1.996139611,-0.96,79.75733736
121,293.1786652,260,41.66313291,38.37640047,7.599999905,7.574800053,0.367878878,92.11117308,480.7065143,-3.80726632,-1.830177721,79.75628162
122,293.1785971,260,41.55092461,38.37595278,7.390908848,7.157465989,0.369949763,92.35884194,480.9267407,-1.996146021,-0.96,79.75546289
123,293.1785213,260,41.43082732,38.37564959,6.199999809,5.522713229,0.371753952,92.62583462,480.9262836,-1.996147919,-0.96,79.7549084
124,293.1784457,259,41.38487311,38.3753464,3.349999905,2.72030329,0.372899364,92.72795474,480.9258264,-1.996149816,-0.96,79.75435392
125,293.1783703,259,41.4208757,38.37504321,0.689999998,0.59784188,0.373307219,92.64662458,480.9253693,-1.996151714,-0.96,79.75379943
126,293.1782952,259,41.49271583,38.37474002,0.171818179,0.121936154,0.373391586,92.48548631,480.9249122,-1.996153611,-0.96,79.75324494
127,293.1782203,259,41.57211761,38.37443683,0.053333332,0.013242598,0.373407728,92.30811188,480.9244551,-1.996155508,-0.96,79.75269046
128,293.1781455,259,41.65326437,38.37413364,0,0,0.373408163,92.12755403,480.9239979,-1.996157406,-0.96,79.75213597
129,293.178071,259,41.73445961,38.37383045,0,0,0.373408163,91.94759154,480.9235408,-1.996159303,-0.96,79.75158148
130,293.1779967,259,41.81565478,38.37352726,0,0,0.373408163,91.76832806,480.9230837,-1.9961612,-0.96,79.75102699
131,293.1779227,259,41.8968499,38.37322407,0,0,0.373408163,91.58975952,480.9226266,-1.996163098,-0.96,79.7504725
132,293.1778488,259,41.97804496,38.37292088,0,0,0.373408163,91.4118819,480.9221694,-1.996164995,-0.96,79.74991801
133,293.1777751,259,42.05923996,38.3726177,0,0,0.373408163,91.23469119,480.9217123,-1.996166892,-0.96,79.74936352
134,293.1777017,259,42.14043491,38.37231451,0,0,0.373408163,91.05818341,480.9212552,-1.99616879,-0.96,79.74880903
135,293.1776285,259,42.22162979,38.37201132,0,0,0.373408163,90.88235464,480.9207981,-1.996170687,-0.96,79.74825454
136,293.1775554,259,42.30282462,38.37170813,0,0,0.373408163,90.70720095,480.920341,-1.996172585,-0.96,79.74770005
137,293.1774826,259,42.38401938,38.37140494,0,0,0.373408163,90.53271846,480.9198839,-1.996174482,-0.96,79.74714555
138,293.17741,259,42.46521409,38.37110176,0,0,0.373408163,90.35890334,480.9194267,-1.996176379,-0.96,79.74659106
139,293.1773376,259,42.54640874,38.37079857,0,0,0.373408163,90.18575175,480.9189696,-1.996178277,-0.96,79.74603657
140,293.1772654,259,42.62760334,38.37049538,0,0,0.373408163,90.0132599,480.9185125,-1.996180174,-0.96,79.74548207
141,293.1771934,259,42.70879787,38.37019219,0,0,0.373408163,89.84142403,480.9180554,-1.996182071,-0.96,79.74492758
142,293.1771216,259,42.78999235,38.36988901,0,0,0.373408163,89.6702404,480.9175983,-1.996183969,-0.96,79.74437308
143,293.17705,259,42.87118677,38.36958582,0,0,0.373408163,89.49970531,480.9171412,-1.996185866,-0.96,79.74381859
144,293.1769786,259,42.95238113,38.36928263,0,0,0.373408163,89.32981509,480.9166841,-1.996187763,-0.96,79.74326409
145,293.1769075,259,43.03357543,38.36897945,0,0,0.373408163,89.16056606,480.916227,-1.996189661,-0.96,79.74270959
146,293.1768365,259,43.11476967,38.36867626,0,0,0.373408163,88.99195463,480.9157699,-1.996191558,-0.96,79.7421551
147,293.1767657,259,43.19596385,38.36837308,0,0,0.373408163,88.82397718,480.9153128,-1.996193455,-0.96,79.7416006
148,293.1766952,259,43.27715798,38.36806989,0,0,0.373408163,88.65663015,480.9148557,-1.996195353,-0.96,79.7410461
149,293.1766248,259,43.35835205,38.36776671,0,0,0.373408163,88.48991,480.9143986,-1.99619725,-0.96,79.7404916
150,293.1765546,259,43.43954606,38.36746352,0,0,0.373408163,88.32381321,480.9139415,-1.996199147,-0.96,79.7399371
151,293.1764847,259,43.52074001,38.36716034,0,0,0.373408163,88.1583363,480.9134844,-1.996201045,-0.96,79.7393826
152,293.1764149,259,43.6019339,38.36685715,0,0,0.373408163,87.99347579,480.9130273,-1.996202942,-0.96,79.7388281
153,293.1763453,259,43.68312773,38.36655397,0,0,0.373408163,87.82922825,480.9125702,-1.99620484,-0.96,79.7382736
154,293.1762774,259,43.76821028,38.36621952,2.35E-11,0.791912599,0.373446403,87.65772984,480.7576729,-3.261939831,-1.568202602,79.73766193
155,293.1763845,259,44.06712152,38.3647607,4.77777746,5.724990447,0.374223736,87.05982914,478.3194395,-23.23290461,-11.11274991,79.73499384
156,293.1787824,259,45.36984368,38.35860481,15.11599922,14.2946902,0.377046754,84.54647779,475.6909586,-44.70861794,-21.26748533,79.72373487
157,293.1811684,259,46.43772091,38.3523661,19.45999908,19.50766789,0.381810798,82.58882078,476.894265,-34.76848116,-16.58088927,79.71232404
158,293.1825115,259,46.96256151,38.34760497,21.96454499,22.61434305,0.387681924,81.65569282,477.4610145,-30.06392835,-14.35435373,79.7036155
159,293.183669,259,47.29869216,38.34315554,24.51999951,25.17873406,0.394333926,81.06599525,477.8247509,-27.02739948,-12.91436042,79.69547688
160,293.1844717,259,47.3794804,38.33939014,26.37999916,27.07564128,0.401608871,80.91981975,478.5171452,-21.30388019,-10.19427193,79.68858928
161,293.1850182,259,47.26653904,38.33619873,27.5199997,28.48687616,0.409320426,81.10642224,478.2021414,-23.84785134,-11.40409358,79.68275151
162,293.1857827,259,47.22907631,38.33250253,29.44399872,30.13222414,0.417471227,81.16293081,478.4984149,-21.37318993,-10.2270375,79.67599023
163,293.1862328,258,46.97706535,38.32954645,30.43999863,31.24646227,0.426003363,81.59204107,478.8591919,-18.37843964,-8.800684757,79.67058274
164,293.1865194,258,46.59086356,38.32709078,31.38799896,31.97661712,0.434805305,82.26310451,479.7814568,-10.78529108,-5.174582668,79.66609056
165,293.1865437,258,45.97710114,38.3256771,31.07999992,31.98400821,0.443684422,83.35818516,479.6529758,-11.8214326,-5.670185326,79.66350446
166,293.1867041,258,45.52127382,38.32363094,31.69999886,32.40321728,0.452622201,84.18839747,479.3619868,-14.18244933,-6.79852709,79.65976133
167,293.1872517,258,45.2797814,38.32060604,32.25363627,33.41545904,0.461716663,84.63072226,476.8017403,-35.14074246,-16.75516716,79.65422765
168,293.1896701,258.0909091,45.69032297,38.31429264,35.79090777,36.19175833,0.471385785,83.85647146,476.3471715,-38.79319324,-18.47902787,79.64267781
169,293.1911209,259,45.7265617,38.3093897,37.70000076,38.05478114,0.481734521,83.77929212,478.5103261,-20.99323256,-10.04547856,79.63370799
170,293.191357,259,45.20985375,38.30706464,37.84999847,38.46264647,0.492383121,84.73167122,479.7711325,-10.62413718,-5.097154326,79.62945427
171,293.191329,259,44.47891155,38.30592093,37.63999939,38.20942883,0.503046036,86.121534,480.6215593,-3.6352359,-1.747172746,79.62736181
172,293.1912188,259,43.63882674,38.30559022,37.00363506,37.47833551,0.513563541,87.77868948,480.9340407,-1.068337375,-0.51379981,79.62675676
173,293.1911022,259,42.83526628,38.30546011,36.23799973,36.62512779,0.523856653,89.42505426,480.9840322,-0.656725893,-0.315874668,79.62651873
174,293.1909977,259,42.1088088,38.30512581,35.43999897,35.93069667,0.533918203,90.96701356,480.2856982,-6.379906999,-3.064178088,79.6259071
175,293.1909237,259,41.46642193,38.30471501,35.27999878,35.21916992,0.543837422,92.37525985,481.4983454,6.402357681,3.08272463,79.62515552
176,293.190841,259,40.77735537,38.30577868,33.44142641,33.44861766,0.553370902,93.93884995,481.4452922,5.598614124,2.695426413,79.62710155
177,293.1907472,259,40.14905586,38.30664912,31.93545359,31.77868712,0.562436557,95.41108327,481.5207711,6.689327468,3.221050121,79.62869407
178,293.1906492,259,39.57900561,38.3072718,30.13599949,30.26165846,0.571023682,96.78684749,480.8658396,-1.648421006,-0.792669351,79.62983326
179,293.1906314,260,39.05084692,38.30818431,29.55999947,28.20644079,0.579261911,98.09821638,482.6542979,23.32485164,11.25783989,79.63150272
180,293.1907932,260,38.56302217,38.31111258,24.02799949,23.57096537,0.586390668,99.3467587,481.6908367,9.091478427,4.379281851,79.63685998
181,293.1907011,260,38.18836225,38.31193573,21.57499981,21.31408448,0.592585289,100.3235894,481.1571852,1.225438849,0.589628707,79.63836592
182,293.1905854,259.1428571,37.86423478,38.31204864,20.40999985,20.00004301,0.598326522,101.182683,481.1514948,1.139256572,0.548155002,79.63857249
183,293.1904707,259,37.571475,38.31207542,18.96999931,18.72016099,0.603690008,101.9711774,480.8716012,-1.660473701,-0.798474647,79.63862149
184,293.1903672,259,37.32684492,38.3116572,18.15545359,17.99335299,0.608776362,102.6383486,480.5660053,-4.161582377,-1.999915019,79.63785636
185,293.190272,259,37.11563575,38.31111288,17.78999901,17.40007103,0.613708645,103.2209529,480.8424125,-1.88796297,-0.907812669,79.63686054
186,293.1901656,259,36.89389731,38.31076211,16.68200035,16.47787357,0.618401247,103.8403772,480.6334489,-3.597382757,-1.729022481,79.63621881
187,293.1900704,259,36.71627742,38.31020852,16.19000053,15.88409232,0.622900593,104.3412111,480.6732465,-3.264147684,-1.568988464,79.63520602
188,293.1899713,259,36.54223853,38.30971843,15.42999935,15.12621666,0.627208445,104.8368134,480.6737261,-3.254152009,-1.564185372,79.63430939
189,293.1898735,259,36.38562635,38.30921053,14.66545444,14.37155265,0.631303957,105.2866595,480.6468758,-3.468073361,-1.666918626,79.6333802
190,293.1897781,259,36.24744533,38.30867146,13.95999985,13.67675303,0.635197793,105.6865418,480.6240734,-3.648411062,-1.753514186,79.63239397
191,293.1896848,260,36.12547586,38.30810555,13.31999969,13.06766197,0.638908903,106.0418019,480.5993983,-3.84377375,-1.847315352,79.63135863
192,293.1895934,260,36.01691109,38.30751733,12.81272689,12.56888715,0.642467934,106.3598076,480.5913175,-3.902769933,-1.875637344,79.63028247
193,293.1895162,260,35.9379,38.30678797,12.35499973,12.39390639,0.645909927,106.5916149,480.167367,-7.370583505,-3.539113675,79.62894809
194,293.1896598,260,36.0285058,38.30491456,13.38999939,13.82262468,0.649485377,106.3183546,478.3098392,-22.58115195,-10.80078716,79.62552061
