Time,In/Temperature (BMS ECM/Power Limits),road_slope,In/Specific Consumption Avg (BMS Monitor),In/Energy (BMS Monitor),In/Desired Velocity (Vehicle Monitor),In/Actual Velocity (Vehicle Monitor),In/Distance (Vehicle Monitor),In/Range (BMS Monitor),In/Voltage (BMS Monitor),In/Current (BMS Monitor),In/Power (BMS Monitor),In/SoC (BMS Monitor)
16,293.2758434,243,50.70530599,38.41459013,46,45.76949307,0.200507451,75.76049366,481.305727,1.137937025,0.547695607,79.82611652
17,293.2755099,243,47.80211605,38.41530108,45,44.46821806,0.213065672,80.36318108,482.008465,11.45658813,5.522172456,79.82741645
18,293.2752532,243,45.25941459,38.41714923,43,42.45497135,0.225140758,84.88211697,482.0523156,12.06055925,5.813820514,79.83079566
19,293.2749589,243,43.10018058,38.4185051,41,40.69657522,0.236664767,89.13768941,481.4152426,2.661839834,1.28145027,79.83327476
20,293.2746843,243,41.49970901,38.41791922,40,40.0977073,0.247845286,92.57394844,479.3584024,-15.41865782,-7.391063179,79.83220352
21,293.274798,243,40.75398289,38.41519449,41,40.67404011,0.25906622,94.26120287,479.3580025,-15.38825098,-7.376481249,79.82722157
22,293.2746962,243.6666667,39.78906987,38.41318729,41,40.83825828,0.270393363,96.54205895,479.767469,-11.99611132,-5.755343966,79.82355151
23,293.2744639,244,38.60686333,38.41225158,41,40.39986725,0.281721196,99.4959141,481.7458399,7.661928087,3.691101982,79.82184059
24,293.2741555,245.6,37.25116966,38.4129613,39,39.00852617,0.292707821,103.1188058,480.3892743,-6.879810601,-3.304987222,79.82313829
25,293.273922,246,36.37869742,38.4115823,39,38.87235233,0.303518527,105.5881189,479.9758412,-10.26245298,-4.925729503,79.82061684
26,293.2740671,246,35.93645197,38.40903616,39,39.377433,0.314338837,106.8804349,477.1347531,-33.59397691,-16.02885388,79.81596127
27,293.2769552,246,36.86994942,38.40194337,42,42.11428628,0.325617537,104.155129,473.9563073,-59.64829626,-28.27068623,79.80299185
28,293.2826006,247.5,38.42983271,38.39216721,46,45.85518113,0.337839565,99.9019889,473.5731517,-62.68876564,-29.68771632,79.78511499
29,293.2877809,248,39.66472121,38.38275902,49,49.14728209,0.351040831,96.76800404,473.5328306,-62.91353351,-29.7916236,79.76791011
30,293.2935097,248,40.83772499,38.37288698,52,52.29623764,0.365131526,93.96431115,472.9822931,-67.33167777,-31.84669135,79.749856
31,293.2989698,248,41.76098575,38.36327537,55,55.06838963,0.380074889,91.8639124,475.2451492,-48.60187993,-23.09780768,79.73227723
32,293.3006083,248,41.54881638,38.35764219,56,56.29443811,0.395573706,92.31945825,478.0972924,-25.06224038,-11.98218927,79.72197424
33,293.300763,248,40.70228038,38.35461011,56,56.50145888,0.41125037,94.23209154,479.0656546,-17.05544437,-8.170677623,79.71642846
34,293.3006014,248,39.66097257,38.35267125,56,56.29551036,0.426936425,96.70128786,480.8227006,-2.571514505,-1.236442549,79.71288218
35,293.3001869,248,38.31943532,38.35315528,55,55.13876754,0.44243077,100.087997,481.7195654,8.583313206,4.134749908,79.7137675
36,293.299794,248,37.09618535,38.35393168,53.5,53.85325532,0.457544851,103.3905004,480.6778067,-3.77945622,-1.816700726,79.71518758
37,293.2994504,250,36.02124121,38.35441161,53,52.64989623,0.472387628,106.4772071,482.5166941,20.27798723,9.784467363,79.7160654
38,293.2992498,250,34.95683953,38.35698715,50.33333333,50.42864036,0.486668067,109.726702,481.4836004,5.028428393,2.421105807,79.72077615
39,293.2988354,250,34.02890767,38.35758221,49.33333333,49.2304769,0.500513743,112.7205803,481.5383966,5.821084634,2.803075761,79.72186452
40,293.2984422,250.5,33.16451203,38.35860489,48,47.80580551,0.513995768,115.6615989,481.6871668,7.986247176,3.846872775,79.72373501
41,293.298063,251,32.36541747,38.35982772,46.5,46.25866025,0.527060576,118.5210349,481.6847866,7.924180497,3.816957191,79.72597158
42,293.297669,251,31.63621566,38.36075601,45,44.85262106,0.539702425,121.2558304,481.3175,2.502361756,1.204430504,79.72766941
43,293.2972499,251,30.97307233,38.36102476,44,43.80495949,0.552014668,123.852824,481.2515804,1.527007098,0.734874579,79.72816095
44,293.2968973,252,30.3385971,38.36212221,43,42.20863303,0.564010082,126.4465924,482.4386609,18.95978588,9.146933712,79.73016815
45,293.2968289,252,29.7197032,38.36553291,40,38.9224005,0.57530795,129.0912384,482.9819988,26.87456343,12.97993036,79.73640616
46,293.2967197,252,29.18349215,38.36849726,36,35.71572118,0.585602632,131.47329,481.4643319,4.490326866,2.161932225,79.74182772
47,293.2963034,252,28.74499449,38.36874057,35,34.60724501,0.595362203,133.4797284,481.2084239,0.721589155,0.34723478,79.7422727
48,293.2959502,252,28.42303071,38.36814698,34,34.04640621,0.604858739,134.9896405,479.5013089,-13.63595071,-6.538456215,79.7411871
49,293.2961103,249,28.46372063,38.36518038,35,34.97379094,0.614416478,134.7862455,477.8484289,-27.20005454,-12.99750333,79.7357614
50,293.2982789,249,28.98727709,38.35906539,37,37.53253307,0.624414555,132.3306955,473.0732405,-66.42121196,-31.42209798,79.72457728
51,293.3063773,249,30.30847607,38.34744256,43,42.49978074,0.635543696,126.5238228,472.7688335,-68.79877818,-32.52591811,79.70331843
52,293.3116458,247.5,31.2035359,38.33790805,46,46.10675506,0.647869251,122.8639862,473.80461,-60.16449085,-28.50621312,79.68587824
53,293.3160605,247,31.90994596,38.32910437,49,49.13435084,0.661116133,120.1164816,474.756556,-52.22544608,-24.79437291,79.66977403
54,293.3195893,247,32.42983395,38.32113337,51,51.57636486,0.675096882,118.1662953,473.8695414,-59.43582997,-28.16482949,79.65519235
55,293.3246703,247.6666667,33.10199307,38.31172308,54,54.34069892,0.689816743,115.7384179,474.0480011,-57.85834083,-27.42763082,79.63797688
56,293.3281309,248,33.50049479,38.30381473,56,56.38335657,0.705217762,114.3380567,475.8968496,-42.53851103,-20.24394339,79.62350842
57,293.3293963,248,33.49274517,38.29856715,57,57.42035447,0.721048732,114.3488447,478.0897178,-24.41325032,-11.67172396,79.61390754
58,293.3294553,251,33.17346548,38.29556724,57,57.58924807,0.737031604,115.4403578,478.9719776,-17.10925502,-8.194853712,79.60841883
59,293.3294531,251,32.84337048,38.29274482,57,57.69234059,0.753032795,116.592007,478.1438561,-23.89505453,-11.42527351,79.60325477
60,293.3298806,251,32.65861505,38.28887918,57.75,58.18945032,0.769129339,117.2397517,478.1833281,-23.52223556,-11.24794088,79.59618185
61,293.3301529,250.3333333,32.43449225,38.28534545,58,58.54441682,0.78533899,118.038985,477.9282599,-25.57944337,-12.22513886,79.58971611
62,293.3306329,250,32.26972343,38.28136774,58.66666667,59.06212172,0.801675393,118.6293642,478.031047,-24.68377188,-11.79960932,79.58243783
63,293.330868,250,32.04235864,38.27791781,59,59.36418603,0.818130661,119.4603626,478.6349292,-19.66704815,-9.4133362,79.57612515
64,293.3308212,250.5,31.73629217,38.27518601,59,59.39909374,0.83462857,120.6038368,478.9451974,-17.07749134,-8.17918246,79.57112641
65,293.3307142,251,31.42103079,38.27263394,59,59.37165219,0.851124951,121.8057873,478.989769,-16.67862131,-7.988888968,79.56645648
66,293.330778,251,31.1675835,38.26964993,59,59.50245214,0.867620161,122.7867086,477.7000511,-27.26460763,-13.02430446,79.56099609
67,293.3314673,251,31.07539325,38.26528395,60,60.13782345,0.884243742,123.1369259,478.1189391,-23.7606231,-11.36040391,79.55300668
68,293.3315488,256,30.84024044,38.26220323,60,60.28098768,0.90097528,124.0658396,478.779748,-18.27943392,-8.751822767,79.54736907
69,293.3314804,256,30.56905324,38.2595275,60,60.28101907,0.917721141,125.1577116,478.8977495,-17.27420931,-8.272579962,79.54247253
70,293.3313895,262,30.30040602,38.25692014,60,60.25795171,0.934462813,126.2587706,478.9109284,-17.13322865,-8.20529044,79.53770101
71,293.3311724,262,29.98579442,38.25484444,60,60.05344832,0.951189511,127.5765581,480.505936,-3.969759947,-1.907493219,79.53390239
72,293.3307056,262,29.54645897,38.25424214,59,59.32774369,0.967754055,129.471495,479.5704126,-11.6677271,-5.595496701,79.53280016
73,293.3303832,265,29.2209172,38.25258704,59,58.98775188,0.984199623,130.9082353,480.662929,-2.648588153,-1.273078139,79.52977121
74,293.3299172,265,28.81539013,38.25203222,58,58.25200524,1.000465333,132.7486182,479.5739049,-11.61124495,-5.568450083,79.52875585
75,293.3295941,265,28.51915862,38.25039064,58,57.91939608,1.016613329,134.121736,480.6663296,-2.593267999,-1.246496611,79.52575161
76,293.3291304,268,28.14554526,38.2498329,57,57.18954638,1.032582864,135.9001311,479.575522,-11.57034147,-5.548852549,79.5247309
77,293.3289152,269,27.9260683,38.24766928,57,57.0598536,1.048445824,136.9604517,479.0691656,-15.71378554,-7.527990128,79.52077123
78,293.3287824,269,27.7406806,38.24521724,57,57.03578719,1.064291614,137.8669031,478.9826558,-16.39576837,-7.853288676,79.51628367
79,293.3285475,277,27.5173847,38.24323675,57,56.84129325,1.080125293,138.9784573,480.5367135,-3.571947735,-1.716452026,79.51265905
80,293.3280399,277,27.14878548,38.24327654,56,55.8725112,1.095785223,140.8655152,481.0621536,1.348192958,0.648564608,79.51273188
81,293.3275333,277,26.79478659,38.24349079,55,54.83874087,1.111161786,142.7273573,481.0681924,1.432252875,0.689011301,79.51312398
82,293.3270282,274,26.45714576,38.24370917,54,53.80727373,1.126251438,144.5496409,481.0693288,1.444129153,0.694726243,79.51352367
83,293.3265632,271,26.16856548,38.24333203,53,53.03958202,1.141068863,146.1422563,479.6889715,-10.55442326,-5.062840441,79.51283343
84,293.3264454,271,26.04208254,38.24094171,53,53.09727616,1.155789568,146.8428711,478.0565746,-23.96811226,-11.45811365,79.50845871
85,293.3270376,271,26.06797251,38.23677001,54,53.89531447,1.170644808,146.6810278,477.5332553,-28.22651136,-13.47909786,79.50082363
86,293.3277839,269,26.11220892,38.23231257,54.75,54.77221326,1.18573197,146.4154667,476.9917416,-32.6314781,-15.56494557,79.49266537
87,293.3289052,269,26.20190408,38.22722294,55.9,55.83886432,1.201097603,145.8948282,477.1019588,-31.661595,-15.10580899,79.4833498
88,293.3297232,266.3333333,26.24311367,38.22262541,56.66666667,56.68749956,1.216730495,145.6482104,477.3988364,-29.16013301,-13.92101357,79.47493471
89,293.3304011,265,26.25891157,38.21827172,57.33333333,57.40693027,1.232578372,145.5440055,477.4733357,-28.49303262,-13.60466333,79.46696571
90,293.3309234,265,26.24583847,38.21422384,58,57.98316394,1.248615256,145.6010783,478.2654907,-21.91873693,-10.48297547,79.45955631
91,293.3308119,264,26.10182912,38.21181419,58,57.92758407,1.264735857,146.3951588,480.3215527,-4.954435599,-2.379722199,79.45514551
92,293.3303463,264,25.83270554,38.21118486,57,57.22753043,1.280714273,147.9178587,479.5178721,-11.56578759,-5.546001854,79.45399354
93,293.3301263,264,25.68289921,38.20902675,57,57.09537493,1.296587495,148.772249,479.0166744,-15.66681576,-7.504665981,79.45004311
94,293.3301599,266,25.5929489,38.20613313,57,57.2383396,1.312450866,149.2838253,477.6660712,-26.7545426,-12.77973725,79.44474625
95,293.3310426,266,25.63878455,38.20142746,58,58.07200405,1.328458248,148.9985899,476.8228899,-33.64142967,-16.04100372,79.43613222
96,293.3322724,266,25.72060443,38.19615617,59,59.06953487,1.344726704,148.5041158,476.5902211,-35.49353213,-16.91587033,79.42648251
97,293.3333277,266,25.77355825,38.19118063,60,59.92603304,1.361268703,148.1796974,477.8259319,-25.25455604,-12.06728177,79.41737394
98,293.3336507,263.75,25.72630899,38.18753034,60,60.28462579,1.377957756,148.4376572,477.3348186,-29.25463988,-13.96425822,79.41069131
99,293.3344527,263,25.74367023,38.18295347,61,60.97193667,1.39480708,148.3197739,477.8823163,-24.6887255,-11.79830533,79.4023122
100,293.3345723,263,25.66071516,38.17975668,61,61.13996336,1.411774076,148.786799,478.573211,-18.95818432,-9.072879146,79.39645954
101,293.3345272,262.125,25.5493407,38.17698901,61,61.15633681,1.428760924,149.4245564,478.7042724,-17.84421831,-8.542103546,79.39139243
102,293.3344551,262,25.4351501,38.17429994,61,61.1462854,1.445747598,150.0848227,478.7223722,-17.6616793,-8.455041012,79.38646913
103,293.3343795,262,25.32290348,38.1716221,61,61.13266993,1.462730795,150.7395158,478.7199203,-17.64856136,-8.448717889,79.38156635
104,293.3343044,268.4,25.21335481,38.16894341,61,61.11957514,1.479710249,151.3838349,478.713923,-17.66463523,-8.456306828,79.37666193
105,293.3341014,270,25.07186938,38.16678279,61,60.93322754,1.496678271,152.2295056,480.2916425,-4.642353099,-2.229683395,79.37270597
106,293.3335791,270,24.8126979,38.16678161,60,59.96999344,1.513476332,153.8195555,480.9555362,1.474746337,0.709287415,79.37270382
107,293.3331043,270.5,24.58889582,38.16636355,59,59.18073993,1.530003335,155.217883,479.4299194,-11.7346049,-5.625920681,79.37193838
108,293.3328942,271,24.47149311,38.16414291,59,59.04260826,1.546417971,155.953471,478.8790651,-16.24403167,-7.778926698,79.36787249
109,293.3327783,271,24.3773421,38.16160189,59,59.01753184,1.562814294,156.5453762,478.7799517,-17.02874157,-8.153020068,79.36321993
110,293.3326807,267,24.28873128,38.1590051,59,59.01217826,1.579207148,157.105798,478.7593257,-17.16630787,-8.218529982,79.35846519
111,293.3324987,267,24.18272338,38.15671644,59,58.89916007,1.595593811,157.7850263,479.6680419,-9.653322939,-4.630390512,79.35427459
112,293.3320495,267,24.00107768,38.15570553,58.33333333,58.3816131,1.611881569,158.9749679,479.7335973,-9.100709231,-4.365915977,79.35242357
113,293.3317048,266.5,23.86407971,38.15405615,58,58.05342393,1.628046574,159.8806935,479.1407656,-13.96273389,-6.690115005,79.34940345
114,293.3315909,266,23.78343058,38.15153628,58,58.03783685,1.644162291,160.4122507,478.3824893,-20.17656217,-9.652114034,79.34478937
115,293.3318266,266,23.75986354,38.14808444,58.33333333,58.36519821,1.660321143,160.5568331,477.6592797,-26.09020267,-12.46222742,79.33846867
116,293.3325121,267,23.78935725,38.14371765,59,59.03670089,1.676618792,160.3394209,476.8873931,-32.39386736,-15.44822696,79.33047241
117,293.3334381,268,23.83916938,38.138944,60,59.82920114,1.693139854,159.9843661,477.7869306,-24.92646989,-11.90954154,79.32173092
118,293.3337559,268,23.81962135,38.13530631,60,60.18556435,1.709801195,160.1003884,477.2488925,-29.31300851,-13.98960085,79.31506944
119,293.3343662,268,23.82753715,38.13116435,61,60.71781848,1.726616262,160.029818,479.1282865,-13.78227453,-6.60347758,79.30748435
120,293.3339469,270,23.66615487,38.12997694,60,60.20629834,1.743409061,161.1160628,479.3061068,-12.30273256,-5.896774845,79.30530984
121,293.3339268,270,23.59706144,38.12723881,60,60.23745244,1.760117529,161.5762154,477.4893467,-27.23233633,-13.00315048,79.30029544
122,293.3346463,272.4,23.62312458,38.12280494,61,60.87647148,1.776944782,161.3791809,477.8209401,-24.44660503,-11.6810998,79.29217543
123,293.334619,273,23.54989101,38.12011874,61,60.87828814,1.793877033,161.8696185,479.9558656,-6.828740183,-3.277493905,79.28725592
124,293.33415,273,23.37522642,38.11938285,60,60.19732276,1.810679692,163.0759941,479.3262575,-12.00522982,-5.75442188,79.2859082
125,293.333948,273,23.28528237,38.11712352,60,60.05785738,1.827376617,163.6962048,478.775602,-16.51248745,-7.905776117,79.2817704
126,293.3338429,273,23.21477312,38.11454022,60,60.03066584,1.844054644,164.1822646,478.673269,-17.32317714,-8.292141831,79.27703921
127,293.3337573,273,23.14871707,38.1118985,60,60.02378078,1.860728701,164.6393551,478.6512862,-17.47135634,-8.362687186,79.27220095
128,293.3336756,273,23.08443033,38.10924588,60,60.02072117,1.877401514,165.0863605,478.6436788,-17.50100071,-8.376743362,79.26734265
129,293.3334678,271,22.99413417,38.10710935,60,59.84153735,1.894065543,165.7253501,480.2145215,-4.536605729,-2.178543949,79.26342953
130,293.3329979,271,22.83442573,38.10645394,59,59.13689594,1.910574613,166.8815953,479.3192037,-11.90228032,-5.704991527,79.26222911
131,293.3327929,269.3333333,22.75614671,38.10421672,59,59.00525902,1.926978072,167.4458211,478.7786444,-16.32644358,-7.816752528,79.25813151
132,293.332558,269,22.66884686,38.1021862,59,58.80281639,1.94335636,168.0817134,480.2619331,-4.084870906,-1.961807998,79.25441245
133,293.3320765,269,22.4919386,38.10284336,58,57.5601421,1.95954795,169.4066662,481.7563422,14.66816465,7.066481347,79.25561609
134,293.3317323,268,22.31212692,38.10526887,56,55.53564061,1.975258092,170.7827721,481.8567658,16.09122546,7.75366586,79.26005858
135,293.3313512,268,22.1431853,38.10738658,54,53.62860015,1.9904073,172.0953244,481.4234497,9.671993458,4.656324456,79.26393728
136,293.3308688,268,21.9914842,38.10811255,52.5,52.36282752,2.005102224,173.2857692,480.2492247,-4.262896712,-2.047252841,79.26526693
137,293.3309772,268,21.84686011,38.11051289,52,50.04408132,2.019476358,174.4438912,484.8420905,59.87683515,29.03080993,79.26966319
138,293.332578,268,21.67420284,38.11877695,45.25,44.20581252,2.032508083,175.8716444,483.1259629,34.45651391,16.64683646,79.28479855
139,293.3325557,268,21.53993863,38.12278586,41.5,40.64985015,2.044255306,176.986511,481.9722639,17.40150806,8.387044236,79.29214048
140,293.3327629,267.3333333,21.41483565,38.12715692,39,36.37828814,2.055097509,178.040857,484.4851499,54.25884747,26.28760585,79.30014548
141,293.3337845,267,21.29560024,38.13423703,30.5,28.69684322,2.064083043,179.0709659,482.9387313,31.36050034,15.14520025,79.31311132
142,293.3336497,267,21.21495767,38.13775649,24.75,23.33704731,2.071253957,179.7682422,481.7685112,14.07339118,6.780116714,79.31955632
143,293.3331967,267,21.15851677,38.13922107,21,19.97458848,2.077221318,180.2547007,481.1068598,4.310769424,2.073940741,79.3222383
144,293.3327213,267,21.13451749,38.13898541,19,18.8784934,2.082533085,180.4582737,479.3296002,-12.22067204,-5.857729842,79.32180676
145,293.33287,267,21.22969216,38.13584553,21,20.78778114,2.087986954,179.6344725,476.9578705,-31.7158311,-15.12711526,79.31605689
146,293.3347357,267,21.4577143,38.1297355,25,24.7287844,2.094273557,177.6970975,474.7602875,-49.74236926,-23.61570153,79.30486769
147,293.3388607,267,21.78898358,38.12115155,30,29.74731348,2.101829041,174.95608,473.2054113,-62.45027179,-29.55180655,79.28914741
148,293.344885,267,22.17982936,38.11094314,35,34.97371264,2.110816915,171.827035,472.0296641,-72.02168174,-33.99637024,79.2704512
149,293.3539968,273,22.65183707,38.09861077,40,40.55314695,2.12127592,168.1921455,468.7550811,-98.87481884,-46.34807372,79.24786364
150,293.3691765,273,23.26364657,38.08279774,47,46.95886835,2.133461734,163.7008954,469.4618089,-92.89652214,-43.61136932,79.21889877
151,293.3783154,273,23.69270013,38.07039851,51,51.28743198,2.147160202,160.6840854,472.829059,-64.99697715,-30.73245955,79.19618523
152,293.3823225,277.5,23.93018082,38.06180238,53,53.78774176,2.161773704,159.0535511,474.3119843,-52.66607149,-24.98014887,79.18043749
153,293.3851413,279,24.1036262,38.05438293,55,55.70202296,2.176999423,157.8782488,475.7615928,-40.62027606,-19.32556724,79.16684477
154,293.3861086,279,24.16180195,38.04933874,56,56.69698645,2.192634464,157.4772395,477.8153919,-23.61637675,-11.28426831,79.1576033
155,293.3859618,279,24.11956812,38.04645925,56,56.83610064,2.208412192,157.7410469,478.6883165,-16.37951039,-7.840680252,79.15232767
156,293.3856416,279,24.05498476,38.04408911,56,56.7863785,2.224194411,158.1547005,478.8205771,-15.25881211,-7.306233221,79.14798517
157,293.3853025,279,23.98851672,38.04178596,56,56.71327609,2.23995831,158.5833189,478.8269206,-15.17764955,-7.267467195,79.14376536
158,293.3849652,280,23.92331434,38.03948004,56,56.64273642,2.255702068,159.0058948,478.8147624,-15.24907206,-7.301480816,79.13954041
159,293.3845252,280,23.836234,38.03769819,56,56.37992823,2.271418129,159.5793119,480.4145159,-2.030760635,-0.975606887,79.13627566
160,293.3838581,280,23.68508909,38.03789332,55,55.35130407,2.286940863,160.5984811,480.8094066,2.182434722,1.049335144,79.13663318
161,293.3832289,280,23.5540676,38.03760814,54,54.53635012,2.302180096,161.4906129,479.3973464,-10.4195666,-4.995112578,79.13611065
162,293.3828022,279,23.48419288,38.03566539,54,54.37960742,2.31730255,161.9628385,478.9455711,-14.12161258,-6.763483803,79.13255105
163,293.382443,279,23.42663863,38.03346238,54,54.32479407,2.332399536,162.3513428,478.8643838,-14.76367582,-7.069798523,79.12851452
164,293.3820983,278.3333333,23.37199477,38.0312112,54,54.28950643,2.347484654,162.7212892,478.8438248,-14.90506419,-7.137197947,79.12438969
165,293.3817583,278,23.31869195,38.0289469,54,54.26003968,2.362560889,163.0835339,478.8335679,-14.96131591,-7.163980276,79.12024075
166,293.3814213,278,23.26643019,38.0266757,54,54.23389853,2.377629424,163.4400954,478.825387,-15.00035906,-7.182552733,79.11607914
167,293.3810867,277,23.21511881,38.02439911,54,54.21043845,2.39269108,163.7915336,478.8179034,-15.0335843,-7.198349316,79.11190759
168,293.3807545,277,23.16470469,38.02211781,54,54.18934006,2.407746553,164.1381504,478.810856,-15.06315287,-7.212401117,79.10772736
169,293.3804245,277,23.11514417,38.0198323,54,54.17035836,2.422796465,164.4801867,478.8041694,-15.08969289,-7.225007871,79.10353934
170,293.379996,277,23.0463237,38.01803439,54,53.95989876,2.437832626,164.9635529,480.3104459,-2.644225216,-1.270048993,79.1002448
171,293.3793794,277,22.93266631,38.01754496,53,53.237925,2.452703619,165.7790003,479.3631853,-10.45038366,-5.009529196,79.09934795
172,293.3789634,277,22.87412363,38.01560334,53,53.10880137,2.467469206,166.194797,478.919273,-14.08708704,-6.746577482,79.09579001
173,293.3787575,277,22.84337159,38.01299138,53,53.25216555,2.482225184,166.4070964,477.6692685,-24.36333765,-11.63761767,79.09100363
174,293.3791704,275,22.87184211,38.00887737,54,54.01913621,2.497122557,166.1819682,477.40305,-26.50793534,-12.65496918,79.08346465
175,293.3794462,275,22.88742008,38.00503336,54.57142857,54.63793819,2.512218217,166.0520637,477.6971252,-24.03497813,-11.48143996,79.07642028
176,293.3795155,275,22.88331792,38.00164873,55,55.03960312,2.527459409,166.06704,478.2972006,-19.04394404,-9.108665124,79.07021763
177,293.3792866,274.125,22.8478449,37.99904883,55,55.11748133,2.542762676,166.3134926,478.6463244,-16.13217543,-7.721606474,79.06545299
178,293.3789945,274,22.80490011,37.99664911,55,55.11902336,2.558073872,166.6161611,478.6982709,-15.67374739,-7.502995775,79.06105515
179,293.3786941,274,22.76130225,37.99427972,55,55.10925926,2.573383424,166.9248943,478.7019853,-15.61346861,-7.474198418,79.05671283
180,293.3783938,274.8571429,22.71813345,37.99191323,55,55.0986593,2.588690068,167.2316668,478.6980217,-15.61654531,-7.475609344,79.05237579
181,293.3780947,275,22.67554895,37.9895454,55,55.08882664,2.603993864,167.5352843,478.6929623,-15.62864229,-7.481321073,79.0480362
182,293.3776901,275,22.6143244,37.98768138,55,54.88871625,2.619286391,167.9806158,480.2193946,-3.017369102,-1.448999163,79.04461993
183,293.3770823,277,22.50928085,37.98716083,54,54.17382079,2.634416661,168.7622145,479.2747574,-10.80072694,-5.176515784,79.0436659
184,293.3766893,277,22.45736861,37.98515393,54,54.04942008,2.649442813,169.1433871,478.8155033,-14.56277203,-6.97288102,79.03998773
185,293.3765179,277,22.43186314,37.98246086,54,54.19845993,2.664460865,169.323701,477.540234,-25.04535968,-11.96016692,79.03505188
186,293.376882,275,22.45404538,37.97846662,55,54.87279679,2.679617147,169.1386384,477.9360582,-21.73178648,-10.38640437,79.02773115
187,293.3767336,275,22.43100861,37.97565834,55,55.0344583,2.694888772,169.2998251,478.5424661,-16.69610916,-7.989797254,79.02258396
188,293.376463,275,22.3946925,37.97321258,55,55.05523591,2.710180088,169.5634471,478.6428386,-15.83782532,-7.580661669,79.01810116
189,293.3761753,275,22.35661407,37.97082556,55,55.05364199,2.725473152,169.8415755,478.655293,-15.70526242,-7.517406983,79.01372597
190,293.375922,275,22.32279422,37.96833324,55,55.09175672,2.740767245,170.0877268,478.3262227,-18.38761838,-8.795280047,79.00915771
191,293.3759099,275,22.31305777,37.96517855,55.25,55.38547445,2.756101519,170.1478074,477.5307626,-24.90766077,-11.89417424,79.00337528
192,293.3761355,277,22.32191671,37.96148206,56,55.88917352,2.771567628,170.0637205,478.3073225,-18.45826727,-8.828724395,78.99659961
193,293.3757493,277,22.26735176,37.95953943,55.75,55.71015741,2.787083318,170.4717285,479.7883832,-6.221193878,-2.984856552,78.99303872
194,293.375119,277,22.16140103,37.95919279,55,54.90449165,2.802456494,171.2851671,480.6063698,0.941902395,0.452684291,78.99240332
195,293.3745136,279,22.0486903,37.96001791,54,53.59074556,2.817550548,172.1645022,481.4959603,14.00581295,6.743742355,78.9939158
196,293.3748103,279,21.92588339,37.96476898,52,50.14541196,2.832083798,173.1504647,484.9833227,65.1851716,31.61372112,79.00262454
197,293.3769222,279,21.79773736,37.97434859,45,43.42967185,2.845067897,174.2123412,484.2042403,53.51560118,25.91248102,79.02018335
198,293.3775045,278.25,21.69651879,37.98055331,39,38.12261333,2.856317776,175.0536742,482.0856665,22.22248949,10.71314366,79.0315557
199,293.3774991,278,21.61216304,37.98489211,36,33.56564806,2.866389473,175.7570126,483.7594231,46.74032934,22.61107476,79.03950785
200,293.3780563,278,21.53443651,37.9912089,28,25.86609601,2.874631563,176.4207245,482.7966117,32.44124526,15.66252329,79.05108494
