Time,In/Temperature (BMS ECM/Power Limits),road_slope,In/Specific Consumption Avg (BMS Monitor),In/Energy (BMS Monitor),In/Desired Velocity (Vehicle Monitor),In/Actual Velocity (Vehicle Monitor),In/Distance (Vehicle Monitor),In/Range (BMS Monitor),In/Voltage (BMS Monitor),In/Current (BMS Monitor),In/Power (BMS Monitor),In/SoC (BMS Monitor)
464,293.3516513,250,25.97905126,37.69364721,57.87999725,58.26728515,3.576898069,145.0924702,479.0846675,-8.705868062,-4.170847905,78.50528971
465,293.3512528,250,25.90856493,37.69198825,57.63999939,57.94436659,3.593032429,145.4808028,478.5023135,-13.48231409,-6.451318484,78.50224428
466,293.3511219,250,25.86499859,37.68939364,57.59999847,57.96149279,3.609115777,145.7158156,477.2173887,-24.0345897,-11.46972414,78.49748119
467,293.3518065,250,25.87173971,37.68496353,58.37272436,58.66601753,3.625298752,145.6607246,475.7555806,-36.02181061,-17.13757742,78.48934837
468,293.3531058,250,25.90367072,37.67954472,59.70099983,59.68615101,3.641748991,145.460252,476.7126331,-28.07146329,-13.38202118,78.47940023
469,293.3539843,250.8571429,25.913167,37.67488333,59.84000015,60.40430399,3.658402909,145.3889574,474.3275935,-47.66246839,-22.60762393,78.47084236
470,293.3572464,251,26.00360704,37.66714703,62.25199966,62.06962868,3.675429947,144.8535465,475.588556,-37.18166496,-17.68317435,78.45663875
471,293.3578037,251,25.99578605,37.66292942,62.39199905,62.57756823,3.69275991,144.8809024,477.4223161,-22.02119362,-10.51340926,78.44889511
472,293.3579585,255,25.96583409,37.65951669,62.36999893,62.79265724,3.71016274,145.0348815,476.6113987,-28.65996782,-13.65966735,78.44262909
473,293.3586004,255,25.96146729,37.65512756,63.3099987,63.3444246,3.727693108,145.0423704,477.4827789,-21.42629781,-10.23068822,78.43457019
474,293.3583834,255,25.9041699,37.65270781,62.95888689,63.21190545,3.745279541,145.3538482,478.5060994,-12.96469759,-6.203686873,78.43012718
475,293.358253,257,25.85155959,37.65014722,62.62999725,63.13557752,3.762806523,145.6397518,476.5546006,-29.01131726,-13.82547671,78.4254255
476,293.3593317,257,25.8666431,37.64501494,63.88599701,63.92155366,3.78045364,145.5349842,476.3525909,-30.61268523,-14.58243192,78.41600158
477,293.3597814,257,25.85199387,37.64096105,64.21545202,64.33050049,3.798277014,145.6017715,477.3466025,-22.37245981,-10.67941768,78.4085576
478,293.3597358,257,25.8081102,37.63801362,64.16999817,64.35179,3.816156106,145.8379297,478.0354243,-16.66020849,-7.964169833,78.40314527
479,293.3594276,256,25.74320732,37.63589533,63.95999908,64.10851586,3.834005788,146.1973827,478.8666125,-9.785244513,-4.685826893,78.39925543
480,293.3588821,256,25.64232876,37.63558765,63.34599915,63.2373881,3.85172174,146.7713327,480.6283123,8.449010961,4.060833879,78.39869043
481,293.3583387,256,25.53033593,37.63687487,61.73399735,61.74325016,3.869070816,147.4202101,480.3715316,4.644220868,2.230951492,78.40105418
482,293.3578196,260,25.43809327,37.63654699,60.62999725,60.90249435,3.88607484,147.9534908,478.2738164,-14.67685257,-7.01955429,78.40045208
483,293.3576017,260,25.3891479,37.6341555,60.90999985,60.79731038,3.902985786,148.2292972,478.9244261,-9.286699701,-4.447627325,78.39606051
484,293.3570341,260,25.29330113,37.63391634,60.08999911,59.92433013,3.919771941,148.7900537,480.3748859,4.759291434,2.28624408,78.39562133
485,293.3565029,260.6666667,25.19046061,37.63521735,58.80999756,58.42771057,3.936227778,149.4026565,481.0689864,14.93774134,7.186084084,78.39801044
486,293.3561031,261,25.08814423,37.63772813,56.85399857,56.37130758,3.952178967,150.0219697,481.2957164,18.21621374,8.767385643,78.40262103
487,293.3559182,261,24.98762197,37.64127415,54.6918165,53.72856358,3.967508551,150.6396815,482.3927137,34.26973213,16.53146908,78.40913255
488,293.3563478,261,24.88741124,37.64707698,51.00999832,49.72309243,3.981905637,151.269558,483.0898369,44.39260384,21.44561575,78.41978794
489,293.3571726,261,24.79281684,37.65394703,46.30999756,44.75347403,3.99504756,151.8744211,483.2947761,47.25376855,22.83749949,78.43240258
490,293.3574507,261,24.71369983,37.65857535,40.88999939,40.78342148,4.006795037,152.3793508,479.8176224,-2.231851771,-1.07088181,78.44090071
491,293.3581928,260,24.65042373,37.66221458,40.88999939,36.79872373,4.017884957,152.7852624,485.8125445,84.09608287,40.854932,78.44758262
492,293.3608335,260,24.57766916,37.67224052,27.3936355,25.37189015,4.026391667,153.2783287,482.4718809,34.74592824,16.76393335,78.46599031
493,293.3605807,260,24.53829445,37.67529254,20.52199936,19.72374318,4.03250404,153.5367204,480.3706045,3.77699972,1.814359638,78.47159364
494,293.3600369,258,24.5108723,37.67633648,19.13999939,15.34092071,4.037604958,153.7127525,480.959813,12.41863904,5.972866312,78.47351024
495,293.359455,258,24.49989422,37.67653251,7.548999693,5.886432051,4.040425592,153.7824293,479.8728472,-2.000529944,-0.96,78.47387013
496,293.3588632,258,24.50162204,37.67622983,2.787272661,1.636258669,4.041376032,153.7703494,479.8723852,-2.00053187,-0.96,78.47331442
497,293.3582731,258,24.5078385,37.67592714,1.100000025,0.062597175,4.041585983,153.7301103,479.8719232,-2.000533796,-0.96,78.47275872
498,293.3576847,258,24.51532464,37.67562446,0.017142857,0,4.041586495,153.6819317,479.8714612,-2.000535722,-0.96,78.47220302
499,293.3570979,258,24.52281388,37.67532178,5.29E-12,0,4.041586495,153.6337631,479.8709992,-2.000537648,-0.96,78.47164731
500,293.3565128,258,24.53030311,37.67501909,0,0,4.041586495,153.585624,479.8705372,-2.000539574,-0.96,78.47109161
501,293.3559294,258,24.53779234,37.67471641,0,0,4.041586495,153.5375142,479.8700752,-2.0005415,-0.96,78.4705359
502,293.3553477,258,24.54528156,37.67441372,0,0,4.041586495,153.4894339,479.8696133,-2.000543426,-0.96,78.46998019
503,293.3547676,258,24.55277078,37.67411104,0,0,4.041586495,153.441383,479.8691513,-2.000545351,-0.96,78.46942449
504,293.3541892,258,24.56025999,37.67380836,0,0,4.041586495,153.3933613,479.8686894,-2.000547277,-0.96,78.46886878
505,293.3536124,258,24.5677492,37.67350568,0,0,4.041586495,153.345369,479.8682275,-2.000549203,-0.96,78.46831307
506,293.3530373,258,24.5752384,37.67320299,0,0,4.041586495,153.297406,479.8677656,-2.000551129,-0.96,78.46775736
507,293.3524638,258,24.5827276,37.67290031,0,0,4.041586495,153.2494722,479.8673037,-2.000553054,-0.96,78.46720165
508,293.3518919,258,24.59021679,37.67259763,0,0,4.041586495,153.2015677,479.8668418,-2.00055498,-0.96,78.46664595
509,293.3513217,258,24.59770598,37.67229495,0,0,4.041586495,153.1536924,479.86638,-2.000556905,-0.96,78.46609024
510,293.3507531,258,24.60519516,37.67199226,0,0,4.041586495,153.1058462,479.8659181,-2.000558831,-0.96,78.46553452
511,293.3501861,258,24.61268434,37.67168958,0,0,4.041586495,153.0580292,479.8654563,-2.000560756,-0.96,78.46497881
512,293.3496208,258,24.62017351,37.6713869,0,0,4.041586495,153.0102413,479.8649944,-2.000562682,-0.96,78.4644231
513,293.349057,258,24.62766267,37.67108422,0,0,4.041586495,152.9624826,479.8645326,-2.000564607,-0.96,78.46386739
514,293.3484949,258,24.63515183,37.67078154,0,0,4.041586495,152.9147529,479.8640708,-2.000566532,-0.96,78.46331168
515,293.3479344,258,24.64264098,37.67047886,0,0,4.041586495,152.8670522,479.863609,-2.000568457,-0.96,78.46275596
516,293.3473755,258,24.65013013,37.67017618,0,0,4.041586495,152.8193806,479.8631472,-2.000570383,-0.96,78.46220025
517,293.3468181,258,24.65761928,37.6698735,0,0,4.041586495,152.7717379,479.8626854,-2.000572308,-0.96,78.46164454
518,293.3462624,258,24.66510841,37.66957082,0,0,4.041586495,152.7241242,479.8622237,-2.000574233,-0.96,78.46108882
519,293.3457082,258,24.67259755,37.66926814,0,0,4.041586495,152.6765395,479.8617619,-2.000576158,-0.96,78.46053311
520,293.3451556,258,24.68008667,37.66896546,0,0,4.041586495,152.6289837,479.8613002,-2.000578083,-0.96,78.45997739
521,293.3446046,258,24.68757579,37.66866278,0,0,4.041586495,152.5814567,479.8608384,-2.000580008,-0.96,78.45942167
522,293.3440552,258,24.69506491,37.6683601,0,0,4.041586495,152.5339587,479.8603767,-2.000581933,-0.96,78.45886596
523,293.3435073,258,24.70255402,37.66805742,0,0,4.041586495,152.4864894,479.859915,-2.000583858,-0.96,78.45831024
524,293.342961,258,24.71004313,37.66775474,0,0,4.041586495,152.439049,479.8594533,-2.000585783,-0.96,78.45775452
525,293.3424163,258,24.71753223,37.66745206,0,0,4.041586495,152.3916373,479.8589916,-2.000587707,-0.96,78.4571988
526,293.3418731,258,24.72502132,37.66714939,0,0,4.041586495,152.3442544,479.85853,-2.000589632,-0.96,78.45664308
527,293.3413315,258,24.73251041,37.66684671,0,0,4.041586495,152.2969002,479.8580683,-2.000591557,-0.96,78.45608736
528,293.3407914,258,24.7399995,37.66654403,0,0,4.041586495,152.2495748,479.8576067,-2.000593482,-0.96,78.45553164
529,293.3402528,258,24.74748857,37.66624135,0,0,4.041586495,152.202278,479.857145,-2.000595406,-0.96,78.45497592
530,293.3397158,258,24.75497765,37.66593868,0,0,4.041586495,152.1550098,479.8566834,-2.000597331,-0.96,78.4544202
531,293.3391804,258,24.76246672,37.665636,0,0,4.041586495,152.1077703,479.8562218,-2.000599255,-0.96,78.45386448
532,293.3386464,258,24.76995578,37.66533332,0,0,4.041586495,152.0605594,479.8557602,-2.00060118,-0.96,78.45330876
533,293.338114,258,24.77744484,37.66503064,0,0,4.041586495,152.0133771,479.8552986,-2.000603104,-0.96,78.45275304
534,293.3375831,258,24.78493389,37.66472797,0,0,4.041586495,151.9662233,479.854837,-2.000605029,-0.96,78.45219731
535,293.3370537,258,24.79242293,37.66442529,0,0,4.041586495,151.919098,479.8543754,-2.000606953,-0.96,78.45164159
536,293.3365258,258,24.79991198,37.66412262,0,0,4.041586495,151.8720012,479.8539139,-2.000608878,-0.96,78.45108586
537,293.3359994,258,24.80740101,37.66381994,0,0,4.041586495,151.8249329,479.8534523,-2.000610802,-0.96,78.45053014
538,293.3354745,258,24.81489004,37.66351726,0,0,4.041586495,151.777893,479.8529908,-2.000612726,-0.96,78.44997441
539,293.3349512,258,24.82237907,37.66321459,0,0,4.041586495,151.7308816,479.8525292,-2.00061465,-0.96,78.44941869
540,293.3344293,258,24.82986809,37.66291191,0,0,4.041586495,151.6838985,479.8520677,-2.000616575,-0.96,78.44886296
541,293.3339089,258,24.8373571,37.66260924,0,0,4.041586495,151.6369438,479.8516062,-2.000618499,-0.96,78.44830723
542,293.33339,258,24.84484611,37.66230656,0,0,4.041586495,151.5900175,479.8511447,-2.000620423,-0.96,78.44775151
543,293.3328725,258,24.85233511,37.66200389,0,0,4.041586495,151.5431195,479.8506832,-2.000622347,-0.96,78.44719578
544,293.3323566,258,24.85982411,37.66170121,0,0,4.041586495,151.4962497,479.8502217,-2.000624271,-0.96,78.44664005
545,293.3318421,258,24.8673131,37.66139854,0,0,4.041586495,151.4494082,479.8497603,-2.000626195,-0.96,78.44608432
546,293.3313291,258,24.87480209,37.66109587,0,0,4.041586495,151.402595,479.8492988,-2.000628119,-0.96,78.44552859
547,293.3308175,258,24.88229107,37.66079319,0,0,4.041586495,151.35581,479.8488374,-2.000630043,-0.96,78.44497286
548,293.3303074,258,24.88978005,37.66049052,0,0,4.041586495,151.3090531,479.848376,-2.000631966,-0.96,78.44441713
549,293.3297988,258,24.89726902,37.66018785,0,0,4.041586495,151.2623244,479.8479145,-2.00063389,-0.96,78.4438614
550,293.3292916,258,24.90475799,37.65988517,0,0,4.041586495,151.2156239,479.8474531,-2.000635814,-0.96,78.44330567
551,293.3287859,258,24.91224695,37.6595825,0,0,4.041586495,151.1689515,479.8469917,-2.000637738,-0.96,78.44274993
552,293.3282816,258,24.9197359,37.65927983,0,0,4.041586495,151.1223071,479.8465303,-2.000639661,-0.96,78.4421942
553,293.3277787,258,24.92722485,37.65897716,0,0,4.041586495,151.0756908,479.8460689,-2.000641585,-0.96,78.44163847
554,293.3272773,258,24.9347138,37.65867448,0,0,4.041586495,151.0291026,479.8456076,-2.000643509,-0.96,78.44108273
555,293.3267773,258,24.94220274,37.65837181,0,0,4.041586495,150.9825424,479.8451462,-2.000645432,-0.96,78.440527
556,293.3262788,258,24.94969167,37.65806914,0,0,4.041586495,150.9360101,479.8446849,-2.000647356,-0.96,78.43997126
557,293.3257816,258,24.9571806,37.65776647,0,0,4.041586495,150.8895058,479.8442235,-2.000649279,-0.96,78.43941553
558,293.3252881,258,24.96547895,37.65741927,0,0.982157872,4.041633811,150.8379605,479.6174506,-3.862806794,-1.852669546,78.43877804
559,293.3250579,258,25.00444435,37.6556089,5.919999693,6.591686749,4.042575779,150.5956636,476.855244,-26.57502249,-12.67243884,78.43545398
560,293.3273403,258,25.14722699,37.64907172,15.64399948,15.08111287,4.045618176,149.7146056,474.0858844,-49.29052529,-23.36794227,78.42345069
561,293.3304134,258,25.30140741,37.64155089,20.84727201,21.1167854,4.050690145,148.7725575,474.1803995,-48.42330531,-22.96138226,78.40964072
562,293.3326498,258,25.42148796,37.63503099,25.17599869,25.29926129,4.057203585,148.0441705,476.4838109,-29.38261776,-14.00034168,78.39766821
563,293.3336186,257,25.48996111,37.63038794,26.01999855,27.77252942,4.064520019,147.6282674,473.8340199,-51.14037814,-24.23205096,78.3891419
564,293.3389015,257,25.67184437,37.62083182,32.29999924,32.92466835,4.072947281,146.5451071,472.3945822,-62.88159531,-29.70492495,78.37159276
565,293.342774,257,25.81230883,37.61259642,36.29600067,36.74568913,4.082688189,145.7157384,475.6971604,-35.59002212,-16.93007246,78.35646828
566,293.3441356,257,25.87604025,37.6072903,36.95000076,38.78766784,4.09313867,145.3363418,473.249915,-55.67873557,-26.34995687,78.3467231
567,293.3498961,257,26.04748115,37.59731763,42.03600006,42.89919646,4.104484694,144.3414717,472.3617099,-62.87977092,-29.70199611,78.32840661
568,293.3537689,257,26.17113164,37.58900199,45.10799942,45.95657502,4.116866377,143.6277289,474.9853868,-41.17088543,-19.55556894,78.31313276
569,293.3556642,259,26.23824275,37.58282362,46.29999924,47.92973497,4.129883603,143.2368165,473.2744969,-55.1902984,-26.12016071,78.30178412
570,293.3600742,259,26.3645385,37.57398572,50.01999855,50.80913615,4.143621904,142.517138,474.4747983,-45.19810892,-21.44536361,78.28554966
571,293.3616213,259,26.41350412,37.56817077,51.0399971,52.33490084,4.157955462,142.2309233,475.1840349,-39.28398828,-18.66712406,78.27486768
572,293.3644432,260.6,26.49331282,37.56093815,52.75,54.2832527,4.172729786,141.7751657,471.8981782,-66.2724842,-31.27386456,78.26158098
573,293.370934,261,26.6469912,37.55039296,56.45999908,57.21219174,4.188238507,140.9179471,473.2691827,-54.85461957,-25.96100097,78.24220794
574,293.3727751,261,26.68949158,37.54431313,57.63999939,58.49079522,4.204349011,140.6707693,477.1050028,-23.1668552,-11.05302252,78.2310379
575,293.3724194,263,26.6292697,37.54261932,57.29999924,58.15743508,4.220586946,140.9825344,480.1828799,3.964928552,1.903890811,78.22792592
576,293.3718032,263,26.53340461,37.54325033,55.98727243,56.94431581,4.236561581,141.494282,479.7373646,-1.457590444,-0.699260598,78.22908525
577,293.371602,263,26.47946026,37.54137235,55.34000015,56.71887778,4.25229637,141.775444,475.5309331,-36.10230104,-17.1677609,78.22563488
578,293.3741131,263,26.5450188,37.5343443,57.67799988,58.34234818,4.268270417,141.3988236,474.3538515,-45.71913423,-21.68704741,78.21272205
579,293.3756534,264,26.57773046,37.52859099,59.02999878,59.47131392,4.284664162,141.2031439,477.1069942,-22.9562556,-10.95259011,78.20215097
580,293.3753677,264,26.52995218,37.52625598,58.61399918,59.36931082,4.3011819,141.4486378,478.3912412,-12.3414379,-5.904035794,78.19786055
581,293.3749326,264,26.47084782,37.52444313,58.37999725,59.08780042,4.31763409,141.7576172,478.3940833,-12.29523309,-5.881966762,78.19452953
582,293.374552,263,26.4175115,37.52241871,58.21999741,58.88376878,4.334014479,142.0361593,477.9791079,-15.69019203,-7.499583991,78.1908097
583,293.3743756,263,26.380223,37.51972037,58.31999969,58.91810553,4.35036925,142.2266991,477.3500122,-20.84160022,-9.94873812,78.18585152
584,293.3743838,263,26.35439798,37.51652211,58.69999695,59.12986243,4.3667678,142.3539333,477.5621227,-19.05342538,-9.099194268,78.17997464
585,293.374309,264,26.32339959,37.51354943,58.69999695,59.25842048,4.383203049,142.5102761,476.9510021,-24.0532476,-11.47222055,78.17451215
586,293.374571,264,26.31022377,37.50977958,59.36777581,59.6802809,4.39972655,142.5673149,477.2062508,-21.90256253,-10.45203975,78.1675847
587,293.3746603,264,26.28771959,37.50640452,59.41999817,59.94417137,4.416331968,142.6765239,476.490719,-27.75805864,-13.22645732,78.16138258
588,293.3753956,264,26.29353716,37.50174363,60.34999847,60.67716948,4.433081196,142.6272296,476.0201851,-31.57879495,-15.03214382,78.15281741
589,293.3763027,264,26.30443929,37.49679856,61.09999847,61.48264871,4.450043236,142.5493171,475.5025628,-35.78443764,-17.01559181,78.14372975
590,293.3774433,264,26.32167631,37.49150126,62.1854522,62.37029195,4.46725432,142.4358419,476.2857243,-29.2640516,-13.93805001,78.13399452
591,293.3782809,262,26.32573036,37.48673923,62.44999695,63.05034395,4.48465524,142.3958185,474.4095131,-44.67090504,-21.19230231,78.12524276
592,293.3809838,262,26.38306228,37.47949304,64.43636461,64.45587502,4.502375163,142.0589188,475.2056219,-38.02120633,-18.067891,78.11192509
593,293.3821588,262,26.39639935,37.47413844,64.76000214,65.26776125,4.520385623,141.9668567,474.5569915,-43.30288131,-20.54968507,78.10208361
594,293.3850383,261.1666667,26.45448542,37.46666791,66.36999512,66.64747821,4.538699389,141.6269012,473.3695197,-53.00348543,-25.09023444,78.08835267
595,293.387577,261,26.49848094,37.4597136,67.93000031,67.82509673,4.55740797,141.3655133,476.7375497,-25.15065669,-11.99026245,78.07557003
596,293.3871481,261,26.4241633,37.45832909,67.04999542,67.26102468,4.576209716,141.7578625,480.1826781,5.836391152,2.802533934,78.07302511
597,293.3865124,261,26.32074535,37.4594919,65.54999542,65.77558732,4.594686029,142.3192672,480.2521691,6.832452842,3.281300297,78.07516251
598,293.3858689,261,26.22078861,37.46051294,64.24545219,64.36714294,4.61276196,142.865699,480.2752008,7.148443204,3.433219995,78.07703931
599,293.3852878,261,26.12239939,37.46214201,62.88999939,62.68576152,4.630429852,143.4100346,481.0387252,18.34050903,8.822495082,78.08003371
600,293.3849061,261,26.02434715,37.46524499,60.63999939,60.34413322,4.647523215,143.9622857,481.3104436,22.26735072,10.71750845,78.08573725
601,293.3854248,261,25.925129,37.47091699,58.25,56.69298092,4.663880774,144.5351226,484.5619653,69.95769013,33.89883582,78.09616261
602,293.3885049,261,25.82263199,37.48209727,51.73399887,49.84324296,4.678711999,145.152118,485.067677,77.14596828,37.42101562,78.11671142
603,293.391025,261,25.73389535,37.49235663,44.18999863,42.58627105,4.691514468,145.6925045,483.4652476,53.35266864,25.79416116,78.13556653
604,293.391723,261,25.66335672,37.49909711,38.14999771,36.69636441,4.702494047,146.1192217,482.2018416,34.62327084,16.69540496,78.14795388
605,293.3914746,261.0909091,25.60864531,37.50252894,33.23817964,32.84312786,4.71204583,146.4447982,480.0475985,2.866909545,1.376253042,78.15426057
606,293.3917009,262,25.61323902,37.5001165,32.52000046,33.39559147,4.721110493,146.4091147,473.0602075,-55.9839634,-26.48378534,78.14982723
607,293.3993002,262,25.79993262,37.4887198,39.54000092,38.73981031,4.731120963,145.305495,470.9766675,-73.04022952,-34.40024389,78.12888271
608,293.4035756,262,25.91744078,37.48022233,43.22999954,42.17037849,4.742457014,144.6139017,477.1790903,-21.77705834,-10.39155689,78.11326547
609,293.4029696,264.7272727,25.87613178,37.47916921,41.72090877,41.8153296,4.754150213,144.8406954,479.2654683,-4.552397635,-2.181806984,78.11132992
610,293.4023159,265,25.82266558,37.47955254,41.26999774,40.58553198,4.765657336,145.1420746,481.025386,17.75710834,8.541619894,78.11203445
611,293.4017557,265,25.76435935,37.48161297,38.22545208,38.21559747,4.776549676,145.4785367,479.8885821,0.993579702,0.476807554,78.11582134
612,293.4013589,266,25.70922627,37.48360619,37.55999756,35.6052434,4.786955798,145.7982663,482.7200636,42.58868335,20.55841193,78.11948465
613,293.401604,266,25.65369282,37.48911339,30.39000015,29.46380508,4.795924966,146.1353485,481.2464301,20.79512597,10.00758014,78.12960607
614,293.401028,266,25.61347618,37.49110099,26.66636381,26.27529849,4.803594739,146.3725608,480.0547646,3.226429771,1.548862984,78.13325891
615,293.4005803,267,25.57692921,37.49318639,25.51000023,22.25955711,4.810566749,146.5898665,482.3134088,36.39541025,17.55399438,78.13709144
616,293.4002492,267,25.54975012,37.49625003,14.56636325,12.75907379,4.815352381,146.7577955,479.9920728,2.189985152,1.051175512,78.14272169
617,293.3995404,267,25.54212604,37.49602484,7.959999564,6.956016213,4.817984641,146.8007197,479.6001433,-2.001667458,-0.96,78.14230785
618,293.3988342,267,25.54038586,37.49572228,5.339999677,3.840696161,4.819497518,146.8095372,479.5996802,-2.001669392,-0.96,78.14175183
619,293.39813,267,25.54352953,37.49541973,1.620000007,0.843190625,4.820088839,146.7902847,479.599217,-2.001671324,-0.96,78.14119581
620,293.3974279,267,25.54938345,37.49511644,0.464999996,0.048546184,4.820171517,146.7554648,479.5926647,-2.051887471,-0.98407018,78.14063844
621,293.396745,267,25.55919435,37.49460881,0.75999999,2.301249934,4.820307401,146.6971466,478.5766772,-10.42516304,-4.989239887,78.13970553
622,293.3980726,267,25.65799401,37.48933821,13.21199931,12.20245141,4.822287894,146.1117272,473.2149647,-54.58362109,-25.82978633,78.13001924
623,293.4036504,267,25.83910651,37.47940144,21.3599987,21.035123,4.826943625,145.0491387,471.0697452,-72.16540274,-33.99493788,78.11175674
624,293.4110507,267,26.03675443,37.46806631,28.21999931,28.36516371,4.833836855,143.9045194,470.664697,-75.38194698,-35.47962124,78.090923
625,293.4193115,267,26.23592393,37.45614009,33.93999863,34.6896099,4.842598479,142.7666134,469.3770655,-85.87872742,-40.30950507,78.06900141
626,293.4296765,267,26.45238794,37.44287825,40.17599792,40.73396071,4.853105514,141.5481972,470.0649503,-80.06075375,-37.63375424,78.04462311
627,293.4373072,265,26.62467429,37.4313289,44.27999878,45.36915662,4.865079786,140.5888706,470.509596,-76.26292538,-35.88243822,78.02339131
628,293.4444542,264,26.78254111,37.42011476,48.48909031,49.43347506,4.878274171,139.7183136,471.772495,-65.70817779,-30.99931098,78.00277444
629,293.4493526,264,26.89983324,37.41058554,51.07999802,52.43688797,4.892428131,139.0736708,471.7442244,-65.83207082,-31.05589919,77.98525422
630,293.4544635,263,27.01514856,37.40089761,54.18999863,55.23193145,4.907405682,138.4441678,473.2606073,-53.19271136,-25.17401488,77.96744126
631,293.4566621,263,27.07072442,37.39394946,55.66272493,56.90588715,4.922997501,138.134277,474.8043187,-40.35439835,-19.16044262,77.95466527
632,293.4575829,263,27.09019459,37.38866429,56.85571289,57.94364845,4.938968784,138.0154881,476.53057,-26.02594908,-12.40216035,77.94494678
633,293.4575775,266,27.07658673,37.38496372,57.02999878,58.37302733,4.955117997,138.0711834,476.1430542,-29.18147296,-13.89455566,77.93814192
634,293.4582119,266,27.08598034,37.38007497,58.14750004,59.23742845,4.971448537,138.0052503,475.611111,-33.51608651,-15.94062314,77.92915193
635,293.4588383,266,27.09369701,37.37519992,59.1333313,60.06572497,4.988025908,137.9479511,476.20582,-28.54165739,-13.59170336,77.92018688
636,293.459559,267,27.10124001,37.37027813,59.6099968,60.86675068,5.004798364,137.8913958,473.8709533,-47.77356956,-22.63850695,77.91113565
637,293.4626392,267,27.1659156,37.36238197,61.94999695,62.56034351,5.021949533,137.5340428,474.3159222,-44.00197545,-20.87083756,77.89661399
638,293.4636067,267,27.17794993,37.35701628,62.72999878,63.4270346,5.039468646,137.4534002,476.4687471,-26.14521394,-12.45737733,77.88674569
639,293.4634499,265,27.15057628,37.35360365,62.75,63.6229764,5.057118809,137.5794137,476.9434144,-22.17974089,-10.57848135,77.8804692
640,293.4632875,265,27.12295383,37.35020008,63.03499794,63.81170896,5.074817696,137.7069781,476.8866942,-22.60571714,-10.78036571,77.87420928
641,293.4629079,265,27.08130439,37.34750924,63.2899971,63.76323486,5.092558641,137.9088271,479.1302958,-4.031339663,-1.931536965,77.86926012
642,293.4621899,264.1666667,27.010891,37.34660577,62.09999847,63.09439492,5.110144176,138.2649901,476.789311,-23.36464291,-11.14001199,77.8675984
643,293.4634479,264,27.02770763,37.34098482,63.20999908,64.01508944,5.127761672,138.1581647,472.7336495,-56.81011657,-26.85605373,77.85725972
644,293.4678659,264,27.11011984,37.33186286,65.83000031,65.90937287,5.145821545,137.7045291,473.8790407,-47.23691515,-22.38458404,77.84048093
645,293.4690632,264,27.12447862,37.32612129,66.30999756,66.78659778,5.164265018,137.6104655,475.5489717,-33.36447867,-15.86644352,77.82991952
646,293.4694906,265,27.11541867,37.32153657,66.87999725,67.30248315,5.182898696,137.6395365,476.5388541,-25.12587928,-11.97345772,77.82148586
647,293.4698899,265,27.10219847,37.31714575,66.86999512,67.72518714,5.201627833,137.6904748,473.8950842,-46.92253678,-22.23635952,77.81340869
648,293.4742784,265,27.17788062,37.30803628,69.06999969,69.44646678,5.220660818,137.2735306,471.1704301,-69.33730973,-32.66969005,77.79665065
649,293.4800667,264,27.27242802,37.29776125,71.33999634,71.39059633,5.240237492,136.7599585,472.7760865,-55.9455124,-26.44970041,77.77774737
650,293.4818972,264,27.29201083,37.29128088,72.06799926,72.28793238,5.260222024,136.6380847,476.3666095,-26.18035389,-12.47144642,77.7658247
651,293.4813093,264,27.22512635,37.28960654,71.5,71.73919396,5.280272316,136.9676161,480.1914677,9.720309819,4.667609838,77.76274414
652,293.4804462,265,27.12571174,37.29115139,69.52999878,70.03523437,5.299945238,137.4752919,479.7234512,2.80332096,1.344818806,77.76558644
653,293.479512,265,27.03412314,37.29102306,68.58999634,69.0545647,5.319252388,137.9405682,478.9439732,-4.866748188,-2.330899713,77.76535034
654,293.4788264,265,26.96917826,37.28932761,67.97000122,68.61649272,5.338348377,138.2664583,476.48336,-25.18813858,-12.0017289,77.76223095
655,293.4791668,265,26.95654838,37.28484702,68.95999908,69.05276626,5.357471073,138.3146184,476.476513,-25.18882872,-12.00188527,77.75398715
656,293.4787121,268,26.90795693,37.28228885,68.79999542,68.87242066,5.37665299,138.5548852,479.278839,-1.988844203,-0.95321094,77.7492803
657,293.4777821,268,26.81732385,37.28274541,67.49090923,67.66761128,5.395618952,139.0248543,479.6978765,2.614374041,1.254109676,77.75012036
658,293.4768727,267.1428571,26.72831682,37.28351914,66.42571149,66.33321884,5.41424631,139.4907109,480.2891329,11.29209493,5.42347048,77.75154395
659,293.4760059,267,26.64092143,37.28482626,64.66636103,64.80605655,5.432437927,139.9532158,479.5167631,-0.095386627,-0.045739487,77.75394896
660,293.4751045,267,26.56430291,37.2842649,63.89999771,64.05208553,5.450323248,140.3547649,479.2800912,-2.003004126,-0.96,77.7529161
661,293.4744238,267,26.51077159,37.28248131,63.48999786,63.74578143,5.468056468,140.6314455,476.8735859,-21.8731811,-10.43074231,77.74963443
662,293.4742863,267,26.48874693,37.27898473,64.13999939,63.96764742,5.485803273,140.7351764,477.585506,-15.9444626,-7.614844236,77.74320087
663,293.4734905,267,26.4248654,37.27802227,63.52000046,63.31255783,5.503512136,141.0717584,479.9111529,5.855953277,2.810337289,77.74142996
664,293.4725986,270,26.34436978,37.27901044,62.0399971,61.94314164,5.520902178,141.5065562,479.759074,3.597496906,1.725931785,77.74324817
665,293.4718181,270,26.26483011,37.28064125,60.96999741,60.24223502,5.537920643,141.9412998,481.392936,27.58856856,13.28094202,77.7462488
