Time,In/Temperature (BMS ECM/Power Limits),road_slope,In/Specific Consumption Avg (BMS Monitor),In/Energy (BMS Monitor),In/Desired Velocity (Vehicle Monitor),In/Actual Velocity (Vehicle Monitor),In/Distance (Vehicle Monitor),In/Range (BMS Monitor),In/Voltage (BMS Monitor),In/Current (BMS Monitor),In/Power (BMS Monitor),In/SoC (BMS Monitor)
67,293.2579083,247,30.09752798,38.31556983,50,50.66260294,0.740858959,127.3047071,475.2100043,-48.23672161,-22.92257268,79.64501436
68,293.2605757,247,30.43303035,38.30871498,52,52.57620176,0.75521591,125.8787394,476.4871441,-37.65869655,-17.94388477,79.63247359
69,293.2619141,247,30.51412839,38.30359363,53,53.75323894,0.76999231,125.5274053,477.1953683,-31.77555177,-15.16314613,79.6231039
70,293.2630301,247,30.53671608,38.29881723,54,54.75521735,0.785064235,125.4189126,477.2242551,-31.47996876,-15.02300464,79.61436509
71,293.2639377,250,30.50034794,38.29442482,55,55.55994512,0.80040152,125.5540589,478.3633532,-22.0631822,-10.55421782,79.6063286
72,293.2640954,250,30.26047185,38.29166703,55,55.68301332,0.815859854,126.5402179,479.101023,-15.96557112,-7.649121457,79.60128276
73,293.2642708,250,30.03078398,38.28889477,55,55.81510554,0.831331267,127.4988185,477.9610327,-25.30188589,-12.09331551,79.59621038
74,293.2649725,250,29.95312813,38.28486826,56,56.43516042,0.846929268,127.8159266,478.3969022,-21.66965445,-10.36669556,79.58884296
75,293.2651331,250,29.73004842,38.2820906,56,56.54165188,0.862627137,128.7656517,479.0326938,-16.40909619,-7.860493548,79.58376051
76,293.2651699,253,29.47279143,38.27968171,56,56.5117818,0.878329969,129.8814257,479.1284193,-15.59239831,-7.470761155,79.57935274
77,293.2651913,253,29.21932523,38.27732312,56,56.46445656,0.894021166,131.0000242,479.1333816,-15.52239359,-7.437296933,79.57503696
78,293.265213,253,28.9751103,38.2749637,56,56.41854782,0.909699277,132.0960069,479.1243542,-15.56737408,-7.458708051,79.57071962
79,293.265237,250,28.74043712,38.27259607,56,56.37669936,0.925365186,133.1663673,479.1137392,-15.62530315,-7.48629742,79.56638719
80,293.2654305,250,28.56227752,38.26977096,56,56.51035553,0.941028271,133.9871127,477.8377158,-26.07933615,-12.46169042,79.56121756
81,293.2661942,250,28.52474688,38.26561881,57,57.15459656,0.956822708,134.1488461,478.2781509,-22.40800161,-10.71725757,79.55361946
82,293.2665328,250,28.39229081,38.26236956,57,57.42371638,0.972730627,134.7632349,477.898221,-25.49107076,-12.18213737,79.54767346
83,293.267225,250,28.33945019,38.25833961,57.8,57.99276638,0.988764629,135.0002888,478.1027949,-23.75996072,-11.35970363,79.54029867
84,293.2675516,250,28.20577111,38.25510619,58,58.23622811,1.004914491,135.6286486,478.7125873,-18.70733329,-8.955435921,79.5343814
85,293.2676601,249.25,28.01870654,38.25245181,58,58.26400574,1.02109729,136.5246885,478.9370374,-16.82940861,-8.060227102,79.52952374
86,293.267726,249,27.82511995,38.24992578,58,58.24630647,1.037279597,137.4654479,478.9673351,-16.54907271,-7.926465253,79.52490087
87,293.2677865,249,27.63608192,38.24741613,58,58.22315685,1.053455916,138.3966665,478.9652659,-16.53500801,-7.91969451,79.52030793
88,293.2678476,249,27.45311085,38.24490448,58,58.20110084,1.069625909,139.3099117,478.958124,-16.56261828,-7.93280058,79.51571127
89,293.2679099,249,27.2761625,38.24238821,58,58.18104366,1.085790048,140.2044302,478.9504847,-16.59426082,-7.947829265,79.51110608
90,293.2679735,249,27.10495623,38.2398673,58,58.16295685,1.101948893,141.0807196,478.9430846,-16.62387888,-7.961891828,79.50649234
91,293.2678863,249,26.86140625,38.23851281,58,57.68747561,1.1180817,142.3548434,481.7107011,10.99115715,5.294558015,79.50401334
92,293.2676539,253,26.51393896,38.23958897,56,56.2680042,1.133867117,144.2244739,479.7918726,-9.642912389,-4.626590992,79.50598294
93,293.2674714,253,26.28180567,38.23812378,56,55.89264848,1.149457145,145.4927575,480.7260192,-1.94572633,-0.935361273,79.50330133
94,293.2671807,252,25.99171612,38.23761166,55,55.16067611,1.164862623,147.1146094,479.6140247,-11.08022713,-5.314232331,79.50236403
95,293.2671165,252,25.8297027,38.2355469,55,55.03609468,1.180162811,148.0293728,479.1376513,-14.97050992,-7.172934961,79.49858503
96,293.2671255,252,25.69473813,38.2332125,55,55.01482458,1.195446859,148.797829,479.0570805,-15.60388955,-7.475153773,79.49431249
97,293.2670397,251.1111111,25.52544871,38.23133789,55,54.82014026,1.210719377,149.7773392,480.5684414,-3.156994758,-1.51715205,79.49088143
98,293.2667493,251,25.26543037,38.23079374,54,54.1117733,1.225831634,151.316614,479.6320833,-10.8471631,-5.202647434,79.48988549
99,293.2666743,251,25.12247167,38.22877539,54,53.99266766,1.24084126,152.1696427,479.1694666,-14.62485954,-7.007786143,79.48619128
100,293.2666687,251,25.00403416,38.2264957,54,53.97584218,1.255836098,152.8813129,479.0917899,-15.23510859,-7.299015444,79.4820187
101,293.2666752,251,24.89172797,38.22417403,54,53.97540608,1.270829204,153.5617538,479.0765849,-15.33132211,-7.344877439,79.47776925
102,293.2666836,251,24.78252941,38.22184601,54,53.97740653,1.285822636,154.2289949,479.0715058,-15.34422184,-7.35097946,79.4735081
103,293.2666921,254,24.67588399,38.21951737,54,53.97959586,1.300816666,154.8861122,479.0680403,-15.34384987,-7.350748088,79.46924577
104,293.2668539,254,24.60371203,38.21676494,54,54.15303335,1.31581951,155.3292645,477.8681785,-25.1726698,-12.02921787,79.46420766
105,293.2675399,254,24.62500434,38.21275536,55,54.83475686,1.330964337,155.1786746,478.2756534,-21.77396975,-10.41395961,79.4568683
106,293.2677076,255.6,24.55517699,38.2099372,55,55.00069336,1.34622602,155.6084781,478.8845328,-16.7340467,-8.013676136,79.4517097
107,293.2677511,256,24.45980811,38.20748303,55,55.02493096,1.361508449,156.2051626,478.9860029,-15.86954528,-7.60129006,79.44721729
108,293.2677762,256,24.36217971,38.20508847,55,55.02638721,1.376793527,156.8213064,478.9990732,-15.73243492,-7.535821744,79.44283396
109,293.2679592,254.5,24.29705295,38.20226936,55,55.19578721,1.392086604,157.2300535,477.7731864,-25.77457338,-12.31440005,79.43767339
110,293.2687734,254,24.3339807,38.19799882,56,55.94186032,1.407523785,156.9739012,477.7128884,-26.21791371,-12.52463529,79.42985572
111,293.2693589,254,24.33614647,38.19416838,56.4,56.47869909,1.423138205,156.9441917,477.7454598,-25.90311417,-12.37509519,79.42284356
112,293.2699202,249,24.33174871,38.19039495,57,56.97237724,1.438903712,156.9570498,478.3460481,-20.91956539,-10.00679143,79.4159356
113,293.2700762,249,24.25974158,38.18758712,57,57.07778538,1.454748635,157.4113517,478.798216,-17.16775119,-8.219888641,79.41079527
114,293.2701414,249,24.17118855,38.18504254,57,57.08674009,1.470605551,157.977513,478.8684954,-16.5584957,-7.929341925,79.4061368
115,293.2701934,241,24.08176326,38.18253906,57,57.08080651,1.486462256,158.5537514,478.8753549,-16.47109264,-7.887600334,79.40155351
116,293.2702437,241,23.99392402,38.18004059,57,57.07318224,1.502316977,159.1237872,478.8720108,-16.46763005,-7.885887116,79.39697932
117,293.270294,241,23.90799887,38.17754141,57,57.06594685,1.518169619,159.6852234,478.8671298,-16.47679307,-7.890194604,79.39240377
118,293.2703447,236,23.82397642,38.17504074,57,57.05937329,1.534020343,160.2379052,478.862113,-16.48705267,-7.895024879,79.38782544
119,293.2703958,236,23.74179439,38.17253859,57,57.05344631,1.549869331,160.7820284,478.8571777,-16.49662471,-7.899527149,79.38324434
120,293.2704471,236,23.66138594,38.1700351,57,57.04810963,1.565716756,161.3178331,478.8523487,-16.50530513,-7.903604129,79.37866071
121,293.2704987,235,23.5826868,38.16753039,57,57.04330562,1.581562775,161.8455552,478.8476208,-16.51313885,-7.907277249,79.37407478
122,293.2705504,235,23.50563615,38.16502458,57,57.03898132,1.597407526,162.3654188,478.8429849,-16.52020348,-7.910583544,79.36948679
123,293.2706024,235,23.43017651,38.16251779,57,57.03508884,1.613251138,162.8776368,478.8384317,-16.52657493,-7.913559219,79.36489694
124,293.2706545,235,23.35625357,38.16001012,57,57.03158507,1.629093723,163.3824107,478.833953,-16.53232244,-7.916237307,79.3603054
125,293.2705898,235,23.25298823,38.15801074,57,56.84071024,1.644926847,164.0993852,480.4041924,-3.599323051,-1.729129883,79.35664449
126,293.2704118,235,23.10494463,38.15693038,56,56.30904641,1.660609794,165.1461667,478.1640545,-22.00087994,-10.52002996,79.35466632
127,293.2710334,237,23.12095049,38.15302988,57,56.86016842,1.676330202,165.0149716,478.1441942,-22.11617763,-10.57472193,79.34752427
128,293.2712226,237,23.0765208,38.15012387,57,57.00411749,1.692150575,165.3200853,478.7044862,-17.47431146,-8.365031287,79.34220311
129,293.2711935,237,22.98950084,38.14795675,57,56.88642519,1.70798231,165.936429,479.9260179,-7.405705562,-3.55419078,79.33823484
130,293.270863,233.8,22.80698409,38.14760489,56.2,56.07154539,1.723681494,167.2628207,480.8863854,0.882723323,0.424489628,79.33759055
131,293.2705192,233,22.61948124,38.14766414,55.2,55.10042893,1.739117584,168.6495978,480.6540331,-1.417334627,-0.681247605,79.33769903
132,293.2702004,233,22.45530341,38.14713051,54.4,54.38005087,1.754312736,169.880272,479.9260595,-7.394897074,-3.549003813,79.3367219
133,293.2698779,231.5,22.28760175,38.14699243,54,53.63777351,1.769340946,171.1579059,481.269886,6.536009758,3.145584671,79.33646904
134,293.2695636,231,22.1130011,38.14787573,52.5,52.30590678,1.784043238,172.5133353,480.9033918,1.126815444,0.541889369,79.3380865
135,293.2692282,231,21.95495901,38.14771643,51.6,51.45043273,1.79844492,173.7544416,480.3438762,-3.967444385,-1.905737614,79.33779479
136,293.2689044,231,21.80923178,38.14741908,51,50.65724144,1.812640524,174.914089,481.044513,3.212246536,1.545233571,79.33725031
137,293.2685715,231,21.65527273,38.14779585,49.8,49.56489103,1.826551797,176.1593877,480.7477789,-0.648297522,-0.311667594,79.33794022
138,293.2683613,231,21.55269347,38.14678562,49,49.11402708,1.840223746,176.9931246,478.5253791,-18.9036001,-9.045852406,79.33609035
139,293.2694357,231,21.63683253,38.14226186,50,50.21212005,1.853975355,176.2839446,474.9763945,-48.02109356,-22.80888588,79.3278066
140,293.2736415,232,21.92525367,38.13377947,53,52.75806864,1.868274544,173.9262863,474.1143848,-55.00855232,-26.08034595,79.31227339
141,293.2770039,232,22.15731426,38.12612875,55,54.81782846,1.883236596,172.070172,475.7120746,-41.78309126,-19.87672103,79.29826254
142,293.2783879,232,22.25150694,38.12092743,56,55.90836397,1.898639827,171.3184079,477.804051,-24.51956628,-11.7155481,79.28873696
143,293.2786076,233,22.22906463,38.11789244,56,56.12795701,1.914209914,171.4777166,478.6622159,-17.42601152,-8.341173288,79.28317863
144,293.278527,233,22.15359513,38.11588401,56,55.9602771,1.929796904,172.0528148,480.3682769,-3.373440247,-1.620493679,79.2795003
145,293.2782043,233,22.01229147,38.11534319,55,55.24250246,1.945224746,173.1548178,479.4357482,-11.03408056,-5.290132669,79.27850981
146,293.278006,231.2222222,21.91829004,38.11381538,55,54.91179734,1.960537783,173.89046,480.5261082,-2.050046947,-0.985101081,79.27571167
147,293.277682,231,21.78302123,38.11333011,54,54.18241545,1.975671373,174.9680621,479.4643215,-10.77400909,-5.165752959,79.27482291
148,293.2774776,231,21.69365029,38.11183755,54,53.85704116,1.990690687,175.6819947,480.529998,-1.99352083,-0.957946561,79.27208931
149,293.2771532,231,21.56468468,38.11136424,53,53.13303996,2.005532032,176.7304498,479.491545,-10.52562726,-5.046949275,79.27122244
150,293.2770337,231,21.50430482,38.10940596,53,53.01255494,2.020269624,177.2175678,479.0413753,-14.20250683,-6.803588403,79.26763583
151,293.2768831,231,21.43363132,38.1076801,53,52.80088263,2.034983214,177.7938583,480.4411486,-2.672459484,-1.283959504,79.26447487
152,293.276559,232,21.31206858,38.10719377,52,52.09263103,2.04953423,178.8057017,479.5147486,-10.28294727,-4.930824876,79.26358414
153,293.2763431,232,21.23180461,38.10577312,52,51.77618231,2.063974395,179.4749614,480.5393226,-1.841635097,-0.884978082,79.26098216
154,293.2760188,232,21.11575527,38.10532003,51,51.06024899,2.078238797,180.4591857,479.5444041,-10.01572771,-4.802986176,79.26015229
155,293.2758792,232,21.06181466,38.10345807,51,50.94759858,2.092401745,180.9125124,479.1179749,-13.49846441,-6.467356932,79.25674198
156,293.2757252,232,21.00332287,38.10171145,51,50.79250017,2.106544752,181.4080167,480.0994909,-5.407300017,-2.596041985,79.25354289
157,293.2754017,232,20.89599337,38.10104432,50.2,50.19332171,2.120561462,182.3366022,479.7362761,-8.38507897,-4.02262656,79.25232097
158,293.275162,234,20.82394826,38.09967725,50,49.89305917,2.134462871,182.9608716,479.7508686,-8.248099153,-3.957032733,79.24981704
159,293.2748721,234,20.73679694,38.0986748,49.6,49.45881981,2.148267637,183.7249741,480.1721384,-4.772268778,-2.291510504,79.24798092
160,293.2745778,234,20.64865563,38.09774725,49,48.98781633,2.161929848,184.5047345,479.5038408,-10.25485694,-4.917243291,79.24628199
161,293.2744311,234.5,20.60312985,38.09593106,49,48.90366993,2.175522053,184.903611,479.1788574,-12.90398755,-6.183318013,79.24295538
162,293.2742486,235,20.54628443,38.09437872,49,48.70451904,2.189096406,185.4076286,480.4770639,-2.212143346,-1.06288414,79.24011202
163,293.2739244,235,20.44720921,38.09395973,48,48.00616389,2.202510716,186.3039564,479.6220756,-9.235690945,-4.42964126,79.23934456
164,293.2736873,235,20.38188235,38.09268845,48,47.6976322,2.215817186,186.89485,480.5692272,-1.433501103,-0.688896517,79.23701597
165,293.2734395,235,20.30494538,38.09189544,47,47.16940578,2.228959093,187.5991032,478.6054953,-17.56700493,-8.407665097,79.23556342
166,293.2736983,235,20.3239296,38.08879273,48,47.73827768,2.242143332,187.4086039,478.5956442,-17.60963614,-8.427895154,79.22988015
167,293.2737984,233,20.32201972,38.08613339,48,48.0673219,2.255440053,187.4131307,478.0346626,-22.18840971,-10.60682895,79.22500893
168,293.274212,233,20.35460659,38.08265878,49,48.77923379,2.268899578,187.0960198,478.4483052,-18.74506698,-8.968545525,79.21864423
169,293.2743508,233,20.35510417,38.07988138,49,49.12578063,2.282488847,187.0778015,477.9413211,-22.87854276,-10.93460095,79.21355658
170,293.2748067,232,20.38876998,38.07630882,50,49.835315,2.296242203,186.7513777,478.3791815,-19.2348822,-9.201567205,79.20701224
171,293.2749695,232,20.38955786,38.07346026,50,50.17678349,2.310124134,186.7301906,477.8595094,-23.4718517,-11.21624754,79.20179406
172,293.2756451,232,20.44008291,38.06942067,51,51.05265926,2.324176948,186.2488564,477.221692,-28.66577852,-13.67993133,79.19439391
173,293.2765568,232,20.50679556,38.06493327,52,52.0694708,2.338498446,185.6210696,477.0187034,-30.27969539,-14.44398104,79.18617323
174,293.2773483,232,20.56011625,38.06068473,53,52.93405677,2.353097766,185.1190152,478.0709861,-21.57632116,-10.31501313,79.17838994
175,293.2778222,232,20.58155566,38.05714364,53,53.46128362,2.367851747,184.9089751,476.3227774,-35.90574577,-17.10272455,79.17190256
176,293.2799666,232,20.71565391,38.0508473,55,55.00954407,2.382918091,183.6816133,476.0036451,-38.45381622,-18.30415669,79.16036716
177,293.2814536,232,20.80841695,38.04542218,56,56.180479,2.398366888,182.8366966,476.4752277,-34.51059465,-16.44344344,79.15042759
178,293.2825213,232,20.86943294,38.04067309,57,57.05708929,2.414110981,182.2793805,477.7731356,-23.78044578,-11.36165815,79.14172635
179,293.2827139,230,20.85634713,38.03767668,57,57.23201696,2.429992565,182.3793804,478.535558,-17.47420542,-8.362028641,79.13623623
180,293.2827435,230,20.82477373,38.03513278,57,57.23838984,2.4458925,182.6436785,478.6609036,-16.41196514,-7.855766063,79.13157516
181,293.2827506,230,20.79076717,38.03265942,57,57.21942334,2.461789577,182.9305244,478.6744003,-16.27028981,-7.788171217,79.12704327
182,293.2829283,231,20.77505826,38.02974301,57,57.36842252,2.477689075,183.054808,477.4001613,-26.7118607,-12.75224661,79.1216995
183,293.2838052,231,20.82025975,38.02528388,58,58.10743597,2.493727186,182.6359726,477.2279952,-28.07289564,-13.3971717,79.11352882
184,293.2844711,231,20.84804163,38.02120899,58.5,58.67572995,2.509949761,182.3730481,477.4399338,-26.28007172,-12.5471557,79.10606202
185,293.2851976,231,20.87861075,38.017023,59,59.27024012,2.526324039,182.08598,476.8084417,-31.42153114,-14.9820513,79.09839147
186,293.2864862,231,20.94489514,38.01187421,60,60.18741787,2.542911509,181.4851492,476.2940849,-35.58858898,-16.95063442,79.08895642
187,293.2877068,231,21.00319407,38.0068529,61,61.02340145,2.559760503,180.9574904,477.499002,-25.61858215,-12.23284741,79.0797547
188,293.2881843,231,21.00810604,38.00315728,61,61.37337246,2.576753365,180.8975888,477.0090601,-29.60224737,-14.1205402,79.07298221
189,293.2891571,231,21.04802156,37.99851902,62,62.05004707,2.593903382,180.5324976,477.550783,-25.09033773,-11.98191043,79.06448204
190,293.2892814,231,21.01380473,37.99577995,62,62.05089862,2.611161648,180.8134245,479.7464198,-6.99934361,-3.357910038,79.05946228
191,293.2889423,231,20.90729683,37.99504218,61,61.35783649,2.628288592,181.7310123,479.1429334,-11.95317287,-5.727278311,79.05811019
192,293.2887521,231,20.83767586,37.99332784,61,61.01578257,2.645297126,182.3299686,480.2226814,-3.052067848,-1.465672206,79.05496834
193,293.2883955,231,20.71320365,37.9940348,60,59.74392561,2.662098067,183.4290603,481.6003633,14.78668591,7.121273305,79.05626398
194,293.2881218,230.4,20.59685294,37.99527484,58,58.2615527,2.67844236,184.4712634,479.4089201,-9.768343828,-4.683031166,79.05853658
195,293.2879982,230,20.54967572,37.9932194,58,58.07880583,2.694593766,184.8847637,478.6913634,-15.64378292,-7.488543773,79.05476959
196,293.2878704,230,20.49926105,37.99127367,58,57.8583084,2.710712371,185.3299667,480.1552355,-3.581156834,-1.719511203,79.05120365
197,293.2875264,229.3333333,20.40514339,37.990682,57,57.14513661,2.726668249,186.1818919,479.1737195,-11.6453559,-5.5801485,79.05011928
198,293.2874338,229,20.36641541,37.98850966,57,57.01970455,2.742519465,186.5252617,478.6662926,-15.79120426,-7.558717199,79.04613796
199,293.2874235,229,20.3386734,37.98604982,57,56.99964371,2.758354667,186.7675884,478.5803515,-16.46739627,-7.880972293,79.04162968
200,293.2874279,228.1666667,20.3129519,37.98354322,57,56.99673442,2.774187365,186.991745,478.5632383,-16.5770046,-7.933145002,79.03703563
