Time,In/Temperature (BMS ECM/Power Limits),road_slope,In/Specific Consumption Avg (BMS Monitor),In/Energy (BMS Monitor),In/Desired Velocity (Vehicle Monitor),In/Actual Velocity (Vehicle Monitor),In/Distance (Vehicle Monitor),In/Range (BMS Monitor),In/Voltage (BMS Monitor),In/Current (BMS Monitor),In/Power (BMS Monitor),In/SoC (BMS Monitor)
427,293.2338389,259,24.79135908,38.00817868,37.01000044,37.74867525,2.266399064,153.3122027,478.4558649,-17.73644874,-8.486107924,79.08218426
428,293.2341496,260,24.80526593,38.00523795,37.77999878,38.53091885,2.276983681,153.2143943,477.8753114,-22.46657311,-10.73622062,79.07679521
429,293.2347169,261,24.84369754,38.00166539,39.06111187,39.63312848,2.28784149,152.9630013,477.8696979,-22.46875149,-10.73713549,79.07024816
430,293.2350927,261,24.85882964,37.99855111,39.95000076,40.4501149,2.298976678,152.8573616,478.5283114,-17.02297794,-8.145976886,79.06454085
431,293.2352191,262.3333333,24.84188333,37.99613605,40.18999863,40.83971542,2.310266684,152.9519141,478.545939,-16.84837707,-8.062722425,79.06011489
432,293.2354534,263,24.83794163,37.99339125,40.79999924,41.4071069,2.321684138,152.9651363,478.1847148,-19.78025095,-9.45861366,79.05508456
433,293.2358609,263,24.85178911,37.99018483,41.63900032,42.21658597,2.333292698,152.8670015,477.7944035,-22.94536583,-10.96316738,79.0492081
434,293.2364426,263,24.88024813,37.98656881,42.70999908,43.2157142,2.345157479,152.6776124,477.6567566,-24.03108591,-11.47861056,79.04258086
435,293.2370076,263,24.90408109,37.98298661,43.68999863,44.16384977,2.357297163,152.5171175,477.8247567,-22.60767779,-10.80250814,79.03601548
436,293.2374635,263,24.91480606,37.97964939,44.45999908,44.95129682,2.369676943,152.4380696,477.9535024,-21.50950393,-10.28054274,79.02989897
437,293.2378276,263,24.9138124,37.97653813,45.16875029,45.59356336,2.382259552,152.4316613,478.3365636,-18.32590765,-8.765951688,79.0241965
438,293.2379985,263,24.88926374,37.97395774,45.47999859,45.93859899,2.394976714,152.5716395,478.6133187,-16.02161077,-7.668156301,79.01946695
439,293.2380792,263,24.85203972,37.97167017,45.71999979,46.13274427,2.407768701,152.7909604,478.9094968,-13.561412,-6.494688998,79.01527408
440,293.2379841,263,24.77266841,37.97077512,45.75,45.6265347,2.420564093,153.2768876,481.3436796,11.52778971,5.548828716,79.01363351
441,293.2378965,263,24.64645232,37.97310141,43.55499935,43.33375854,2.432935365,154.0712672,481.764198,17.66028809,8.508094529,79.01789741
442,293.2377895,263,24.52946658,37.97518546,41.02374887,41.0993184,2.444629268,154.8145588,480.939564,5.487093689,2.638960446,79.02171723
443,293.2377252,262.125,24.41939279,37.97713332,39.84999847,38.79473492,2.455811123,155.5203835,482.6620977,30.7752698,14.85405628,79.02528741
444,293.2380183,262,24.3100917,37.98132765,35.05000019,34.50520994,2.465954941,156.2368753,481.8136877,18.2056265,8.771720038,79.03297492
445,293.2378866,262,24.22198002,37.98316847,32.10272702,31.95739014,2.475133963,156.812814,480.7853321,3.04192302,1.462511969,79.0363488
446,293.2376857,262,24.1435175,37.98413844,31.06999969,30.05822457,2.483809063,157.3264477,481.6824625,16.21350485,7.809760941,79.03812654
447,293.2375671,262,24.06865174,37.9861199,27.30249905,26.95124639,2.491676676,157.8240456,480.9170154,4.912985711,2.362738425,79.04175812
448,293.237334,262,24.0136209,37.98617509,25.8649993,25.83743642,2.498965412,158.1859531,479.7996714,-6.431867699,-3.086008008,79.04185927
449,293.2375031,262.75,24.03213243,37.98398098,25.98999977,26.56361245,2.506170395,158.0549753,476.5477244,-33.10581374,-15.7765002,79.03783795
450,293.2399239,263,24.21470079,37.97750357,30.38999939,30.07050118,2.514024851,156.8365593,475.2545096,-43.64693171,-20.74340113,79.02596602
451,293.2420394,263,24.37215545,37.97140244,33.27249813,33.01137933,2.522816386,155.7982942,476.5639779,-32.82082689,-15.64122382,79.01478334
452,293.2431334,265.4,24.4641055,37.96677431,34.65999985,34.92121116,2.532252223,155.1937973,476.5406728,-32.95586057,-15.70480797,79.00630026
453,293.2444847,266,24.56665549,37.9617231,36.85299797,36.9380498,2.542242964,154.5254018,476.923591,-29.749841,-14.188401,78.99704144
454,293.2453895,266,24.6346447,37.95741429,38.11999893,38.46950065,2.552717446,154.0814359,476.9423525,-29.54310304,-14.09035706,78.98914325
455,293.2465309,266,24.71411274,37.95268874,39.75,40.13630123,2.563630091,153.5668674,476.480591,-33.2778611,-15.85625492,78.98048091
456,293.2477978,268,24.79617236,37.94775949,41.57999802,41.82347898,2.575025172,153.0387793,477.1066673,-28.07589569,-13.39519703,78.97144496
457,293.2484298,268,24.82968889,37.94397165,42.54000092,42.91234786,2.586804513,152.8169435,477.7951313,-22.3748728,-10.69060529,78.96450119
458,293.2487829,267,24.83644975,37.94080904,43.25999832,43.64652515,2.598834124,152.7626107,478.2146073,-18.89056786,-9.033745488,78.95870345
459,293.248884,267,24.81338504,37.93838487,43.68899803,43.96788143,2.611019415,152.894838,479.2613331,-10.26341706,-4.918858941,78.95425937
460,293.2486902,267,24.7429821,37.93721051,43.22999954,43.66901454,2.623194955,153.3251342,479.5917854,-7.534689956,-3.613575409,78.95210647
461,293.2484803,267,24.66903663,37.93616853,43.00999832,43.32678137,2.635281801,153.7805027,479.8543006,-5.365623923,-2.574717715,78.95019625
462,293.2482228,266,24.57958231,37.93558946,42.5239975,42.72493984,2.647241095,154.3378117,480.3020539,-1.680929186,-0.807353741,78.94913464
463,293.2479667,266,24.49117805,37.93508924,41.76999808,42.0987655,2.659007659,154.8928727,479.5805578,-7.600438798,-3.645022678,78.94821761
464,293.2478428,266,24.41038663,37.93548816,41.66999817,40.79263636,2.670614178,155.4071582,482.2811131,26.09631514,12.58575991,78.94894894
465,293.2480191,266,24.30543168,37.9393567,37.50750065,37.01051896,2.681399547,156.0941489,481.7917715,18.81429443,9.064572243,78.95604098
466,293.2478735,266,24.21756183,37.94130696,34.61714227,34.53025292,2.691285837,156.6685665,480.7315176,3.17906211,1.528275353,78.95961625
467,293.2476534,265.1111111,24.13862735,37.94235505,33.61999893,32.67275641,2.700680776,157.1852223,481.7231568,17.73874169,8.545162645,78.96153763
468,293.2475205,265,24.06729742,37.94397394,29.92125011,30.14743044,2.709310181,157.6578096,479.6813626,-6.882555298,-3.301433503,78.96450539
469,293.2474112,265,24.05249873,37.94235751,30.41374922,30.33348601,2.717697572,157.7480907,478.9866239,-12.56839443,-6.020092814,78.96154213
470,293.2476597,264,24.0771118,37.93964021,30.8599987,31.24694633,2.726205189,157.5755453,476.679124,-31.48641261,-15.00891558,78.95656072
471,293.2492147,264,24.19340298,37.93428461,34.09499931,33.67413883,2.735237677,156.7959854,477.1035244,-27.93564734,-13.3281958,78.94674248
472,293.2495819,264,24.22369137,37.93114732,34.88499832,34.71191325,2.744768964,156.5869823,478.9128039,-13.03653424,-6.243363165,78.94099086
473,293.2493954,264.75,24.17876855,37.93011192,34.57999802,34.41904063,2.754404463,156.87363,480.5952452,1.423409849,0.684084006,78.93909263
474,293.2492419,265,24.13280112,37.92943198,33.29624987,33.89733259,2.763831973,157.1696207,478.0432183,-20.15736073,-9.636089594,78.93784607
475,293.2500749,265,24.19976262,37.92525149,35.49249983,35.51748265,2.773459286,156.7174525,476.9115831,-29.40075541,-14.02156081,78.93018171
476,293.2518054,265.6666667,24.30900778,37.91975997,37.07999802,37.72545714,2.783585748,155.9905707,473.8639598,-54.36714159,-25.762629,78.9201135
477,293.2564293,266,24.52638625,37.91100724,41.71249962,41.35806074,2.7946017,154.5723323,475.2301674,-43.04254857,-20.45511756,78.90406551
478,293.2578118,266,24.60673063,37.90587092,42.74999762,43.08556108,2.806350569,154.0467585,476.7508438,-30.48760219,-14.53499007,78.89464779
479,293.2587994,269,24.66110724,37.90134532,44.07999802,44.46599477,2.818513874,153.6887414,476.9031598,-29.18094513,-13.91648494,78.88634962
480,293.2596229,272,24.70140065,37.89711554,45.30874919,45.66482358,2.831039905,153.4209176,477.3932501,-25.1026722,-11.98384627,78.87859369
481,293.2600642,272,24.71122278,37.89367285,46.10636347,46.45746141,2.843846324,153.3460047,478.0969689,-19.27860038,-9.217040405,78.87228087
482,293.2601621,277,24.68805454,37.89113273,46.38999939,46.76544244,2.856803973,153.4796217,478.7754841,-13.67253054,-6.54607243,78.86762301
483,293.260045,277,24.63746864,37.88937775,46.32999802,46.70229715,2.869792773,153.7876245,479.3110656,-9.25045552,-4.433845693,78.86440485
484,293.2598401,277,24.57242756,37.88806568,46.02999878,46.43897236,2.882728476,154.1893474,479.3024048,-9.305275886,-4.460041109,78.86199883
485,293.2596736,277,24.51574267,37.88654356,45.91999817,46.27500491,2.895602628,154.5396526,479.0987549,-10.95947463,-5.250670648,78.85920761
486,293.2595469,273,24.46647439,37.88482785,45.90999985,46.2018633,2.908446031,154.8438375,479.0446104,-11.38297833,-5.45295442,78.85606135
487,293.2594345,273,24.41990016,37.88305047,45.86999893,46.15819474,2.921271484,155.1318811,478.8837356,-12.68257456,-6.073478684,78.852802
488,293.2592754,273,24.35801582,37.88196753,45.97999954,45.75900498,2.934078982,155.5215655,480.9740645,8.062502242,3.877854473,78.85081607
489,293.2590374,273,24.25779678,37.88353256,44.08999967,43.97179827,2.946540913,156.1705414,481.0369361,8.952355645,4.306413731,78.85368606
490,293.2587663,273,24.16395583,37.88467615,42.50749969,42.39656461,2.958528847,156.7817638,480.8003868,5.448312333,2.619550677,78.85578318
491,293.2584707,273,24.07899039,37.88498389,41.20249844,41.29590585,2.970128895,157.336264,479.8715569,-4.590840261,-2.203013663,78.85634751
492,293.2582182,275.5714286,24.00385134,37.8851585,40.82999802,40.20099131,2.981503129,157.8294998,481.4431895,14.89058957,7.168972936,78.8566677
493,293.2580205,276,23.91955678,37.88677969,38.10666529,38.1395005,2.992332178,158.3924821,480.1718761,-2.145833014,-1.030368664,78.85964062
494,293.2577605,276,23.8633476,37.88595014,37.70999765,37.72145774,3.00285678,158.7620931,479.4395808,-8.151501911,-3.908152659,78.8581194
495,293.2575221,274.4,23.8112579,37.88516922,37.64999771,37.23674616,3.013298176,159.1061227,480.6950457,3.888236269,1.869055911,78.85668736
496,293.2572331,274,23.73724082,37.88593506,36.08666611,35.75941041,3.023435759,159.6054712,480.7194649,4.230347919,2.033610588,78.85809175
497,293.2569339,274,23.66812219,37.88635011,34.74624872,34.51787472,3.033183982,160.0733248,480.4311618,-0.01861351,-0.00894251,78.85885286
498,293.2566363,272.5,23.6023078,37.8866278,33.88999939,33.34384015,3.042632645,160.5208614,480.8857511,6.660361339,3.202872865,78.85936208
499,293.2563564,272,23.54070327,37.88715135,32.02624965,31.94065137,3.05166169,160.9431584,479.8425787,-4.855467758,-2.32986017,78.86032216
500,293.2561763,272,23.51436068,37.88587645,31.81500006,31.89382669,3.060502187,161.1180375,478.5663014,-15.32402288,-7.333560953,78.85798428
501,293.2563487,271.3333333,23.53475142,37.88313912,33,32.79280759,3.069481542,160.9668122,478.2077441,-18.23562763,-8.720418351,78.85296457
502,293.2563908,271,23.53778799,37.88087719,33.75374985,33.33801913,3.078695369,160.9364363,479.5930522,-6.827492711,-3.274418068,78.84881658
503,293.2561425,271,23.49387435,37.88010289,32.75624991,32.907482,3.087877619,161.2339554,479.0438279,-11.32958878,-5.427369576,78.84739664
504,293.2562132,270,23.5011641,37.87771477,33.43000031,33.52692099,3.097081503,161.173781,477.8143683,-21.39971232,-10.22509003,78.84301718
505,293.2568515,270,23.55298407,37.87387176,34.95999908,34.98515013,3.106583907,160.802859,476.8702182,-29.10851782,-13.88098525,78.83596954
506,293.2579268,270,23.62748241,37.86920201,36.79999924,36.80255079,3.116552784,160.2760775,476.5724238,-31.4978934,-15.0110274,78.82740555
507,293.2589533,270.6666667,23.69500631,37.86461728,38.50999832,38.47840934,3.127020468,159.7999882,477.1821757,-26.43258952,-12.61316058,78.81899726
508,293.2594375,271,23.72562404,37.86108518,39.48999786,39.55626952,3.137872347,159.5788803,477.9918484,-19.73727436,-9.434256252,78.81251932
509,293.2595929,271,23.72838713,37.8583701,39.97799874,40.14547095,3.148949273,159.5488556,478.3938835,-16.40074511,-7.846016143,78.80753974
510,293.2595149,272.5,23.69850481,37.85673279,40.31999969,40.11368872,3.160137522,159.7431276,480.6225649,3.453408097,1.659785857,78.8045368
511,293.2592571,274,23.62050849,37.8580323,38.62999725,38.31581584,3.171053512,160.2761106,481.217455,12.17295098,5.857836492,78.80692019
512,293.2590369,274,23.54576338,37.85977651,36.38000107,36.09501793,3.181382115,160.7923086,481.0546223,9.739642271,4.685299934,78.81011918
513,293.258772,274,23.47764048,37.86100005,34.4375,34.21568729,3.191134655,161.2640763,480.7617893,5.4061193,2.599055588,78.8123632
514,293.2584737,274,23.41712794,37.86134387,32.97874785,32.98884383,3.200441493,161.6822694,479.9589852,-3.579429393,-1.717979299,78.81299378
515,293.2582082,274,23.37584343,37.86053787,32.56499863,32.6034467,3.209541885,161.9643714,479.4775195,-7.52471802,-3.607933132,78.81151553
516,293.2580631,272,23.358442,37.85898266,32.52999878,32.69291308,3.218590916,162.0783726,478.4934301,-15.58978675,-7.459610535,78.80866321
517,293.2581964,272,23.37369856,37.85634311,33.59999847,33.49011945,3.227782905,161.9612874,478.3760979,-16.52098582,-7.903244731,78.80382208
518,293.258225,272,23.37713767,37.85403801,34.08374977,34.03173448,3.237168544,161.9276001,478.7301712,-13.58363723,-6.502896976,78.79959431
519,293.2581891,268.5,23.37257151,37.85196553,34.29000092,34.403147,3.246668113,161.9503678,478.4840038,-15.58018706,-7.454870284,78.79579314
520,293.2582325,268,23.37561953,37.84961337,35.01374912,34.94301471,3.256307209,161.9191881,478.8018568,-12.93982541,-6.195612431,78.79147895
521,293.2580609,268,23.3483543,37.84823186,35.00999832,34.86702049,3.266026726,162.1023537,480.1091039,-2.183548416,-1.048341473,78.78894505
522,293.257793,265,23.30013336,37.84769349,34.02000046,34.27408737,3.275603696,162.435523,479.0914026,-10.53721912,-5.048291086,78.78795759
523,293.2576839,265,23.28587356,37.8459367,34.5487504,34.44355779,3.285154061,162.5274509,479.3333176,-8.528075527,-4.087790735,78.78473532
524,293.2574231,265,23.24243414,37.84515541,34.11625004,34.01133245,3.294679217,162.8278483,480.1964348,-1.427947328,-0.685695216,78.78330227
525,293.2571544,265.75,23.196359,37.84458146,33.25999832,33.44705936,3.304023922,163.1488004,479.1695856,-9.856142871,-4.722763895,78.78224954
526,293.2570276,266,23.18173203,37.84290582,33.68000031,33.58713843,3.31333696,163.2445141,479.2380671,-9.272756971,-4.443858128,78.77917605
527,293.2568476,267,23.15872954,37.84150994,33.44000081,33.55261911,3.322655359,163.4006299,478.9372723,-11.72631539,-5.616169506,78.7766157
528,293.2568046,267,23.15457824,37.83947968,33.88249922,33.9121621,3.332019358,163.4211571,478.5836257,-14.60618392,-6.990280457,78.77289171
529,293.2567859,267,23.15222901,37.83736196,34.40899963,34.31781807,3.341504398,163.4285923,478.9833459,-11.29634285,-5.410760097,78.76900724
530,293.2566296,267,23.13198586,37.83583188,34.29000092,34.35002452,3.351043146,163.5649966,479.1036432,-10.28911155,-4.929550827,78.76620065
531,293.2565286,267,23.11907538,37.83405514,34.38999939,34.53218601,3.360599656,163.6486517,478.5572627,-14.75529018,-7.061251279,78.76294157
532,293.2566181,272,23.12661515,37.83156463,35.09999847,35.15801593,3.370273059,163.5845297,478.2060962,-17.60908508,-8.420771833,78.75837317
533,293.2567659,272,23.13813062,37.82889308,35.86000061,35.87513285,3.380141831,163.4915703,478.3069989,-16.74712894,-8.010268981,78.75347261
534,293.2569285,273,23.14922384,37.82619118,36.34999847,36.58361731,3.3901937,163.4015527,477.6719528,-21.93029853,-10.47548853,78.74851632
535,293.2574628,274,23.18594127,37.82255152,37.72999954,37.79431266,3.400522695,163.127091,477.442737,-23.76839128,-11.34804579,78.74183968
536,293.2577334,274,23.19904353,37.8196382,38.75999832,38.54844312,3.411160079,163.0224028,479.3189161,-8.320110262,-3.987986232,78.73649537
537,293.2574651,277,23.14734359,37.81899065,37.70999908,38.01618064,3.421786014,163.3837183,479.2719351,-8.697938778,-4.16867795,78.73530747
538,293.257367,277,23.12813855,37.81720546,37.86000061,38.11943996,3.432346089,163.5116694,478.4123654,-15.73679532,-7.528677474,78.73203259
539,293.2574538,277,23.12878339,37.81471728,38.57750035,38.61867244,3.443008321,163.4963527,478.5591187,-14.50042636,-6.939311261,78.72746804
540,293.257411,279,23.11580829,37.81267677,38.68000031,38.84542031,3.45376826,163.5792973,478.6469297,-13.75374596,-6.583188276,78.72372468
541,293.2575218,279,23.11616708,37.81015898,38.97625065,39.34347668,3.46460655,163.5658664,477.4498964,-23.55568739,-11.24666051,78.7191057
542,293.2581674,279,23.1535635,37.80629228,40.57999992,40.5590368,3.475710923,163.2849833,477.6807269,-21.61191392,-10.32359475,78.71201197
543,293.2582396,276.4285714,23.14240407,37.80406379,41.06999969,40.85599482,3.487061242,163.3540909,480.3233338,0.124038641,0.059578654,78.70792357
544,293.2579409,276,23.0744717,37.80455185,39.53749991,39.63434797,3.498232888,163.8371285,480.2717491,-0.305765782,-0.146850667,78.70881897
545,293.2576556,276,23.01789456,37.80409127,38.78625059,38.9943884,3.509136445,164.2378332,479.4026811,-7.439089496,-3.566319449,78.70797397
546,293.2574083,273.5,22.97158359,37.80339416,38.70000076,38.45934463,3.519922945,164.5659039,480.5869023,4.112925062,1.976617915,78.70669505
547,293.2571357,273,22.91614446,37.80351891,37.17499924,37.4247358,3.530424617,164.9645689,479.2311238,-8.841117764,-4.236938801,78.70692392
548,293.2570397,273,22.89979899,37.8017137,37.46500015,37.5497641,3.540827659,165.0744345,478.5794819,-14.17154774,-6.782211973,78.70361203
549,293.2569891,272.25,22.88801689,37.79973369,37.88999939,37.76946271,3.551301233,165.1507593,479.2606581,-8.551500765,-4.098397885,78.69997941
550,293.256761,272,22.85087833,37.79866453,37.35749912,37.50289178,3.561751847,165.414493,479.125366,-9.649506664,-4.623323412,78.69801787
551,293.256765,272,22.84346733,37.79654509,37.52000046,37.81620834,3.572185489,165.4588795,477.6019735,-22.13681801,-10.57258797,78.69412936
552,293.2572944,270,22.87597898,37.7929418,39.15999985,38.95126462,3.582860077,165.2079757,478.0947353,-18.04467426,-8.627063764,78.68751837
553,293.2572431,270,22.8605385,37.79101086,39.20249939,39.12046709,3.593726623,165.311114,480.0450761,-1.9998122,-0.96,78.6839756
554,293.2569551,270,22.80248573,37.79103528,38.45000076,38.15094245,3.604490811,165.7320861,480.7706068,7.088844187,3.408107921,78.68402041
555,293.2567046,271,22.74022845,37.79237477,36.70000076,36.25797558,3.61483859,166.1917111,481.0263009,10.81931222,5.204373735,78.68647804
556,293.2564507,272,22.68242054,37.79354211,34.52000046,34.41707629,3.624621723,166.62041,480.3487494,0.829403542,0.398402954,78.68861977
557,293.2562291,272,22.647646,37.79277623,33.70999908,33.96910061,3.634079109,166.8728672,478.448626,-15.13511492,-7.241374937,78.68721459
558,293.2564097,270.6666667,22.66401156,37.79001769,34.93999863,34.79124851,3.643626423,166.7401977,478.1638408,-17.440226,-8.339285451,78.68215338
559,293.2563733,270,22.65483417,37.78816547,35.43999863,35.00602477,3.653361913,166.7995677,480.3325225,0.710145072,0.341105774,78.67875499
560,293.2561448,270,22.59911615,37.78949621,33.84000015,32.93375737,3.662858921,167.2166998,481.5148436,18.06767331,8.699852886,78.6811966
561,293.2562212,270,22.54244399,37.79297306,30.20999908,28.48930804,3.671464569,167.6525096,482.3990546,30.99358345,14.95127535,78.68757572
562,293.2564414,270,22.49360349,37.79713671,23.75,22.08344939,3.678487101,168.0350449,481.8095144,22.23143655,10.71131765,78.6952148
563,293.2563188,270,22.46117345,37.79950177,17.6318186,15.86921018,3.68375669,168.2881879,480.820428,7.63354015,3.670362042,78.69955392
564,293.2560255,270,22.44658134,37.79972813,11.48999989,9.941606146,3.687315885,168.3985974,479.8574013,-3.649442544,-1.751212015,78.6999692
565,293.2557288,269.125,22.44244463,37.79942535,6.438749912,4.597792927,3.689344666,168.4282884,480.0577764,-1.999759294,-0.96,78.69941371
566,293.255433,269,22.44724579,37.79912258,0.832857134,0.260448272,3.689904392,168.390915,480.0573168,-1.999761209,-0.96,78.69885823
567,293.255138,269,22.45540829,37.7988198,3.09E-10,0,3.689911452,168.3283569,480.0568572,-1.999763123,-0.96,78.69830274
568,293.2548438,269,22.46361374,37.79851703,0,0,3.689911452,168.2655225,480.0563976,-1.999765038,-0.96,78.69774725
569,293.2545505,269,22.47181919,37.79821426,0,0,3.689911452,168.202734,480.055938,-1.999766952,-0.96,78.69719176
570,293.254258,269,22.48002463,37.79791148,0,0,3.689911452,168.1399914,480.0554784,-1.999768867,-0.96,78.69663626
571,293.2539664,269,22.48823006,37.79760871,0,0,3.689911452,168.0772947,480.0550188,-1.999770781,-0.96,78.69608077
572,293.2536756,269,22.49643549,37.79730594,0,0,3.689911452,168.0146437,480.0545592,-1.999772696,-0.96,78.69552528
573,293.2533856,269,22.50464091,37.79700316,0,0,3.689911452,167.9520385,480.0540996,-1.99977461,-0.96,78.69496979
574,293.2530964,269,22.51284633,37.79670039,0,0,3.689911452,167.8894789,480.0536401,-1.999776525,-0.96,78.69441429
575,293.2528081,269,22.52105174,37.79639762,0,0,3.689911452,167.826965,480.0531805,-1.999778439,-0.96,78.6938588
576,293.2525206,269,22.52925714,37.79609485,0,0,3.689911452,167.7644966,480.0527209,-1.999780354,-0.96,78.69330331
577,293.2522339,269,22.53746254,37.79579208,0,0,3.689911452,167.7020738,480.0522614,-1.999782268,-0.96,78.69274781
578,293.251948,269,22.54566794,37.7954893,0,0,3.689911452,167.6396965,480.0518018,-1.999784182,-0.96,78.69219232
579,293.2516629,269,22.55387332,37.79518653,0,0,3.689911452,167.5773646,480.0513423,-1.999786097,-0.96,78.69163682
580,293.2513787,269,22.5620787,37.79488376,0,0,3.689911452,167.5150781,480.0508828,-1.999788011,-0.96,78.69108132
581,293.2510952,269,22.57028408,37.79458099,0,0,3.689911452,167.4528369,480.0504232,-1.999789925,-0.96,78.69052583
582,293.2508126,269,22.57848945,37.79427822,0,0,3.689911452,167.390641,480.0499637,-1.99979184,-0.96,78.68997033
583,293.2505308,269,22.58669481,37.79397545,0,0,3.689911452,167.3284904,480.0495042,-1.999793754,-0.96,78.68941483
584,293.2502498,269,22.59490017,37.79367268,0,0,3.689911452,167.2663849,480.0490447,-1.999795668,-0.96,78.68885933
585,293.2499696,269,22.60310552,37.79336991,0,0,3.689911452,167.2043245,480.0485852,-1.999797582,-0.96,78.68830383
586,293.2496902,269,22.61131086,37.79306714,0,0,3.689911452,167.1423093,480.0481257,-1.999799497,-0.96,78.68774833
587,293.2494115,269,22.6195162,37.79276437,0,0,3.689911452,167.0803391,480.0476662,-1.999801411,-0.96,78.68719283
588,293.2491337,269,22.62772154,37.7924616,0,0,3.689911452,167.0184138,480.0472067,-1.999803325,-0.96,78.68663733
589,293.2488567,269,22.63592687,37.79215883,0,0,3.689911452,166.9565335,480.0467472,-1.999805239,-0.96,78.68608183
590,293.2485805,269,22.64413219,37.79185606,0,0,3.689911452,166.8946981,480.0462877,-1.999807153,-0.96,78.68552633
591,293.248305,269,22.6523375,37.79155329,0,0,3.689911452,166.8329076,480.0458282,-1.999809067,-0.96,78.68497083
592,293.2480303,269,22.66054281,37.79125052,0,0,3.689911452,166.7711618,480.0453688,-1.999810981,-0.96,78.68441533
593,293.2477565,269,22.66874812,37.79094775,0,0,3.689911452,166.7094608,480.0449093,-1.999812895,-0.96,78.68385982
594,293.2474834,269,22.67695342,37.79064499,0,0,3.689911452,166.6478045,480.0444498,-1.999814809,-0.96,78.68330432
595,293.247211,269,22.68515871,37.79034222,0,0,3.689911452,166.5861928,480.0439904,-1.999816724,-0.96,78.68274881
596,293.2469395,269,22.69336399,37.79003945,0,0,3.689911452,166.5246257,480.0435309,-1.999818638,-0.96,78.68219331
597,293.2466687,269,22.70156927,37.78973668,0,0,3.689911452,166.4631032,480.0430715,-1.999820552,-0.96,78.6816378
598,293.2463987,269,22.70977455,37.78943392,0,0,3.689911452,166.4016251,480.0426121,-1.999822465,-0.96,78.6810823
599,293.2461295,269,22.71797982,37.78913115,0,0,3.689911452,166.3401916,480.0421526,-1.999824379,-0.96,78.68052679
600,293.245861,269,22.72618508,37.78882838,0,0,3.689911452,166.2788024,480.0416932,-1.999826293,-0.96,78.67997128
601,293.2455951,270,22.73511615,37.78848931,0,0.868905602,3.689953332,166.2119914,479.8590903,-3.495032723,-1.677123223,78.67934917
602,293.2454519,270,22.76589158,37.78716936,5.241666633,5.361219437,3.690763106,165.9815045,478.3432093,-15.92609796,-7.618140812,78.67692735
603,293.2458033,270,22.83633516,37.78405451,11.15857083,10.39097658,3.693018025,165.455859,478.1968524,-17.08940874,-8.172101469,78.67121222
604,293.2462895,269,22.90204109,37.78088407,11.96999931,13.70570345,3.696266244,164.9673229,475.120316,-42.31334842,-20.10393147,78.66539499
605,293.2510578,269,23.11128654,37.77202309,21.6224997,21.17875568,3.701141404,163.4353978,473.6358896,-54.40044941,-25.76600525,78.64913602
606,293.2535967,269,23.2478671,37.76544552,25.23444451,25.38738586,3.707690534,162.4469262,476.7500109,-28.74576623,-13.70454436,78.63706634
607,293.2542639,269,23.30604683,37.7615843,26.09000015,27.33832729,3.71500237,162.0248366,476.2480807,-32.82092692,-15.63090345,78.6299809
608,293.2561458,269,23.41312392,37.7557321,29.48999977,30.38887063,3.72300763,161.2588402,475.1225273,-41.99518615,-19.95285898,78.61924167
609,293.258169,269,23.51888378,37.74970801,32.67666562,33.26018194,3.731879804,160.5080767,476.5069424,-30.55085985,-14.55769681,78.60818665
610,293.2587032,269,23.5557651,37.7461052,33.76374817,34.59376879,3.741331624,160.241474,478.0734685,-17.63847197,-8.432485474,78.60157481
611,293.2587068,270.6666667,23.55385144,37.7438956,34.14999771,35.03706681,3.751016649,160.2451119,478.8152362,-11.51784666,-5.514920471,78.59751972
612,293.2585532,271,23.5346093,37.742325,34.15999985,35.07872017,3.760757084,160.3694564,478.962479,-10.28878759,-4.927943209,78.59463731
613,293.258402,271,23.51571104,37.74074289,34.30110974,35.12649978,3.770507296,160.4916085,478.9274094,-10.55717086,-5.056118492,78.59173373
614,293.2583223,272.6666667,23.50446445,37.73886973,34.43999863,35.35060897,3.780280814,160.5604323,478.1565431,-16.86599735,-8.064586986,78.58829598
615,293.2585285,273,23.51807032,37.73601979,35.52499866,36.17376941,3.790211878,160.4554255,477.9065762,-18.88401113,-9.024793104,78.58306552
616,293.2587084,273,23.52834316,37.73324098,36.29999924,36.9187165,3.800367523,160.3735576,478.0706631,-17.5017327,-8.367064957,78.5779655
617,293.2588273,271.5,23.53278802,37.7306386,36.89999771,37.52717566,3.810708223,160.3322079,478.1014909,-17.21624212,-8.231111028,78.57318924
618,293.2589352,271,23.53531773,37.72806958,37.5344446,38.09392756,3.82121423,160.3040589,478.2307585,-16.12253999,-7.710294527,78.56847412
619,293.2589853,271,23.53222092,37.72568325,37.96555371,38.53330405,3.831857771,160.315014,478.2689945,-15.77884246,-7.546531115,78.56409426
620,293.2590642,268,23.53078074,37.72320499,38.43999863,39.01529116,3.842624278,160.3142939,478.0280059,-17.72766311,-8.474319444,78.5595456
621,293.2592241,268,23.53481067,37.72047898,39.16888767,39.62875913,3.8535492,160.2752599,478.0928337,-17.16136855,-8.204727321,78.55454214
622,293.2593264,268,23.53348643,37.71792331,39.62499771,40.12395303,3.864625755,160.273419,478.0735597,-17.28800014,-8.264935765,78.54985126
623,293.2594961,267,23.53639119,37.71516956,40.20999908,40.71939326,3.875848769,160.2419387,477.7532137,-19.88533059,-9.500280596,78.54479674
